Matchup,NYY @ MIN
Pitcher,Dean Kremer
Pitcher Team,MIN
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,71.2,299,0.251,0.344,0.498,0.247,1.30,16,2.01,8.4%,28.2%,22.4%,19.2%,12.8%,8.41,60.1%,7.1%,9.2%,35.4%,32.0%,24.2%,23.3%
vsLHB,43.0,182,0.258,0.359,0.521,0.264,1.37,10,2.09,9.3%,26.4%,20.3%,18.2%,11.8%,7.74,59.8%,5.8%,7.0%,29.7%,31.2%,25.0%,23.4%
vsRHB,28.0,117,0.241,0.321,0.463,0.222,1.21,6,1.93,6.8%,30.9%,25.6%,20.5%,14.5%,9.64,60.7%,9.3%,12.8%,44.9%,33.3%,23.1%,23.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ben Rice LHB,,+346,32,4.20,8,2,2,93.8,310.5,4,2,12.5%,-,12.5%,37.5%,50.0%,72.3,21.4%,42.9%,14.3%,93.3%,75.0%,37.5%,66.7%,37.5%,25.0%,25.0%,37.5%,37.5%,50.0%
Cody Bellinger LHB,,+572,21,4.00,8,1,1,89.5,295.2,3,1,25.0%,25.0%,25.0%,37.5%,50.0%,69.8,-,40.0%,30.0%,90.9%,50.0%,50.0%,25.0%,-,37.5%,50.0%,25.0%,25.0%,60.0%
Austin Wells LHB,,+725,24,3.20,8,1,2,94.9,294.2,3,2,25.0%,25.0%,37.5%,62.5%,37.5%,73.6,33.3%,58.3%,25.0%,92.3%,75.0%,37.5%,33.3%,37.5%,25.0%,50.0%,37.5%,12.5%,60.0%
Anthony Volpe RHB,,+920,20,3.40,8,1,2,92.4,305.0,3,3,12.5%,-,12.5%,62.5%,25.0%,69.2,-,46.2%,15.4%,86.7%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,20.0%
Paul Goldschmidt RHB,—,N/A,16,2.80,8,0,0,88.0,286.3,3,0,-,-,-,25.0%,37.5%,70.4,5.6%,33.3%,-,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,-,25.0%,75.0%,83.3%
Spencer Jones LHB,,+450,23,3.80,8,0,1,99.2,257.8,1,0,25.0%,12.5%,37.5%,62.5%,37.5%,78.3,91.7%,50.0%,41.7%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,62.5%,25.0%,12.5%,62.5%
Aaron Judge RHB,,+300,24,3.60,8,0,1,90.0,298.5,4,1,12.5%,-,25.0%,50.0%,62.5%,77.1,76.9%,38.5%,15.4%,92.9%,75.0%,37.5%,0.0%,37.5%,25.0%,50.0%,37.5%,12.5%,25.0%
Heliot Ramos RHB,,+610,25,2.40,8,0,1,91.9,257.8,1,1,12.5%,-,12.5%,50.0%,25.0%,74.0,58.3%,33.3%,25.0%,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,25.0%,37.5%,37.5%,16.7%
Ryan McMahon LHB,,+650,25,3.60,8,0,0,86.2,256.1,2,0,12.5%,12.5%,12.5%,12.5%,37.5%,73.9,33.3%,16.7%,8.3%,92.3%,62.5%,25.0%,0.0%,37.5%,25.0%,37.5%,37.5%,25.0%,20.0%
Amed Rosario RHB,—,N/A,22,3.40,8,0,0,90.9,238.6,0,0,-,-,25.0%,25.0%,37.5%,73.8,44.4%,33.3%,22.2%,75.0%,62.5%,25.0%,0.0%,37.5%,37.5%,50.0%,25.0%,25.0%,28.6%
George Lombard Jr. RHB,,+980,27,4.00,8,0,0,81.1,272.5,1,0,-,-,-,25.0%,12.5%,72.9,33.3%,33.3%,-,90.0%,25.0%,25.0%,0.0%,-,50.0%,25.0%,62.5%,12.5%,37.5%
Ali Sanchez RHB,—,N/A,16,1.80,8,0,0,80.5,197.2,0,0,-,-,12.5%,37.5%,25.0%,69.8,10.0%,40.0%,20.0%,100.0%,25.0%,12.5%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,25.0%
Luis Garcia Jr. LHB,—,N/A,14,4.00,8,0,0,90.8,265.8,3,0,25.0%,25.0%,50.0%,50.0%,37.5%,75.9,75.0%,50.0%,37.5%,100.0%,75.0%,25.0%,0.0%,50.0%,12.5%,62.5%,25.0%,12.5%,100.0%
Jose Caballero RHB,—,N/A,16,4.00,8,0,0,85.7,231.2,2,1,-,-,12.5%,50.0%,37.5%,72.5,-,62.5%,37.5%,100.0%,50.0%,12.5%,0.0%,37.5%,12.5%,37.5%,37.5%,25.0%,50.0%
