Matchup,CIN @ CHC
Pitcher,David Peterson
Pitcher Team,CHC
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,118.1,532,0.272,0.330,0.409,0.137,1.50,12,0.91,9.2%,22.2%,19.2%,19.4%,10.4%,7.76,62.0%,6.0%,6.4%,41.2%,21.0%,13.9%,12.8%
vsLHB,38.0,161,0.233,0.293,0.400,0.167,1.11,5,1.18,4.3%,30.2%,29.2%,27.2%,15.5%,11.13,71.4%,8.1%,8.7%,43.7%,18.4%,26.3%,16.5%
vsRHB,80.0,371,0.290,0.346,0.414,0.123,1.70,7,0.79,11.3%,18.4%,14.8%,15.6%,8.3%,6.19,57.9%,5.2%,5.5%,40.3%,22.0%,10.0%,11.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Sal Stewart RHB,,+500,9,4.80,10,1,1,85.8,296.4,3,1,10.0%,-,-,30.0%,40.0%,73.1,35.7%,28.6%,-,93.3%,60.0%,40.0%,25.0%,20.0%,40.0%,20.0%,40.0%,40.0%,37.5%
Dane Myers RHB,,+870,7,4.60,10,1,1,84.9,309.7,5,2,20.0%,10.0%,10.0%,50.0%,40.0%,71.0,12.5%,29.2%,16.7%,92.3%,70.0%,60.0%,16.7%,10.0%,20.0%,20.0%,40.0%,40.0%,40.0%
Eugenio Suarez RHB,,+500,28,4.40,10,0,0,87.2,238.4,0,0,-,-,10.0%,30.0%,30.0%,72.3,41.7%,41.7%,16.7%,75.0%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,30.0%,20.0%,20.0%
JJ Bleday LHB,,+600,22,4.60,10,0,0,89.1,245.9,2,1,10.0%,-,20.0%,30.0%,50.0%,73.4,36.4%,54.5%,27.3%,78.6%,70.0%,30.0%,0.0%,40.0%,20.0%,30.0%,40.0%,30.0%,33.3%
Jose Trevino RHB,,+1000,8,3.00,10,0,0,79.1,241.1,2,1,-,-,10.0%,30.0%,20.0%,68.3,-,23.8%,4.8%,100.0%,20.0%,20.0%,0.0%,-,40.0%,30.0%,50.0%,20.0%,33.3%
Matt McLain RHB,,+750,12,4.20,10,0,0,82.0,284.8,3,0,10.0%,10.0%,10.0%,20.0%,40.0%,72.6,25.0%,41.7%,16.7%,85.7%,70.0%,30.0%,0.0%,40.0%,20.0%,40.0%,40.0%,20.0%,22.2%
Elly De La Cruz SHB,,+480,23,5.00,10,0,0,91.1,252.9,2,0,-,-,10.0%,30.0%,50.0%,75.2,60.0%,40.0%,20.0%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,10.0%
TJ Friedl LHB,—,N/A,8,2.20,10,0,0,78.2,217.7,1,1,-,-,10.0%,40.0%,30.0%,71.9,20.0%,60.0%,20.0%,83.3%,20.0%,10.0%,0.0%,10.0%,40.0%,60.0%,30.0%,10.0%,44.4%
Ke'Bryan Hayes RHB,—,N/A,9,3.60,10,0,0,87.4,244.5,1,1,-,-,20.0%,30.0%,40.0%,72.1,21.4%,42.9%,14.3%,87.5%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,10.0%
Tyler Stephenson RHB,,+600,6,4.00,10,0,1,90.8,293.5,4,2,10.0%,-,50.0%,50.0%,50.0%,70.9,6.7%,40.0%,20.0%,100.0%,90.0%,50.0%,0.0%,40.0%,10.0%,60.0%,20.0%,20.0%,36.4%
Ivan Johnson SHB,,+1000,1,2.20,5,0,0,83.1,278.4,2,1,-,-,-,20.0%,20.0%,73.8,37.5%,37.5%,12.5%,100.0%,40.0%,40.0%,0.0%,-,40.0%,40.0%,40.0%,20.0%,60.0%
Héctor Rodríguez LHB,—,N/A,-,4.20,4,0,0,73.5,232.7,0,0,-,-,-,-,25.0%,75.0,50.0%,-,-,80.0%,50.0%,25.0%,0.0%,25.0%,50.0%,-,75.0%,25.0%,50.0%
Will Banfield RHB,—,N/A,-,2.00,1,0,0,84.1,255.2,0,0,-,-,-,-,-,71.6,-,-,-,100.0%,100.0%,100.0%,0.0%,-,-,-,-,100.0%,0.0%
