Matchup,ARI @ STL
Pitcher,Matthew Liberatore
Pitcher Team,STL
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.1,320,0.298,0.369,0.505,0.208,1.56,15,1.87,8.4%,22.3%,20.9%,17.8%,10.6%,8.34,62.8%,7.6%,10.6%,45.1%,29.6%,19.4%,20.4%
vsLHB,16.0,77,0.315,0.401,0.616,0.301,1.62,6,3.38,3.9%,24.2%,24.7%,22.1%,11.9%,10.69,64.9%,7.9%,12.7%,49.1%,29.1%,31.2%,14.5%
vsRHB,55.0,243,0.292,0.358,0.468,0.176,1.58,9,1.47,9.9%,21.7%,19.8%,16.6%,10.2%,7.85,62.2%,7.5%,9.9%,43.9%,29.8%,15.7%,22.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ketel Marte SHB,,+367,29,23,4.20,2,2,0.300,0.348,0.650,0.350,0.413,4.3%,6.9%,8.7%,2.7%,98.0,293.8,6,3,10.5%,10.5%,15.8%,68.4%,26.3%,79.6,89.3%,46.4%,35.7%,96.6%,36.8%,28.6%,21.1%,36.8%,36.8%,57.9%,5.3%,26.1%
Gabriel Moreno RHB,,+840,31,20,4.20,1,1,0.167,0.250,0.333,0.167,0.259,10.0%,17.6%,10.0%,8.2%,94.7,283.5,2,1,6.2%,6.2%,12.5%,62.5%,25.0%,72.2,33.3%,43.3%,16.7%,90.9%,18.8%,33.3%,12.5%,62.5%,43.8%,18.8%,37.5%,18.8%
Tommy Troy RHB,,+980,2,8,4.00,1,1,0.625,0.625,1.250,0.625,0.799,-,23.5%,12.5%,8.9%,82.8,288.3,2,2,28.6%,14.3%,14.3%,42.9%,57.1%,71.5,14.3%,35.7%,21.4%,82.4%,42.9%,33.3%,28.6%,14.3%,28.6%,42.9%,28.6%,13.3%
Geraldo Perdomo SHB,,+1220,14,19,4.60,0,0,0.294,0.368,0.294,-,0.303,10.5%,9.8%,15.8%,4.3%,80.9,232.8,0,0,-,-,7.1%,21.4%,21.4%,68.9,-,21.6%,2.7%,92.5%,7.1%,0.0%,28.6%,50.0%,28.6%,35.7%,35.7%,15.8%
Nolan Arenado RHB,,+650,18,18,3.60,0,0,0.222,0.222,0.222,-,0.198,-,15.2%,5.6%,7.6%,86.1,281.4,6,2,-,-,25.0%,25.0%,50.0%,72.8,26.7%,33.3%,3.3%,93.8%,43.8%,0.0%,31.2%,25.0%,25.0%,56.2%,18.8%,33.3%
Lourdes Gurriel Jr. RHB,,+880,11,18,4.20,0,1,0.188,0.278,0.250,0.062,0.242,11.1%,25.0%,16.7%,14.0%,82.8,257.4,2,1,7.7%,7.7%,15.4%,23.1%,38.5%,69.6,10.7%,28.6%,7.1%,90.3%,15.4%,0.0%,23.1%,53.8%,46.2%,23.1%,30.8%,37.5%
Corbin Carroll LHB,,+501,16,18,3.80,0,2,0.333,0.444,0.467,0.133,0.402,11.1%,34.3%,16.7%,18.5%,96.9,314.1,3,2,10.0%,10.0%,30.0%,60.0%,30.0%,76.2,64.5%,22.6%,16.1%,88.6%,50.0%,0.0%,-,50.0%,40.0%,40.0%,20.0%,50.0%
Tim Tawa RHB,—,N/A,14,17,2.80,0,0,0.143,0.294,0.214,0.071,0.242,17.6%,15.6%,17.6%,7.4%,90.9,259.1,3,2,-,-,10.0%,40.0%,30.0%,75.1,51.9%,22.2%,14.8%,93.1%,20.0%,0.0%,20.0%,50.0%,30.0%,60.0%,10.0%,28.6%
Ildemaro Vargas SHB,,+920,31,13,3.20,0,0,0.167,0.231,0.167,-,0.187,7.7%,7.1%,-,3.3%,86.3,261.2,0,0,-,-,-,16.7%,16.7%,71.3,25.0%,17.9%,7.1%,100.0%,33.3%,0.0%,8.3%,58.3%,25.0%,41.7%,33.3%,23.5%
LuJames Groover RHB,,+1200,6,12,3.20,0,2,0.182,0.250,0.273,0.091,0.240,-,15.4%,16.7%,7.5%,97.1,318.8,5,2,22.2%,22.2%,22.2%,55.6%,22.2%,71.4,13.0%,39.1%,21.7%,88.5%,44.4%,0.0%,11.1%,33.3%,33.3%,44.4%,22.2%,21.4%
Adrian Del Castillo LHB,—,N/A,5,11,3.20,0,0,0.091,0.091,0.091,-,0.081,-,22.7%,36.4%,9.6%,87.1,290.1,3,1,14.3%,-,14.3%,28.6%,42.9%,69.9,5.3%,26.3%,5.3%,86.4%,42.9%,0.0%,14.3%,28.6%,28.6%,57.1%,14.3%,23.1%
Jorge Barrosa SHB,,+1200,25,10,2.40,0,1,-,0.100,-,-,0.065,10.0%,21.4%,30.0%,7.0%,90.2,324.9,4,0,-,-,16.7%,16.7%,50.0%,69.5,-,28.6%,-,100.0%,33.3%,0.0%,33.3%,33.3%,50.0%,33.3%,16.7%,0.0%
Pavin Smith LHB,—,N/A,-,3,3.40,0,0,0.333,0.333,0.333,-,0.297,-,0.0%,-,-,85.7,-,0,0,-,-,-,-,-,66.6,-,50.0%,-,66.7%,-,-,-,100.0%,66.7%,-,33.3%,0.0%
