Matchup,SEA @ BOS
Pitcher,Bryan Woo
Pitcher Team,SEA
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,142.1,581,0.233,0.286,0.381,0.148,1.10,17,1.07,5.2%,24.7%,24.4%,19.2%,13.2%,8.98,67.7%,7.3%,7.5%,43.8%,29.4%,13.6%,16.2%
vsLHB,80.1,340,0.240,0.308,0.409,0.169,1.23,11,1.23,7.4%,23.1%,22.6%,17.2%,12.0%,8.63,64.2%,6.3%,8.1%,48.3%,33.8%,12.7%,14.5%
vsRHB,61.2,241,0.224,0.257,0.345,0.121,0.92,6,0.88,2.1%,27.0%,27.0%,22.3%,15.1%,9.49,72.6%,8.9%,6.5%,37.5%,23.2%,15.4%,18.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mickey Gasper SHB,,+725,36,3.40,8,3,3,91.2,304.8,3,2,37.5%,12.5%,12.5%,37.5%,62.5%,73.6,28.6%,57.1%,42.9%,87.5%,75.0%,50.0%,75.0%,25.0%,12.5%,12.5%,75.0%,12.5%,42.9%
Trevor Story RHB,,+950,23,3.80,8,1,1,87.6,286.1,4,2,25.0%,-,25.0%,37.5%,37.5%,71.2,-,45.5%,18.2%,91.7%,62.5%,50.0%,25.0%,12.5%,25.0%,37.5%,37.5%,25.0%,37.5%
Adley Rutschman SHB,,+800,26,3.60,8,1,2,95.3,343.5,4,3,25.0%,25.0%,37.5%,62.5%,50.0%,70.9,5.9%,41.2%,17.6%,100.0%,62.5%,62.5%,20.0%,-,37.5%,37.5%,62.5%,-,60.0%
Connor Wong RHB,—,N/A,15,4.00,8,0,0,77.4,168.3,0,0,-,-,12.5%,-,-,73.0,30.0%,10.0%,-,100.0%,12.5%,12.5%,0.0%,-,62.5%,50.0%,12.5%,37.5%,28.6%
Andruw Monasterio RHB,—,N/A,20,3.00,8,0,1,81.8,276.0,2,1,-,-,12.5%,25.0%,25.0%,69.7,7.7%,23.1%,7.7%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,62.5%,-,16.7%
Eli White RHB,—,N/A,17,2.20,8,0,0,79.7,227.2,1,1,-,-,-,12.5%,25.0%,71.6,20.0%,20.0%,6.7%,93.8%,37.5%,12.5%,0.0%,25.0%,50.0%,12.5%,50.0%,37.5%,33.3%
Jahmai Jones RHB,—,N/A,5,2.20,8,0,0,88.3,229.9,2,0,-,-,12.5%,37.5%,25.0%,73.5,30.0%,40.0%,20.0%,76.9%,37.5%,12.5%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,57.1%
Wilyer Abreu LHB,,+468,21,4.20,8,0,0,86.0,248.1,2,1,-,-,25.0%,37.5%,37.5%,74.8,66.7%,55.6%,-,100.0%,50.0%,37.5%,0.0%,12.5%,25.0%,37.5%,37.5%,25.0%,16.7%
Ceddanne Rafaela RHB,,+920,34,4.40,8,0,0,89.0,272.7,1,0,-,-,-,25.0%,25.0%,69.5,5.6%,27.8%,5.6%,90.0%,50.0%,25.0%,0.0%,25.0%,50.0%,12.5%,50.0%,37.5%,75.0%
Nick Sogard SHB,,+1114,22,4.20,8,0,0,80.1,233.9,1,0,-,-,37.5%,12.5%,25.0%,68.6,-,45.5%,-,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,62.5%,25.0%,12.5%,50.0%
Roman Anthony LHB,,+725,14,4.00,8,0,1,97.1,287.4,2,1,12.5%,-,-,62.5%,62.5%,74.6,45.5%,54.5%,45.5%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,37.5%,37.5%,20.0%
Jarren Duran LHB,,+725,20,3.20,8,0,1,96.2,330.8,4,2,12.5%,-,-,62.5%,37.5%,76.6,70.0%,70.0%,20.0%,90.9%,62.5%,50.0%,0.0%,12.5%,37.5%,37.5%,25.0%,37.5%,28.6%
Caleb Durbin RHB,,+1180,11,4.00,8,0,0,75.6,213.1,0,0,-,-,-,12.5%,37.5%,69.0,-,37.5%,12.5%,80.0%,37.5%,-,-,37.5%,37.5%,37.5%,62.5%,-,60.0%
