Matchup,ATH @ LAA
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.1,292,0.212,0.288,0.320,0.108,1.31,5,0.67,12.0%,27.8%,21.9%,21.1%,12.2%,8.55,52.7%,6.3%,5.9%,33.0%,22.9%,9.3%,12.8%
vsLHB,34.0,150,0.220,0.297,0.331,0.110,1.44,2,0.53,14.0%,25.1%,20.0%,17.8%,10.9%,7.94,52.0%,6.0%,6.1%,35.7%,22.4%,9.1%,14.3%
vsRHB,32.2,142,0.203,0.279,0.309,0.106,1.19,3,0.83,9.9%,30.8%,23.9%,25.2%,13.6%,9.37,53.5%,6.5%,5.6%,30.0%,23.3%,9.5%,11.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler Soderstrom LHB,,+549,17,23,4.20,2,2,0.421,0.522,0.842,0.421,0.564,13.0%,21.6%,13.0%,9.1%,91.4,291.4,5,3,12.5%,-,6.2%,50.0%,62.5%,75.9,70.0%,23.3%,13.3%,96.8%,18.8%,66.7%,43.8%,31.2%,25.0%,50.0%,25.0%,27.8%
Max Muncy RHB,,+725,8,12,3.60,2,3,0.364,0.333,1.000,0.636,0.530,-,33.3%,25.0%,18.5%,88.0,305.5,4,4,33.3%,-,11.1%,33.3%,55.6%,73.8,33.3%,-,-,85.7%,66.7%,33.3%,-,22.2%,33.3%,55.6%,11.1%,61.1%
Nick Kurtz LHB,,+347,27,23,4.40,1,1,0.250,0.348,0.500,0.250,0.364,13.0%,35.4%,39.1%,16.0%,94.7,280.8,3,2,9.1%,-,-,63.6%,18.2%,79.1,90.0%,15.0%,10.0%,90.9%,9.1%,100.0%,36.4%,54.5%,27.3%,45.5%,27.3%,28.0%
Jonah Heim SHB,,+720,12,21,3.00,1,1,0.278,0.381,0.500,0.222,0.380,14.3%,20.0%,9.5%,9.7%,92.0,234.3,1,1,6.2%,6.2%,18.8%,43.8%,31.2%,69.5,14.3%,38.1%,9.5%,95.5%,31.2%,20.0%,25.0%,37.5%,31.2%,43.8%,25.0%,38.1%
Shea Langeliers RHB,,+368,35,19,4.40,1,1,0.059,0.158,0.235,0.176,0.179,10.5%,35.0%,21.1%,16.1%,89.6,258.0,2,1,7.7%,-,15.4%,38.5%,15.4%,75.5,60.0%,22.9%,8.6%,94.6%,23.1%,33.3%,7.7%,61.5%,38.5%,46.2%,15.4%,33.3%
Lawrence Butler LHB,,+710,18,19,2.40,1,2,0.412,0.474,0.706,0.294,0.500,10.5%,33.3%,21.1%,14.3%,83.0,373.9,3,2,15.4%,-,-,38.5%,30.8%,73.7,41.9%,16.1%,6.5%,96.9%,15.4%,50.0%,7.7%,76.9%,38.5%,15.4%,46.2%,17.6%
Jeff McNeil LHB,,+1100,27,16,2.80,1,1,0.333,0.375,0.600,0.267,0.418,6.2%,15.6%,6.2%,9.6%,84.3,246.0,4,1,-,-,21.4%,35.7%,50.0%,68.5,7.1%,21.4%,10.7%,93.3%,35.7%,20.0%,35.7%,21.4%,28.6%,35.7%,35.7%,44.4%
Jacob Wilson RHB,,+725,19,22,4.20,0,0,0.300,0.364,0.400,0.100,0.336,9.1%,14.6%,22.7%,8.5%,89.1,261.7,2,0,-,-,7.1%,28.6%,42.9%,64.4,-,27.8%,5.6%,94.7%,14.3%,0.0%,35.7%,50.0%,35.7%,35.7%,28.6%,27.8%
Henry Bolte RHB,,+800,8,19,4.20,0,0,0.308,0.474,0.385,0.077,0.382,21.1%,26.5%,15.8%,11.2%,79.8,328.5,2,0,-,-,-,18.2%,27.3%,76.6,67.9%,7.1%,7.1%,84.8%,-,-,18.2%,81.8%,27.3%,36.4%,36.4%,45.5%
Alika Williams RHB,,+1060,7,16,2.60,0,0,0.333,0.375,0.400,0.067,0.342,6.2%,11.8%,12.5%,7.0%,90.7,245.0,3,1,-,-,8.3%,58.3%,33.3%,68.0,6.2%,25.0%,12.5%,88.9%,8.3%,0.0%,33.3%,50.0%,25.0%,66.7%,8.3%,37.5%
Carlos Cortes LHB,,+372,12,15,3.20,0,0,-,0.067,-,-,0.043,6.7%,19.4%,13.3%,10.0%,85.9,272.3,3,1,-,-,9.1%,9.1%,36.4%,70.8,16.7%,16.7%,-,92.3%,18.2%,0.0%,18.2%,54.5%,27.3%,45.5%,27.3%,35.7%
Colby Thomas RHB,—,N/A,-,6,2.00,0,1,-,-,-,-,-,-,28.6%,33.3%,20.0%,84.4,405.3,1,1,-,-,-,25.0%,-,74.7,33.3%,-,-,90.0%,25.0%,0.0%,-,75.0%,25.0%,75.0%,-,50.0%
Joey Meneses RHB,—,N/A,-,2,3.00,0,0,-,0.500,-,-,0.324,50.0%,0.0%,-,-,55.3,144.8,0,0,-,-,-,-,-,68.7,-,-,-,50.0%,-,-,-,-,-,-,100.0%,33.3%
