Matchup,SEA @ PIT
Pitcher,Bubba Chandler
Pitcher Team,PIT
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,74.0,326,0.213,0.310,0.375,0.162,1.38,9,1.09,13.2%,24.6%,21.2%,16.7%,11.9%,8.39,63.2%,8.1%,7.6%,34.8%,30.5%,14.1%,14.3%
vsLHB,36.0,162,0.225,0.340,0.464,0.239,1.44,7,1.75,13.0%,23.0%,19.1%,15.2%,11.1%,7.75,63.4%,9.2%,11.1%,37.0%,32.4%,20.0%,14.8%
vsRHB,38.0,164,0.201,0.280,0.288,0.086,1.32,2,0.47,13.4%,26.3%,23.2%,18.1%,12.6%,9.00,63.0%,7.0%,3.9%,32.4%,28.4%,6.9%,13.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dominic Canzone LHB,,+443,23,16,3.20,2,2,0.214,0.312,0.643,0.429,0.399,12.5%,20.7%,6.2%,14.0%,88.0,293.8,5,3,7.7%,-,7.7%,30.8%,30.8%,75.7,50.0%,30.8%,11.5%,89.7%,46.2%,33.3%,30.8%,15.4%,7.7%,69.2%,23.1%,50.0%
Colt Emerson LHB,,+750,28,11,2.80,2,3,0.273,0.273,0.818,0.545,0.463,-,38.5%,18.2%,21.7%,88.8,299.8,3,3,22.2%,-,22.2%,33.3%,33.3%,73.0,32.0%,16.0%,8.0%,96.2%,44.4%,50.0%,22.2%,22.2%,44.4%,44.4%,11.1%,40.0%
Randy Arozarena RHB,,+750,13,31,3.60,1,2,0.357,0.419,0.536,0.179,0.416,6.5%,23.5%,22.6%,11.5%,94.9,275.1,4,2,9.5%,-,4.8%,52.4%,42.9%,70.6,9.1%,34.1%,15.9%,88.0%,19.0%,25.0%,23.8%,57.1%,33.3%,33.3%,33.3%,23.3%
Cal Raleigh SHB,,+293,24,22,4.00,1,3,0.238,0.273,0.381,0.143,0.287,4.5%,21.7%,18.2%,13.5%,93.6,266.9,5,3,11.8%,5.9%,41.2%,58.8%,41.2%,75.2,61.0%,26.8%,19.5%,89.1%,58.8%,10.0%,35.3%,-,41.2%,35.3%,23.5%,61.9%
Mitch Garver RHB,—,N/A,24,20,3.40,1,1,0.222,0.300,0.389,0.167,0.303,10.0%,37.1%,30.0%,17.8%,87.9,241.1,3,1,8.3%,8.3%,41.7%,33.3%,58.3%,71.7,9.7%,19.4%,9.7%,88.6%,25.0%,33.3%,50.0%,25.0%,58.3%,41.7%,-,47.6%
Luke Raley LHB,,+552,33,20,3.20,1,2,0.167,0.250,0.389,0.222,0.278,10.0%,37.8%,25.0%,21.8%,96.0,263.7,7,2,7.7%,-,46.2%,61.5%,23.1%,75.9,63.2%,23.7%,13.2%,84.4%,46.2%,16.7%,23.1%,15.4%,53.8%,15.4%,30.8%,43.8%
Cole Young LHB,,+820,11,19,3.60,1,1,0.263,0.263,0.474,0.211,0.318,-,10.8%,5.3%,6.0%,89.7,261.6,5,3,5.6%,5.6%,16.7%,38.9%,22.2%,72.3,25.7%,31.4%,11.4%,94.6%,38.9%,14.3%,27.8%,22.2%,16.7%,66.7%,16.7%,36.4%
JP Crawford LHB,,+680,24,16,3.60,1,1,0.385,0.500,0.615,0.231,0.475,18.8%,11.8%,12.5%,5.1%,86.6,277.9,5,3,9.1%,9.1%,18.2%,45.5%,63.6%,70.4,16.1%,22.6%,3.2%,91.2%,45.5%,20.0%,27.3%,18.2%,18.2%,63.6%,18.2%,44.4%
Josh Naylor LHB,,+520,20,15,4.00,1,1,0.286,0.333,0.571,0.286,0.387,6.7%,3.6%,-,2.0%,87.7,291.1,7,5,7.1%,7.1%,21.4%,42.9%,50.0%,70.7,16.7%,33.3%,16.7%,88.9%,35.7%,20.0%,35.7%,14.3%,21.4%,57.1%,21.4%,33.3%
Julio Rodriguez RHB,,+520,24,24,4.00,0,1,0.174,0.208,0.217,0.043,0.191,4.2%,23.7%,20.8%,13.0%,86.8,244.9,6,2,-,-,17.6%,35.3%,52.9%,75.0,51.5%,30.3%,6.1%,89.2%,17.6%,0.0%,47.1%,29.4%,35.3%,29.4%,35.3%,35.0%
