Matchup,MIL @ CIN
Pitcher,Brandon Woodruff
Pitcher Team,MIL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,30.0,121,0.216,0.271,0.369,0.153,1.03,4,1.20,5.8%,22.8%,20.7%,21.2%,11.8%,7.50,66.4%,10.3%,8.0%,31.8%,39.8%,11.4%,17.0%
vsLHB,17.1,68,0.177,0.235,0.323,0.145,0.92,2,1.04,7.4%,27.1%,22.1%,25.0%,13.5%,7.79,63.2%,9.7%,10.4%,27.1%,41.7%,10.0%,14.6%
vsRHB,12.2,53,0.265,0.317,0.429,0.163,1.18,2,1.42,3.8%,17.5%,18.9%,17.2%,9.4%,7.11,70.4%,11.1%,5.0%,37.5%,37.5%,13.3%,20.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Spencer Steer RHB,,+440,32,25,4.20,3,4,0.167,0.200,0.583,0.417,0.329,4.0%,34.1%,40.0%,15.3%,94.2,385.4,5,4,33.3%,25.0%,33.3%,50.0%,8.3%,71.5,7.5%,25.0%,10.0%,93.0%,41.7%,60.0%,-,58.3%,75.0%,25.0%,-,25.0%
Eugenio Suarez RHB,,+361,18,20,4.00,3,3,0.200,0.200,0.700,0.500,0.378,-,31.6%,30.0%,16.2%,91.5,302.4,5,4,14.3%,-,21.4%,35.7%,21.4%,72.2,21.2%,27.3%,9.1%,86.8%,35.7%,60.0%,14.3%,42.9%,50.0%,35.7%,14.3%,30.8%
Tyler Stephenson RHB,,+494,33,21,3.40,2,2,0.333,0.333,0.667,0.333,0.430,-,23.1%,23.8%,11.8%,94.1,288.3,6,4,12.5%,6.2%,31.2%,56.2%,56.2%,71.6,17.1%,31.4%,14.3%,97.2%,31.2%,40.0%,31.2%,37.5%,37.5%,31.2%,31.2%,42.1%
JJ Bleday LHB,,+313,24,15,4.00,2,1,0.250,0.333,0.833,0.583,0.451,13.3%,25.0%,6.7%,13.0%,88.7,304.9,7,1,9.1%,9.1%,27.3%,18.2%,54.5%,73.8,40.0%,20.0%,8.0%,89.3%,45.5%,20.0%,36.4%,9.1%,27.3%,36.4%,36.4%,12.5%
Sal Stewart RHB,,+333,28,25,4.00,1,3,0.174,0.240,0.348,0.174,0.258,8.0%,36.6%,20.0%,20.0%,87.9,294.6,5,4,23.5%,11.8%,29.4%,35.3%,41.2%,73.4,35.1%,21.6%,13.5%,92.5%,35.3%,16.7%,17.6%,47.1%,52.9%,29.4%,17.6%,45.5%
Will Benson LHB,—,N/A,26,12,2.20,1,1,0.333,0.333,0.667,0.333,0.429,-,41.7%,41.7%,20.8%,81.8,332.2,4,1,14.3%,14.3%,28.6%,28.6%,57.1%,74.6,50.0%,20.0%,10.0%,87.0%,42.9%,33.3%,14.3%,28.6%,42.9%,28.6%,28.6%,55.6%
Blake Dunn RHB,,+760,31,30,4.80,0,0,0.292,0.433,0.375,0.083,0.365,16.7%,10.5%,13.3%,4.1%,82.2,265.2,3,1,-,-,5.3%,31.6%,31.6%,71.4,20.6%,26.5%,8.8%,94.4%,21.1%,0.0%,26.3%,42.1%,15.8%,52.6%,31.6%,20.0%
Noelvi Marte RHB,,+287,26,22,4.20,0,0,0.318,0.318,0.455,0.136,0.335,-,7.1%,13.6%,2.8%,88.7,237.1,1,0,-,-,-,33.3%,5.6%,73.1,29.6%,33.3%,11.1%,96.4%,16.7%,0.0%,5.6%,72.2%,50.0%,22.2%,27.8%,38.1%
Matt McLain RHB,,+570,31,21,3.80,0,1,0.125,0.333,0.250,0.125,0.279,19.0%,28.9%,42.9%,11.1%,95.5,294.4,1,1,28.6%,14.3%,28.6%,42.9%,42.9%,72.3,18.8%,18.8%,9.4%,84.2%,57.1%,0.0%,28.6%,14.3%,42.9%,28.6%,28.6%,37.5%
Nathaniel Lowe LHB,,+423,33,17,3.40,0,0,0.286,0.412,0.357,0.071,0.346,17.6%,11.8%,17.6%,5.3%,82.3,211.2,1,0,-,-,27.3%,18.2%,36.4%,73.9,36.4%,12.1%,6.1%,97.1%,27.3%,0.0%,36.4%,27.3%,36.4%,36.4%,27.3%,26.7%
