Matchup,MIA @ PIT
Pitcher,Bubba Chandler
Pitcher Team,PIT
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.1,278,0.213,0.311,0.379,0.166,1.44,8,1.16,14.4%,24.2%,22.3%,17.0%,11.6%,8.95,61.5%,8.1%,8.0%,35.4%,30.9%,14.8%,15.4%
vsLHB,30.2,136,0.216,0.329,0.448,0.233,1.43,6,1.76,14.0%,22.5%,19.9%,15.4%,10.9%,7.92,61.5%,9.3%,12.2%,38.9%,32.2%,20.7%,15.6%
vsRHB,31.2,142,0.210,0.295,0.311,0.101,1.45,2,0.57,14.8%,25.8%,24.6%,18.4%,12.2%,9.95,61.5%,7.0%,3.5%,31.8%,29.4%,8.0%,15.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Liam Hicks LHB,—,N/A,29,26,4.60,2,3,0.333,0.423,0.762,0.429,0.475,15.4%,10.8%,3.8%,5.1%,87.5,249.8,5,4,9.5%,9.5%,33.3%,28.6%,23.8%,70.3,11.4%,45.7%,14.3%,94.6%,38.1%,25.0%,19.0%,33.3%,57.1%,38.1%,4.8%,19.0%
Kyle Stowers LHB,—,N/A,28,23,4.40,2,3,0.286,0.348,0.714,0.429,0.442,8.7%,40.8%,34.8%,22.2%,90.7,372.6,5,5,30.8%,23.1%,23.1%,61.5%,38.5%,75.4,67.4%,18.6%,14.0%,91.5%,30.8%,50.0%,15.4%,53.8%,61.5%,23.1%,15.4%,55.0%
Owen Caissie LHB,—,N/A,24,16,3.40,1,1,0.154,0.250,0.462,0.308,0.292,12.5%,32.3%,25.0%,16.1%,91.8,312.9,3,2,20.0%,10.0%,20.0%,40.0%,30.0%,75.7,53.6%,25.0%,7.1%,90.3%,40.0%,25.0%,10.0%,50.0%,40.0%,50.0%,10.0%,61.1%
Otto Lopez RHB,—,N/A,27,25,4.60,0,0,0.458,0.480,0.583,0.125,0.463,4.0%,14.9%,4.0%,8.3%,88.1,284.7,4,2,4.3%,-,4.3%,47.8%,39.1%,71.8,25.0%,32.5%,20.0%,88.9%,17.4%,0.0%,26.1%,52.2%,21.7%,60.9%,17.4%,26.9%
Jakob Marsee LHB,—,N/A,15,21,4.00,0,0,0.294,0.429,0.412,0.118,0.372,19.0%,15.2%,23.8%,6.0%,86.1,209.5,2,0,-,-,27.3%,45.5%,27.3%,70.5,14.8%,25.9%,7.4%,87.1%,9.1%,0.0%,45.5%,27.3%,54.5%,18.2%,27.3%,21.1%
Leo Jimenez RHB,—,N/A,33,21,3.60,0,0,0.222,0.286,0.222,-,0.231,9.5%,17.9%,19.0%,8.0%,90.6,276.6,2,1,6.7%,-,-,33.3%,20.0%,71.0,8.8%,20.6%,11.8%,94.4%,26.7%,0.0%,13.3%,60.0%,20.0%,53.3%,26.7%,20.8%
Christopher Morel RHB,—,N/A,10,19,3.40,0,0,0.059,0.158,0.059,-,0.115,10.5%,29.7%,36.8%,13.1%,85.8,222.5,1,1,-,-,40.0%,30.0%,30.0%,75.8,56.2%,12.5%,6.2%,86.5%,30.0%,0.0%,20.0%,30.0%,60.0%,20.0%,20.0%,25.0%
Heriberto Hernandez RHB,—,N/A,13,17,3.60,0,0,0.267,0.353,0.333,0.067,0.308,11.8%,45.5%,35.3%,23.8%,95.0,246.3,2,2,-,-,22.2%,55.6%,44.4%,75.2,50.0%,18.8%,12.5%,97.0%,22.2%,0.0%,33.3%,22.2%,22.2%,44.4%,33.3%,46.7%
Xavier Edwards SHB,—,N/A,21,16,4.20,0,0,0.364,0.375,0.364,-,0.304,12.5%,22.6%,18.8%,9.9%,87.1,221.2,3,0,-,-,18.2%,27.3%,45.5%,67.9,3.4%,27.6%,6.9%,93.5%,36.4%,0.0%,27.3%,18.2%,18.2%,54.5%,27.3%,27.8%
Connor Norby RHB,—,N/A,14,16,3.20,0,2,0.167,0.375,0.250,0.083,0.306,12.5%,34.5%,31.2%,17.9%,86.9,267.6,4,2,-,-,57.1%,42.9%,14.3%,71.7,16.7%,12.5%,8.3%,85.7%,57.1%,0.0%,14.3%,14.3%,71.4%,14.3%,14.3%,61.1%
Javier Sanoja RHB,—,N/A,6,14,3.00,0,0,0.143,0.143,0.214,0.071,0.154,-,9.4%,-,5.4%,83.5,218.1,2,0,-,-,21.4%,21.4%,28.6%,68.1,7.4%,25.9%,11.1%,84.4%,14.3%,0.0%,21.4%,42.9%,42.9%,50.0%,7.1%,46.2%
Joe Mack LHB,—,N/A,16,13,3.60,0,0,0.417,0.462,0.417,-,0.392,7.7%,17.9%,30.8%,8.3%,94.9,204.2,1,0,-,-,25.0%,50.0%,50.0%,76.0,61.5%,15.4%,15.4%,92.9%,12.5%,0.0%,62.5%,12.5%,25.0%,50.0%,25.0%,36.4%
Esteury Ruiz RHB,—,N/A,6,11,2.60,0,0,0.300,0.364,0.500,0.200,0.371,9.1%,25.0%,27.3%,11.6%,77.9,256.5,3,0,-,-,28.6%,14.3%,57.1%,72.0,15.4%,23.1%,7.7%,72.2%,14.3%,0.0%,42.9%,14.3%,57.1%,28.6%,14.3%,30.8%
