Matchup,MIA @ STL
Pitcher,Michael McGreevy
Pitcher Team,STL
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,83.1,333,0.243,0.300,0.409,0.166,1.15,12,1.30,6.0%,18.7%,15.9%,14.0%,8.5%,5.72,58.6%,6.1%,9.6%,40.4%,25.8%,16.4%,13.5%
vsLHB,51.1,208,0.251,0.309,0.421,0.169,1.21,8,1.40,6.2%,18.2%,13.0%,13.0%,8.0%,4.73,53.4%,6.3%,10.1%,39.3%,26.8%,17.8%,13.7%
vsRHB,32.0,125,0.229,0.285,0.390,0.161,1.06,4,1.12,5.6%,19.4%,20.8%,15.1%,9.3%,7.31,67.2%,5.7%,8.7%,42.4%,23.9%,13.6%,13.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Owen Caissie LHB,,+560,23,22,3.00,3,4,0.318,0.318,0.818,0.500,0.483,-,42.1%,36.4%,20.8%,88.6,312.5,5,5,35.7%,14.3%,21.4%,64.3%,35.7%,75.5,64.9%,27.0%,16.2%,97.4%,57.1%,37.5%,-,28.6%,35.7%,57.1%,7.1%,29.4%
Joe Mack LHB,,+920,20,15,3.20,2,2,0.286,0.333,0.786,0.500,0.467,6.7%,22.6%,13.3%,10.3%,94.6,319.0,5,5,16.7%,-,25.0%,66.7%,33.3%,76.3,66.7%,25.9%,22.2%,87.1%,33.3%,50.0%,25.0%,33.3%,33.3%,50.0%,16.7%,38.9%
Heriberto Hernandez RHB,,+587,15,22,4.00,1,1,0.190,0.227,0.381,0.190,0.264,4.5%,41.9%,31.8%,20.7%,94.6,266.0,3,2,7.1%,7.1%,28.6%,50.0%,42.9%,75.1,56.2%,37.5%,15.6%,74.4%,35.7%,20.0%,28.6%,28.6%,42.9%,57.1%,-,37.5%
Kyle Stowers LHB,,+407,31,20,4.20,1,1,0.263,0.300,0.526,0.263,0.353,5.0%,35.9%,45.0%,18.7%,88.6,239.9,3,1,20.0%,20.0%,20.0%,60.0%,30.0%,76.1,55.9%,17.6%,11.8%,87.2%,20.0%,50.0%,20.0%,30.0%,50.0%,20.0%,30.0%,52.2%
Griffin Conine LHB,,+575,11,11,3.40,1,1,0.111,0.273,0.444,0.333,0.315,9.1%,45.5%,36.4%,23.3%,74.1,372.7,2,1,20.0%,20.0%,20.0%,40.0%,20.0%,74.0,25.0%,10.0%,5.0%,90.9%,40.0%,50.0%,-,60.0%,60.0%,20.0%,20.0%,50.0%
Jakob Marsee LHB,,+1080,13,22,4.20,0,0,0.200,0.273,0.250,0.050,0.238,9.1%,15.8%,22.7%,7.2%,79.7,228.0,2,0,-,-,26.7%,33.3%,33.3%,69.4,3.1%,21.9%,6.2%,88.9%,20.0%,0.0%,40.0%,13.3%,33.3%,26.7%,40.0%,36.4%
Otto Lopez RHB,,+850,13,21,4.20,0,0,0.375,0.524,0.438,0.062,0.427,23.8%,12.9%,-,4.1%,88.9,259.3,2,1,6.2%,-,6.2%,50.0%,37.5%,72.6,34.6%,30.8%,15.4%,92.9%,18.8%,0.0%,25.0%,56.2%,37.5%,31.2%,31.2%,17.9%
Leo Jimenez RHB,—,N/A,33,18,2.80,0,0,0.143,0.333,0.143,-,0.251,11.1%,40.6%,33.3%,19.1%,97.3,264.8,1,0,-,-,-,57.1%,14.3%,71.1,12.5%,20.8%,12.5%,82.8%,14.3%,0.0%,14.3%,71.4%,14.3%,85.7%,-,23.8%
Javier Sanoja RHB,,+1560,9,18,4.20,0,0,0.167,0.167,0.278,0.111,0.191,-,6.5%,-,3.6%,85.0,232.2,3,1,-,-,5.6%,22.2%,22.2%,68.9,3.6%,42.9%,7.1%,90.3%,11.1%,0.0%,27.8%,44.4%,38.9%,38.9%,22.2%,40.0%
Esteury Ruiz RHB,—,N/A,10,16,2.80,0,0,0.308,0.438,0.462,0.154,0.401,6.2%,17.1%,18.8%,9.7%,88.0,244.8,3,0,-,-,50.0%,30.0%,80.0%,70.5,9.7%,22.6%,3.2%,88.6%,10.0%,0.0%,70.0%,10.0%,60.0%,10.0%,30.0%,23.1%
Xavier Edwards SHB,,+1450,15,16,4.00,0,0,0.357,0.375,0.357,-,0.319,6.2%,20.0%,6.2%,8.8%,82.6,305.1,2,0,-,-,-,21.4%,35.7%,68.9,3.7%,25.9%,3.7%,93.1%,14.3%,0.0%,7.1%,78.6%,50.0%,35.7%,14.3%,19.0%
