Matchup,DET @ HOU
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.0,238,0.212,0.284,0.322,0.111,1.21,5,0.79,10.5%,25.4%,21.8%,18.0%,12.2%,8.21,61.3%,6.6%,7.1%,40.4%,31.4%,10.2%,12.2%
vsLHB,31.1,132,0.132,0.232,0.151,0.019,1.18,0,-,17.4%,31.6%,25.0%,20.9%,13.8%,9.48,52.3%,6.3%,2.7%,34.2%,28.8%,-,12.3%
vsRHB,25.2,106,0.294,0.349,0.500,0.206,1.25,5,1.75,1.9%,18.6%,17.9%,14.5%,10.1%,6.66,72.6%,7.1%,10.8%,45.8%,33.7%,17.9%,12.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Colt Keith LHB,,+910,24,24,3.20,3,5,0.217,0.250,0.696,0.478,0.394,4.2%,17.1%,20.8%,9.3%,87.5,295.3,8,4,27.8%,11.1%,38.9%,44.4%,50.0%,72.4,35.9%,30.8%,12.8%,95.1%,44.4%,37.5%,22.2%,22.2%,50.0%,38.9%,11.1%,40.9%
Riley Greene LHB,,+440,25,28,4.20,2,4,0.292,0.321,0.542,0.250,0.355,7.1%,35.7%,25.0%,18.9%,94.6,309.8,7,7,26.3%,-,5.3%,47.4%,42.1%,75.7,59.3%,18.5%,14.8%,96.4%,42.1%,25.0%,31.6%,26.3%,21.1%,42.1%,36.8%,40.7%
Kerry Carpenter LHB,,+434,24,25,2.80,2,3,0.227,0.320,0.500,0.273,0.353,12.0%,19.7%,28.0%,12.6%,92.2,260.3,4,2,13.3%,6.7%,26.7%,53.3%,33.3%,71.5,10.9%,17.2%,7.8%,90.1%,53.3%,25.0%,20.0%,13.3%,33.3%,40.0%,26.7%,61.5%
Spencer Torkelson RHB,,+411,31,22,4.00,2,2,0.105,0.227,0.421,0.316,0.279,13.6%,43.9%,45.5%,17.5%,92.2,282.1,3,2,22.2%,11.1%,33.3%,44.4%,44.4%,72.8,21.6%,16.2%,8.1%,90.2%,44.4%,50.0%,11.1%,33.3%,66.7%,22.2%,11.1%,20.8%
Kevin McGonigle LHB,,+700,19,29,4.40,1,3,0.217,0.379,0.391,0.174,0.343,20.7%,14.5%,10.3%,6.7%,91.5,235.0,5,2,5.0%,5.0%,20.0%,45.0%,20.0%,72.1,20.0%,26.0%,6.0%,92.6%,35.0%,14.3%,20.0%,25.0%,35.0%,35.0%,30.0%,42.3%
Gleyber Torres RHB,,+488,26,25,3.80,1,1,0.333,0.440,0.571,0.238,0.435,12.0%,26.0%,24.0%,11.0%,96.0,319.9,6,1,6.7%,-,-,60.0%,26.7%,68.8,6.2%,31.2%,6.2%,96.0%,33.3%,20.0%,13.3%,53.3%,-,53.3%,46.7%,34.5%
Jake Rogers RHB,—,N/A,16,22,2.80,1,1,0.053,0.182,0.211,0.158,0.184,13.6%,27.3%,27.3%,12.9%,79.3,239.6,2,1,7.7%,7.7%,23.1%,38.5%,15.4%,70.4,4.9%,14.6%,2.4%,93.2%,38.5%,20.0%,7.7%,23.1%,30.8%,38.5%,30.8%,40.7%
Wenceel Perez SHB,,+725,9,16,2.00,1,1,0.200,0.250,0.533,0.333,0.329,6.2%,19.4%,25.0%,8.1%,80.5,210.9,1,1,-,-,36.4%,18.2%,18.2%,71.0,20.0%,13.3%,3.3%,85.7%,36.4%,25.0%,18.2%,18.2%,36.4%,27.3%,36.4%,15.8%
Hao-Yu Lee RHB,,+760,12,14,3.00,1,1,0.231,0.286,0.462,0.231,0.324,7.1%,35.7%,28.6%,16.4%,86.3,312.1,2,1,11.1%,-,-,22.2%,33.3%,70.7,21.7%,21.7%,4.3%,88.5%,22.2%,50.0%,22.2%,55.6%,22.2%,55.6%,22.2%,27.8%
Dillon Dingler RHB,,+420,39,30,4.40,0,2,0.310,0.333,0.517,0.207,0.365,-,20.4%,23.3%,11.4%,90.9,290.8,8,5,9.1%,4.5%,22.7%,45.5%,40.9%,73.2,36.2%,34.0%,14.9%,97.9%,31.8%,0.0%,31.8%,31.8%,45.5%,31.8%,22.7%,37.9%
Zach McKinstry LHB,,+1060,10,25,3.40,0,1,0.182,0.280,0.273,0.091,0.249,12.0%,20.5%,24.0%,9.7%,88.6,266.8,3,2,6.2%,6.2%,12.5%,25.0%,31.2%,68.3,-,19.4%,5.6%,85.7%,43.8%,0.0%,12.5%,43.8%,25.0%,50.0%,25.0%,32.0%
Matt Vierling RHB,—,N/A,23,20,2.40,0,2,-,-,-,-,-,-,14.7%,15.0%,7.8%,87.7,234.3,4,1,5.9%,-,5.9%,41.2%,23.5%,70.6,16.7%,40.0%,13.3%,88.2%,11.8%,0.0%,17.6%,47.1%,35.3%,41.2%,23.5%,23.5%
James Outman LHB,,+790,17,18,2.40,0,0,-,0.167,-,-,0.108,16.7%,60.0%,50.0%,25.0%,87.6,283.1,1,0,-,-,16.7%,50.0%,33.3%,71.8,11.4%,8.6%,5.7%,87.5%,33.3%,0.0%,16.7%,50.0%,50.0%,33.3%,16.7%,31.8%
Jahmai Jones RHB,—,N/A,3,8,1.60,0,0,-,-,-,-,-,-,50.0%,50.0%,24.1%,93.7,283.9,2,1,-,-,25.0%,75.0%,25.0%,71.9,25.0%,25.0%,16.7%,92.3%,50.0%,0.0%,25.0%,25.0%,25.0%,50.0%,25.0%,50.0%
