Matchup,DET @ SEA
Pitcher,Framber Valdez
Pitcher Team,DET
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,120.1,533,0.261,0.319,0.385,0.124,1.39,12,0.90,8.1%,21.0%,18.4%,18.3%,9.9%,7.33,61.7%,7.4%,6.3%,43.4%,20.5%,14.1%,14.5%
vsLHB,28.0,121,0.252,0.297,0.360,0.108,1.29,2,0.64,6.6%,28.4%,28.9%,27.1%,13.5%,11.25,62.8%,7.1%,6.6%,34.2%,17.1%,15.4%,11.8%
vsRHB,92.1,412,0.264,0.325,0.393,0.129,1.42,10,0.97,8.5%,18.8%,15.3%,15.5%,8.9%,6.14,61.4%,7.6%,6.2%,45.7%,21.4%,13.8%,15.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Taylor Ward RHB,,+750,21,3.20,10,1,1,92.1,278.3,3,1,-,-,10.0%,50.0%,50.0%,70.1,-,50.0%,21.4%,100.0%,60.0%,30.0%,33.3%,30.0%,30.0%,30.0%,30.0%,40.0%,44.4%
Dominic Canzone LHB,,+572,17,4.40,10,1,1,84.5,291.8,1,1,10.0%,-,-,40.0%,30.0%,72.6,33.3%,50.0%,25.0%,70.6%,30.0%,10.0%,100.0%,20.0%,70.0%,20.0%,70.0%,10.0%,71.4%
Colt Emerson LHB,,+1160,17,3.60,10,0,0,81.7,193.5,0,0,-,-,20.0%,10.0%,40.0%,71.4,15.4%,23.1%,-,92.9%,70.0%,30.0%,0.0%,40.0%,20.0%,20.0%,20.0%,60.0%,60.0%
Weston Wilson RHB,—,N/A,20,3.80,10,0,0,82.2,300.9,1,0,-,-,-,30.0%,20.0%,70.8,20.0%,40.0%,20.0%,90.9%,20.0%,10.0%,0.0%,10.0%,80.0%,40.0%,40.0%,20.0%,0.0%
Josh Naylor LHB,,+1100,14,4.00,10,0,0,85.3,236.3,1,1,10.0%,-,10.0%,30.0%,40.0%,68.7,7.7%,38.5%,15.4%,81.2%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,25.0%
Julio Rodriguez RHB,,+531,28,4.40,10,0,1,90.8,268.7,4,0,-,-,-,50.0%,50.0%,77.7,76.5%,41.2%,17.6%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,10.0%,50.0%,40.0%,66.7%
Cal Raleigh SHB,,+400,26,4.20,10,0,0,89.3,310.4,2,1,10.0%,-,20.0%,20.0%,50.0%,73.6,38.5%,46.2%,15.4%,81.2%,40.0%,20.0%,0.0%,20.0%,60.0%,70.0%,30.0%,-,71.4%
Randy Arozarena RHB,,+522,36,4.40,10,0,0,95.1,244.7,1,0,-,-,-,50.0%,20.0%,72.4,44.4%,100.0%,44.4%,81.8%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,50.0%,30.0%,42.9%
Victor Robles RHB,—,N/A,16,3.40,10,0,0,84.7,244.6,2,0,-,-,30.0%,-,50.0%,69.5,-,40.0%,-,100.0%,70.0%,30.0%,0.0%,40.0%,20.0%,50.0%,30.0%,20.0%,66.7%
Brendan Donovan LHB,,+1180,5,3.60,10,0,0,76.3,238.0,2,1,-,-,-,20.0%,40.0%,68.4,-,30.8%,-,86.7%,50.0%,20.0%,0.0%,30.0%,40.0%,10.0%,80.0%,10.0%,28.6%
Cole Young LHB,,+1000,20,4.40,10,0,0,78.8,257.7,1,1,-,-,10.0%,20.0%,30.0%,70.9,-,44.4%,22.2%,81.8%,40.0%,20.0%,0.0%,20.0%,40.0%,30.0%,60.0%,10.0%,60.0%
Leo Rivas SHB,,+1094,4,3.00,7,0,0,73.0,272.5,1,0,-,-,28.6%,-,-,64.7,-,44.4%,-,90.0%,42.9%,42.9%,0.0%,-,42.9%,85.7%,14.3%,-,25.0%
Jhonny Pereda RHB,—,N/A,-,3.80,3,0,0,91.4,217.0,0,0,-,-,33.3%,66.7%,33.3%,73.1,16.7%,33.3%,16.7%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,33.3%,66.7%,-,100.0%
