Matchup,ARI @ SEA
Pitcher,Bryan Woo
Pitcher Team,SEA
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.2,256,0.219,0.264,0.342,0.122,1.04,6,0.85,5.5%,23.8%,23.0%,18.4%,12.9%,8.34,70.7%,7.5%,7.2%,44.2%,33.7%,8.2%,16.0%
vsLHB,34.0,141,0.205,0.267,0.346,0.142,1.09,4,1.06,7.8%,22.4%,23.4%,17.6%,11.7%,8.74,68.8%,5.9%,9.4%,46.9%,39.6%,7.9%,17.7%
vsRHB,29.1,115,0.236,0.260,0.336,0.100,0.99,2,0.61,2.6%,25.7%,22.6%,19.7%,14.6%,7.98,73.0%,9.8%,4.7%,41.2%,27.1%,8.7%,14.1%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ketel Marte SHB,+410,12,4.80,2,2,0.455,0.500,1.000,0.545,0.627,8.3%,5.0%,8.3%,2.6%,84.9,20.0%,10.0%,10.0%,30.0%,60.0%,71.6,17.6%,35.3%,17.6%,85.0%,60.0%,33.3%,10.0%,10.0%,30.0%,60.0%,10.0%,25.0%
Gabriel Moreno RHB,+880,14,4.00,1,1,0.545,0.571,0.818,0.273,0.561,14.3%,0.0%,-,-,92.2,8.3%,-,-,50.0%,41.7%,70.5,23.3%,26.7%,10.0%,93.8%,25.0%,33.3%,25.0%,50.0%,25.0%,25.0%,50.0%,18.2%
Tim Tawa RHB,N/A,12,2.60,1,1,0.182,0.250,0.455,0.273,0.303,8.3%,25.0%,33.3%,13.3%,87.5,-,-,14.3%,28.6%,28.6%,75.8,58.8%,11.8%,-,94.4%,28.6%,0.0%,28.6%,28.6%,42.9%,42.9%,14.3%,11.1%
Corbin Carroll LHB,+490,10,4.60,1,1,0.222,0.300,0.778,0.556,0.437,10.0%,16.0%,30.0%,8.0%,97.9,16.7%,16.7%,33.3%,66.7%,50.0%,75.0,59.1%,22.7%,13.6%,88.0%,33.3%,50.0%,33.3%,16.7%,33.3%,33.3%,33.3%,50.0%
Nolan Arenado RHB,+710,17,3.80,0,1,0.133,0.235,0.133,-,0.189,-,12.1%,17.6%,5.3%,89.0,-,-,16.7%,33.3%,33.3%,72.1,21.9%,21.9%,3.1%,97.0%,33.3%,0.0%,8.3%,50.0%,25.0%,58.3%,16.7%,35.0%
Ildemaro Vargas SHB,+980,17,3.60,0,0,-,0.118,-,-,0.081,5.9%,9.5%,11.8%,6.1%,83.0,-,-,30.8%,23.1%,-,69.2,5.9%,41.2%,5.9%,81.0%,38.5%,0.0%,-,46.2%,61.5%,23.1%,15.4%,30.0%
Jorge Barrosa SHB,N/A,17,1.40,0,0,-,0.059,-,-,0.038,5.9%,38.7%,41.2%,19.0%,82.4,-,-,11.1%,33.3%,11.1%,67.9,-,19.2%,-,92.9%,22.2%,0.0%,-,44.4%,33.3%,44.4%,22.2%,27.8%
Ryan Waldschmidt RHB,+1040,15,4.20,0,0,0.231,0.333,0.231,-,0.265,13.3%,37.5%,46.7%,12.3%,89.4,-,-,33.3%,33.3%,66.7%,71.6,5.6%,22.2%,11.1%,78.3%,33.3%,0.0%,50.0%,16.7%,33.3%,33.3%,33.3%,19.0%
Jose Fernandez RHB,N/A,14,3.40,0,0,0.231,0.286,0.231,-,0.237,7.1%,13.6%,21.4%,5.6%,84.7,-,-,20.0%,30.0%,30.0%,74.5,42.1%,26.3%,5.3%,90.5%,30.0%,0.0%,20.0%,30.0%,40.0%,30.0%,30.0%,25.0%
Adrian Del Castillo LHB,+630,10,3.40,0,0,-,-,-,-,-,-,11.1%,20.0%,4.7%,80.0,-,-,12.5%,37.5%,-,71.7,22.2%,27.8%,5.6%,100.0%,25.0%,0.0%,-,37.5%,25.0%,62.5%,12.5%,33.3%
Geraldo Perdomo SHB,+980,10,4.40,0,0,0.286,0.500,0.429,0.143,0.418,20.0%,23.1%,20.0%,7.9%,86.0,-,-,-,40.0%,60.0%,66.2,-,27.3%,-,91.7%,-,-,40.0%,60.0%,60.0%,20.0%,20.0%,9.1%
Tommy Troy RHB,N/A,6,3.50,0,0,0.500,0.500,0.667,0.167,0.508,-,7.7%,16.7%,3.8%,89.7,-,-,-,40.0%,20.0%,70.2,25.0%,25.0%,16.7%,92.3%,40.0%,0.0%,20.0%,40.0%,-,40.0%,60.0%,12.5%
Aramis Garcia RHB,N/A,6,2.75,0,0,0.167,0.167,0.167,-,0.148,-,25.0%,33.3%,12.5%,76.8,-,-,-,25.0%,25.0%,69.7,-,28.6%,-,87.5%,25.0%,0.0%,25.0%,50.0%,25.0%,75.0%,-,25.0%
