Matchup,CHC @ WSH
Pitcher,David Peterson
Pitcher Team,CHC
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,106.0,476,0.273,0.331,0.416,0.144,1.50,11,0.93,9.0%,20.9%,18.3%,18.8%,9.7%,7.39,63.0%,6.1%,6.7%,41.5%,21.3%,13.7%,13.7%
vsLHB,33.2,145,0.244,0.309,0.430,0.185,1.16,5,1.34,4.1%,29.4%,27.6%,26.3%,14.7%,10.69,72.4%,8.7%,9.5%,46.3%,18.9%,27.8%,16.8%
vsRHB,72.0,331,0.286,0.341,0.410,0.124,1.67,6,0.75,11.2%,17.1%,14.2%,15.1%,7.7%,5.88,58.9%,5.0%,5.7%,39.7%,22.3%,9.1%,12.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Andres Chaparro RHB,,+525,19,3.20,10,1,2,87.6,303.2,3,3,10.0%,10.0%,20.0%,40.0%,10.0%,76.7,78.6%,35.7%,21.4%,93.3%,30.0%,30.0%,33.3%,-,60.0%,50.0%,40.0%,10.0%,71.4%
Keibert Ruiz SHB,—,N/A,11,4.00,10,1,1,84.9,253.0,1,1,10.0%,10.0%,20.0%,20.0%,20.0%,66.7,-,46.7%,13.3%,100.0%,30.0%,20.0%,50.0%,10.0%,40.0%,50.0%,40.0%,10.0%,55.6%
Brady House RHB,,+555,21,3.80,10,1,1,88.4,298.1,4,3,20.0%,10.0%,10.0%,60.0%,60.0%,73.7,43.8%,37.5%,31.2%,84.2%,70.0%,30.0%,33.3%,40.0%,30.0%,20.0%,50.0%,30.0%,42.9%
Jacob Young RHB,,+1150,9,3.40,10,1,1,87.1,235.5,1,1,10.0%,-,-,20.0%,40.0%,71.1,-,33.3%,16.7%,92.3%,50.0%,10.0%,100.0%,40.0%,50.0%,30.0%,60.0%,10.0%,33.3%
Andrew Pinckney RHB,—,N/A,-,2.00,3,1,1,90.8,344.7,1,1,33.3%,-,-,33.3%,33.3%,74.8,50.0%,50.0%,25.0%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,33.3%,-,66.7%,50.0%
Harry Ford RHB,,+875,1,3.40,10,0,0,80.4,280.6,3,0,-,-,-,10.0%,20.0%,68.6,-,40.0%,6.7%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,30.0%,30.0%,40.0%,20.0%
Jorbit Vivas LHB,—,N/A,6,2.80,10,0,0,74.9,77.7,0,0,-,-,-,10.0%,-,67.7,-,18.2%,-,100.0%,10.0%,-,-,10.0%,90.0%,40.0%,50.0%,10.0%,75.0%
CJ Abrams LHB,,+507,17,4.60,10,0,0,85.1,170.4,0,0,-,-,10.0%,30.0%,10.0%,73.8,40.0%,33.3%,13.3%,93.8%,20.0%,-,-,20.0%,70.0%,50.0%,20.0%,30.0%,42.9%
Dylan Crews RHB,,+435,29,4.40,10,0,0,93.4,298.8,6,2,10.0%,-,20.0%,40.0%,50.0%,76.2,72.7%,54.5%,27.3%,91.7%,80.0%,40.0%,0.0%,40.0%,20.0%,20.0%,40.0%,40.0%,87.5%
Nasim Nuñez SHB,,+1700,9,3.80,10,0,0,83.1,222.7,1,1,-,-,10.0%,30.0%,10.0%,72.7,10.0%,40.0%,20.0%,90.9%,20.0%,10.0%,0.0%,10.0%,50.0%,50.0%,10.0%,40.0%,40.0%
Daylen Lile LHB,,+790,20,3.60,10,0,0,93.4,218.0,2,1,-,-,20.0%,40.0%,30.0%,71.8,6.7%,46.7%,13.3%,100.0%,50.0%,30.0%,0.0%,20.0%,30.0%,20.0%,40.0%,40.0%,57.1%
Jose Tena LHB,—,N/A,5,2.20,4,0,1,83.4,261.6,1,1,25.0%,-,-,25.0%,75.0%,71.4,33.3%,16.7%,16.7%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,-,25.0%,75.0%,66.7%
Abimelec Ortiz LHB,—,N/A,-,2.80,1,0,0,57.0,-,0,0,-,-,-,-,-,73.9,50.0%,-,-,66.7%,-,-,-,-,100.0%,100.0%,-,-,0.0%
