HR Split,Overall
Dates,="9/12/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,6:10 PM,Ian Seymour,vs,1.70,0.58,1.59,2.14,9.8%,28.7%,33.2%,29.9%,9.5%,841
2,1:35 PM,Zach Thornton,@,1.56,0.22,1.67,2.14,9.2%,23.7%,39.6%,27.4%,8.7%,381
3,7:10 PM,Brady Singer,@,1.08,1.02,0.24,1.56,11.0%,19.1%,46.2%,24.4%,6.3%,1502
4,1:35 PM,Gerrit Cole,vs,0.84,0.03,1.08,1.61,8.6%,17.1%,44.1%,21.8%,8.9%,577
5,9:40 PM,Bryan Woo,@,0.69,0.54,0.33,1.30,8.7%,20.4%,43.3%,26.5%,7.4%,1494
6,3:07 PM,Kyle Bradish,@,0.67,0.57,0.21,1.36,8.9%,17.8%,39.1%,27.1%,8.8%,895
7,1:10 PM,Tanner Gordon,@,0.46,0.34,0.38,1.26,8.8%,10.3%,39.3%,35.0%,6.9%,852
8,8:10 PM,Kumar Rocker,@,0.46,0.50,-0.32,1.46,7.9%,15.5%,37.6%,26.5%,7.0%,992
9,4:10 PM,Tyler Glasnow,@,0.35,-0.18,0.99,0.96,9.9%,15.4%,39.4%,29.0%,7.4%,771
10,9:40 PM,Gage Jump,vs,0.25,-0.76,0.65,1.03,8.7%,13.5%,38.6%,28.4%,8.5%,535
11,4:10 PM,Tyler Phillips,vs,0.14,0.14,0.08,1.16,7.0%,14.1%,38.4%,30.0%,6.4%,893
12,8:10 PM,Brandon Pfaadt,vs,0.14,0.66,-0.56,1.23,7.9%,14.9%,33.9%,25.0%,7.2%,1374
13,7:15 PM,Kyle Leahy,vs,0.13,0.23,-0.16,0.88,8.0%,11.6%,45.2%,28.9%,7.8%,1002
14,4:10 PM,Connor Prielipp,vs,0.07,0.38,-0.04,1.12,4.8%,16.6%,43.3%,26.0%,8.2%,577
15,4:05 PM,Michael King,@,-0.04,0.05,-0.31,1.00,8.6%,10.8%,34.6%,28.5%,6.5%,1124
16,4:10 PM,Randy Dobnak,@,-0.08,0.42,-1.15,1.14,5.6%,18.2%,40.3%,22.6%,5.0%,402
17,7:15 PM,Tyler Mahle,vs,-0.20,-0.41,0.13,0.95,6.4%,13.4%,41.0%,25.1%,5.6%,1009
18,4:05 PM,Walbert Urena,@,-0.34,-0.81,0.49,0.75,6.5%,13.1%,40.3%,23.3%,7.3%,668
19,4:05 PM,Cesar Perdomo,vs,-0.35,1.71,-1.34,0.93,4.0%,12.5%,36.0%,32.0%,7.8%,70
20,4:05 PM,Andrew Alvarez,vs,-0.47,-0.26,-0.26,0.71,6.7%,11.9%,38.5%,21.5%,7.3%,604
21,2:20 PM,Paul Skenes,@,-0.47,-0.47,-0.18,0.76,6.5%,17.8%,36.6%,17.4%,6.3%,1480
22,6:10 PM,Peter Lambert,@,-0.52,-0.69,0.11,0.79,6.4%,9.6%,30.8%,31.1%,6.3%,718
23,1:10 PM,Andrew Sears,vs,-0.57,1.13,-1.11,0.77,5.1%,7.1%,30.8%,35.9%,7.6%,102
24,4:10 PM,Ranger Suarez,vs,-0.81,-0.59,-0.36,0.65,6.0%,9.0%,31.1%,25.2%,6.5%,1333
25,4:10 PM,Daniel Espino,@,-0.98,-1.48,0.17,0.53,2.8%,8.4%,37.1%,28.4%,8.0%,70
26,2:20 PM,Clay Holmes,vs,-1.08,-1.24,-0.14,0.47,4.5%,10.4%,39.3%,16.3%,6.6%,1171
27,7:15 PM,Sean Newcomb,@,-1.29,-1.24,-0.57,0.17,5.3%,2.2%,36.4%,27.1%,7.3%,777
28,3:07 PM,Spencer Miles,vs,-1.36,-0.38,-1.60,0.33,4.5%,6.4%,30.1%,19.0%,8.9%,376
