Matchup,TEX @ KC
Pitcher,Michael Wacha
Pitcher Team,KC
Opposing Team,TEX

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,10.2,0.75,="4-35",.114,.200,0.086,1,0,0,1,30.0,4,.225,.425
Batting Second,9.1,1.39,="8-33",.242,.455,0.213,1,4,0,4,15.4,5,.359,.814
Batting Third,10.1,0.77,="6-36",.167,.222,0.055,0,2,0,0,34.2,2,.211,.433
Batting Fourth,8.1,1.56,="9-33",.273,.667,0.394,3,2,1,6,18.4,4,.368,1.035
Batting Fifth,9.0,1.22,="11-38",.289,.500,0.211,1,3,1,4,13.2,0,.289,.789
Batting Sixth,8.1,1.56,="9-33",.273,.394,0.121,1,1,0,6,13.5,4,.351,.745
Batting Seventh,8.0,1.63,="8-30",.267,.400,0.133,0,4,0,3,22.2,5,.371,.771
Batting Eighth,7.1,1.36,="8-30",.267,.533,0.266,2,2,0,4,18.8,2,.313,.846
Batting Ninth,9.0,0.33,="3-28",.107,.107,0.000,0,0,0,1,17.2,0,.107,.214

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Joc Pederson LHB,Batting First ​,="20-73",.274,.630,0.356,6,4,2,15,16.5,10,.369,.999
Brandon Nimmo LHB,Batting First ​,="42-152",.276,.414,0.138,4,7,1,12,19.1,17,.358,.772
Wyatt Langford RHB,Batting Second ​,="10-62",.161,.306,0.145,1,2,2,3,24.2,4,.212,.518
Corey Seager LHB,Batting Third ​,="24-130",.185,.354,0.169,6,4,0,18,27.8,18,.285,.639
Jake Burger RHB,Batting Fourth ​,="30-131",.229,.397,0.168,5,7,0,15,29.1,9,.284,.681
Josh Jung RHB,Batting Fourth ​,="25-71",.352,.535,0.183,3,4,0,7,11.7,5,.403,.938
Ezequiel Duran RHB,Batting Fifth ​,="20-56",.357,.571,0.214,1,5,2,16,23.3,4,.400,.971
Evan Carter LHB,Batting Sixth ​,="11-53",.208,.434,0.226,3,1,1,8,22.4,4,.276,.710
Kyle Higashioka RHB,Batting Ninth ​,="5-33",.152,.333,0.181,2,0,0,5,26.3,4,.263,.596
Elias Diaz RHB,Batting Ninth ​,="4-16",.250,.500,0.250,1,1,0,1,18.8,0,.250,.750
Nicky Lopez LHB,Batting Ninth ​,="5-22",.227,.409,0.182,1,1,0,4,23.1,2,.320,.729
Justin Foscue RHB,Batting Ninth ​,="3-14",.214,.429,0.215,1,0,0,1,28.6,0,.214,.643
Michael Helman RHB,Batting Ninth ​,="3-18",.167,.167,0.000,0,0,0,0,25.0,0,.211,.378
