Matchup,CLE @ MIN
Pitcher,Daniel Espino
Pitcher Team,CLE
Opposing Team,MIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,1.2,1.20,="1-6",.167,.667,0.500,1,0,0,1,42.9,1,.286,.953
Batting Second,1.1,1.50,="2-6",.333,.333,0.000,0,0,0,1,50.0,0,.333,.666
Batting Third,0.2,1.50,="0-2",.000,.000,0.000,0,0,0,0,0.0,1,.333,.333
Batting Fourth,1.1,0.00,="0-4",.000,.000,0.000,0,0,0,0,25.0,0,.000,.000
Batting Fifth,0.2,3.00,="2-4",.500,.750,0.250,0,1,0,1,25.0,0,.500,1.250
Batting Sixth,1.0,0.00,="0-3",.000,.000,0.000,0,0,0,0,100.0,0,.000,.000
Batting Seventh,0.2,3.00,="1-3",.333,.333,0.000,0,0,0,0,50.0,1,.500,.833
Batting Eighth,1.2,0.60,="1-6",.167,.167,0.000,0,0,0,0,50.0,0,.167,.334
Batting Ninth,1.0,3.00,="2-5",.400,.400,0.000,0,0,0,0,33.3,1,.500,.900

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Trevor Larnach LHB,Batting First ​,="46-151",.305,.503,0.198,7,9,0,24,12.6,15,.367,.870
Austin Martin RHB,Batting First ​,="26-109",.239,.349,0.110,1,9,0,11,17.6,20,.375,.724
Brooks Lee SHB,Batting Second ​,="37-189",.196,.360,0.164,9,4,0,29,17.2,11,.241,.601
Kody Clemens LHB,Batting Third ​,="42-188",.223,.500,0.277,15,7,0,34,22.1,16,.284,.784
Josh Bell SHB,Batting Fourth ​,="62-263",.236,.418,0.182,10,16,1,41,22.4,22,.297,.715
Ryan Jeffers RHB,Batting Fourth ​,="28-99",.283,.576,0.293,6,7,2,23,13.4,12,.366,.942
Royce Lewis RHB,Batting Fifth ​,="35-130",.269,.500,0.231,8,6,0,16,17.9,13,.338,.838
Ben Ross RHB,Batting Fifth ​,="0-2",.000,.000,0.000,0,0,0,0,50.0,0,.000,.000
Victor Caratini SHB,Batting Sixth ​,="24-133",.180,.338,0.158,5,6,0,17,21.8,13,.282,.620
Luke Keaschall RHB,Batting Sixth ​,="16-93",.172,.237,0.065,1,3,0,8,21.2,6,.233,.470
Kaelen Culpepper RHB,Batting Eighth ​,="10-39",.256,.385,0.129,1,2,0,4,18.6,4,.326,.711
Alex Jackson RHB,Batting Ninth ​,="17-55",.309,.436,0.127,1,4,0,5,27.6,1,.345,.781
Ryan Kreidler RHB,Batting Ninth ​,="21-113",.186,.336,0.150,3,4,2,14,20.3,8,.246,.582
Walker Jenkins LHB,Batting Ninth ​,="4-37",.108,.243,0.135,1,2,0,5,26.7,6,.250,.493
