Matchup,CHC @ MIL
Pitcher,David Peterson
Pitcher Team,CHC
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,42.0,194,0.282,0.338,0.420,0.138,1.62,4,0.86,9.8%,21.2%,20.1%,20.0%,9.9%,8.36,66.7%,7.4%,8.1%,38.5%,21.5%,13.8%,8.9%
vsLHB,14.1,63,0.271,0.326,0.441,0.169,1.33,2,1.26,4.8%,35.2%,36.5%,34.8%,16.2%,14.44,71.4%,9.2%,8.3%,41.7%,11.1%,50.0%,13.9%
vsRHB,27.2,131,0.287,0.344,0.409,0.122,1.77,2,0.65,12.2%,15.0%,12.2%,12.4%,7.0%,5.20,64.4%,6.6%,8.1%,37.4%,25.3%,8.0%,7.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Andrew Vaughn RHB,,+596,9,20,2.40,1,2,0.353,0.450,0.765,0.412,0.501,15.0%,17.4%,10.0%,5.5%,93.7,277.1,4,2,6.7%,-,40.0%,46.7%,53.3%,72.1,11.8%,47.1%,17.6%,94.4%,40.0%,16.7%,40.0%,20.0%,46.7%,26.7%,26.7%,15.8%
Jackson Chourio RHB,,+460,16,19,4.60,1,1,0.316,0.316,0.474,0.158,0.345,-,17.9%,21.1%,9.2%,90.6,309.6,4,1,7.1%,-,-,50.0%,35.7%,74.5,45.2%,19.4%,12.9%,93.9%,21.4%,33.3%,14.3%,64.3%,35.7%,50.0%,14.3%,18.2%
Blake Perkins SHB,,+900,6,17,2.00,1,1,0.250,0.294,0.562,0.312,0.363,5.9%,11.4%,11.8%,5.1%,86.6,242.4,2,2,7.1%,7.1%,42.9%,28.6%,28.6%,69.9,9.4%,28.1%,12.5%,97.0%,21.4%,33.3%,28.6%,28.6%,57.1%,21.4%,21.4%,13.3%
Gary Sanchez RHB,—,N/A,24,19,2.80,0,0,0.188,0.263,0.188,-,0.209,10.5%,25.0%,10.5%,8.1%,86.1,255.8,2,0,-,-,-,40.0%,33.3%,71.6,23.8%,38.1%,28.6%,95.5%,6.7%,0.0%,33.3%,46.7%,20.0%,53.3%,26.7%,14.3%
William Contreras RHB,,+536,11,18,4.40,0,1,0.438,0.500,0.562,0.125,0.460,11.1%,16.1%,11.1%,6.2%,93.0,271.4,4,4,7.1%,7.1%,28.6%,57.1%,50.0%,74.2,50.0%,45.0%,25.0%,100.0%,35.7%,0.0%,35.7%,21.4%,28.6%,57.1%,14.3%,20.0%
Joey Ortiz RHB,,+1060,16,18,3.60,0,0,0.222,0.222,0.278,0.056,0.219,-,25.9%,27.8%,10.9%,90.9,257.8,2,1,7.7%,-,7.7%,38.5%,30.8%,72.0,21.7%,26.1%,13.0%,95.8%,23.1%,0.0%,38.5%,38.5%,15.4%,30.8%,53.8%,26.7%
Jake Bauers LHB,,+344,22,14,4.40,0,0,0.182,0.357,0.182,-,0.266,21.4%,22.2%,42.9%,6.5%,87.3,204.4,0,0,-,-,20.0%,20.0%,40.0%,76.8,63.6%,18.2%,9.1%,73.3%,20.0%,0.0%,40.0%,40.0%,40.0%,20.0%,40.0%,25.0%
Garrett Mitchell LHB,,+880,9,13,3.80,0,0,0.167,0.231,0.167,-,0.192,-,44.0%,15.4%,23.4%,90.3,211.5,0,0,-,-,10.0%,40.0%,10.0%,77.6,75.0%,20.0%,20.0%,87.0%,-,-,20.0%,80.0%,50.0%,50.0%,-,40.0%
Cooper Pratt RHB,,+870,-,11,3.40,0,0,0.333,0.364,0.333,-,0.302,9.1%,22.2%,18.2%,11.4%,82.7,232.6,1,0,-,-,28.6%,14.3%,57.1%,68.3,6.2%,25.0%,6.2%,88.9%,14.3%,0.0%,57.1%,28.6%,42.9%,28.6%,28.6%,20.0%
Christian Yelich LHB,,+980,20,11,4.80,0,0,0.111,0.273,0.111,-,0.199,18.2%,24.0%,27.3%,9.8%,92.8,291.7,1,0,-,-,-,50.0%,33.3%,72.4,25.0%,12.5%,-,84.2%,-,-,33.3%,66.7%,33.3%,50.0%,16.7%,7.1%
Brice Turang LHB,,+1000,19,11,4.60,0,0,0.273,0.273,0.455,0.182,0.309,-,11.1%,18.2%,3.8%,92.0,355.5,1,1,-,-,-,44.4%,11.1%,68.8,8.3%,41.7%,25.0%,92.3%,-,-,11.1%,88.9%,55.6%,44.4%,-,18.2%
Sal Frelick LHB,—,N/A,15,10,2.80,0,0,0.222,0.200,0.222,-,0.178,-,0.0%,-,-,81.7,267.8,0,0,-,-,-,20.0%,20.0%,69.4,-,57.1%,14.3%,77.8%,20.0%,0.0%,20.0%,50.0%,30.0%,60.0%,10.0%,22.2%
David Hamilton LHB,—,N/A,5,7,3.40,0,0,0.333,0.429,0.333,-,0.347,14.3%,42.9%,28.6%,16.7%,86.9,249.4,0,0,-,-,25.0%,-,50.0%,70.1,-,25.0%,-,100.0%,-,-,50.0%,50.0%,25.0%,75.0%,-,0.0%
