Matchup,WSH @ BAL
Pitcher,Trevor Rogers
Pitcher Team,BAL
Opposing Team,WSH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.0,1.56,="13-39",.333,.564,0.231,2,3,0,10,12.2,1,.341,.905
Batting Second,11.0,0.82,="5-37",.135,.135,0.000,0,0,0,3,14.6,4,.220,.355
Batting Third,7.1,2.05,="12-36",.333,.583,0.250,3,0,0,5,15.4,3,.385,.968
Batting Fourth,9.1,1.29,="8-33",.242,.455,0.213,1,2,1,7,26.3,4,.316,.771
Batting Fifth,7.2,1.70,="8-30",.267,.433,0.166,0,3,1,3,11.4,5,.371,.804
Batting Sixth,7.2,1.57,="9-31",.290,.548,0.258,2,2,0,5,23.5,3,.353,.901
Batting Seventh,7.1,1.09,="7-28",.250,.429,0.179,1,2,0,7,17.2,1,.276,.705
Batting Eighth,8.0,0.50,="3-26",.115,.154,0.039,0,1,0,1,17.9,1,.179,.333
Batting Ninth,5.1,2.25,="10-26",.385,.500,0.115,0,3,0,3,17.9,2,.429,.929

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
James Wood LHB,Batting First ​,="82-315",.260,.511,0.251,20,19,0,49,30.1,61,.385,.896
Curtis Mead RHB,Batting Second ​,="24-108",.222,.472,0.250,7,6,0,15,17.7,14,.323,.795
Andres Chaparro RHB,Batting Third ​,="3-27",.111,.111,0.000,0,0,0,4,25.0,4,.250,.361
CJ Abrams LHB,Batting Fourth ​,="60-223",.269,.489,0.220,11,12,2,37,22.0,21,.344,.833
Dylan Crews RHB,Batting Fifth ​,="15-65",.231,.477,0.246,5,1,0,9,18.2,1,.242,.719
Daylen Lile LHB,Batting Sixth ​,="24-110",.218,.391,0.173,4,5,1,12,21.7,6,.267,.658
Jacob Young RHB,Batting Seventh ​,="15-56",.268,.429,0.161,2,1,1,4,16.4,2,.317,.746
Nasim Nuñez SHB,Batting Eighth ​,="16-51",.314,.373,0.059,0,3,0,11,13.3,7,.397,.770
Keibert Ruiz SHB,Batting Ninth ​,="21-96",.219,.333,0.114,1,8,0,8,17.0,3,.250,.583
