Matchup,SD @ COL
Pitcher,Tanner Gordon
Pitcher Team,COL
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.1,428,0.311,0.369,0.536,0.225,1.48,18,1.66,4.2%,22.0%,18.9%,17.8%,11.7%,7.49,66.0%,7.4%,10.4%,42.2%,35.2%,14.8%,21.7%
vsLHB,56.2,248,0.308,0.377,0.568,0.261,1.46,13,2.06,4.4%,22.6%,19.0%,18.6%,12.1%,7.46,69.2%,7.9%,11.1%,39.7%,40.7%,16.9%,21.7%
vsRHB,40.1,180,0.316,0.358,0.491,0.175,1.51,5,1.12,3.9%,21.1%,18.9%,16.8%,11.1%,7.59,61.7%,6.7%,9.4%,45.7%,27.5%,10.5%,21.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ethan Salas LHB,—,N/A,14,2.20,8,2,3,96.2,322.7,5,3,12.5%,-,25.0%,50.0%,12.5%,72.3,23.1%,61.5%,15.4%,92.9%,100.0%,87.5%,28.6%,12.5%,-,25.0%,37.5%,37.5%,60.0%
Fernando Tatis Jr. RHB,,+280,21,5.00,8,2,2,91.8,403.5,3,2,25.0%,12.5%,12.5%,37.5%,12.5%,79.5,77.8%,44.4%,22.2%,90.0%,37.5%,37.5%,66.7%,-,62.5%,75.0%,12.5%,12.5%,50.0%
Sung-Mun Song LHB,—,N/A,22,2.20,8,0,0,90.2,275.0,2,2,-,-,25.0%,50.0%,25.0%,74.5,28.6%,57.1%,14.3%,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,37.5%,37.5%,25.0%,20.0%
Jase Bowen RHB,—,N/A,16,1.60,8,0,0,74.0,209.8,1,1,-,-,25.0%,12.5%,12.5%,72.1,15.4%,30.8%,7.7%,86.7%,25.0%,12.5%,0.0%,12.5%,50.0%,62.5%,25.0%,12.5%,80.0%
Manny Machado RHB,,+300,16,4.60,8,0,0,81.8,244.6,1,1,12.5%,-,25.0%,25.0%,25.0%,74.2,50.0%,25.0%,25.0%,88.9%,50.0%,37.5%,0.0%,12.5%,37.5%,50.0%,50.0%,-,57.1%
Freddy Fermin RHB,,+725,16,3.00,8,0,0,91.2,285.9,3,1,-,-,12.5%,25.0%,37.5%,69.7,-,50.0%,14.3%,87.5%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,50.0%,12.5%,71.4%
Xander Bogaerts RHB,,+550,19,4.20,8,0,0,95.9,211.0,1,0,-,-,12.5%,50.0%,-,72.3,21.4%,50.0%,21.4%,100.0%,37.5%,25.0%,0.0%,12.5%,37.5%,50.0%,25.0%,25.0%,20.0%
Samad Taylor RHB,,+613,15,3.40,8,0,0,75.0,184.0,0,0,-,-,12.5%,-,50.0%,68.7,-,40.0%,-,100.0%,50.0%,12.5%,0.0%,37.5%,25.0%,37.5%,37.5%,25.0%,0.0%
Jake Cronenworth LHB,,+710,19,4.40,8,0,1,84.1,239.8,2,1,12.5%,12.5%,25.0%,25.0%,37.5%,72.4,18.2%,27.3%,9.1%,84.6%,37.5%,25.0%,0.0%,12.5%,50.0%,50.0%,37.5%,12.5%,33.3%
Luis Campusano RHB,,+506,29,4.60,8,0,0,85.3,198.5,2,0,-,-,25.0%,12.5%,12.5%,73.5,38.5%,23.1%,7.7%,100.0%,37.5%,25.0%,0.0%,12.5%,25.0%,37.5%,25.0%,37.5%,60.0%
Austin Hays RHB,—,N/A,11,2.00,8,0,0,93.4,268.5,1,1,-,-,12.5%,75.0%,50.0%,72.3,15.4%,46.2%,15.4%,81.2%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,40.0%
Ty France RHB,,+375,23,4.60,8,0,0,87.6,247.3,3,1,-,-,25.0%,37.5%,87.5%,72.7,21.4%,21.4%,14.3%,93.3%,75.0%,12.5%,0.0%,62.5%,12.5%,25.0%,50.0%,25.0%,71.4%
Dustin Harris LHB,,+680,12,4.20,8,0,0,75.4,259.0,1,0,-,-,25.0%,12.5%,50.0%,65.5,-,23.1%,7.7%,92.9%,25.0%,-,-,25.0%,75.0%,62.5%,37.5%,-,40.0%
Jackson Merrill LHB,,+327,31,4.60,8,0,1,102.0,271.4,1,1,12.5%,12.5%,25.0%,87.5%,50.0%,78.0,72.7%,63.6%,45.5%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,50.0%,12.5%,37.5%,50.0%
