Matchup,SF @ CLE
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,SF

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,18.0,1.22,="11-63",.175,.333,0.158,1,5,1,2,24.3,11,.297,.630
Batting Second,17.2,1.19,="18-70",.257,.471,0.214,3,6,0,8,23.3,3,.288,.759
Batting Third,20.0,0.50,="6-64",.094,.156,0.062,1,1,0,2,33.8,4,.147,.303
Batting Fourth,16.2,0.96,="12-62",.194,.339,0.145,2,3,0,7,31.8,4,.242,.581
Batting Fifth,15.1,1.04,="12-58",.207,.293,0.086,1,0,1,1,16.1,4,.258,.551
Batting Sixth,14.0,1.29,="15-55",.273,.455,0.182,3,1,0,7,25.4,3,.305,.760
Batting Seventh,13.1,1.43,="13-51",.255,.510,0.255,2,3,2,5,24.6,6,.333,.843
Batting Eighth,12.2,1.34,="14-49",.286,.408,0.122,1,3,0,4,18.5,3,.321,.729
Batting Ninth,14.0,0.57,="6-45",.133,.133,0.000,0,0,0,1,26.9,2,.200,.333

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Bryce Eldridge LHB,Batting Second ​,="16-80",.200,.400,0.200,5,1,0,9,28.6,11,.297,.697
Rafael Devers LHB,Batting Fourth ​,="89-340",.262,.512,0.250,21,20,1,55,24.7,38,.336,.848
Osleivis Basabe RHB,Batting Fifth ​,="4-25",.160,.200,0.040,0,1,0,0,14.8,1,.222,.422
Jung Hoo Lee LHB,Batting Fifth ​,="46-158",.291,.411,0.120,2,11,1,14,7.8,6,.323,.734
Willy Adames RHB,Batting Sixth ​,="33-143",.231,.315,0.084,2,6,0,10,24.8,9,.281,.596
Buddy Kennedy RHB,Batting Sixth ​,="1-12",.083,.083,0.000,0,0,0,0,46.2,1,.154,.237
Turner Hill LHB,Batting Seventh ​,="1-6",.167,.167,0.000,0,0,0,2,25.0,1,.250,.417
Andrew Knizner RHB,Batting Eighth ​,="0-6",.000,.000,0.000,0,0,0,0,28.6,1,.143,.143
Victor Bericoto RHB,Batting Eighth ​,="6-22",.273,.364,0.091,0,2,0,3,27.3,0,.273,.637
Drew Gilbert LHB,Batting Eighth ​,="29-138",.210,.283,0.073,2,4,0,14,15.2,18,.325,.608
Christian Koss RHB,Batting Ninth ​,="16-70",.229,.271,0.042,0,3,0,2,22.5,1,.239,.510
Drew Cavanaugh LHB,Batting Ninth ​,="7-35",.200,.229,0.029,0,1,0,0,30.2,6,.317,.546
Jonah Cox RHB,Batting Ninth ​,="6-21",.286,.524,0.238,1,0,1,3,50.0,0,.286,.810
