Matchup,BAL @ STL
Pitcher,Matthew Liberatore
Pitcher Team,STL
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.0,541,0.280,0.347,0.459,0.179,1.44,21,1.51,8.1%,23.4%,23.1%,19.8%,10.9%,9.00,60.6%,7.2%,9.0%,41.7%,29.7%,16.5%,21.0%
vsLHB,27.1,128,0.296,0.374,0.513,0.217,1.61,7,2.30,7.8%,26.1%,25.0%,23.0%,12.4%,10.54,63.3%,7.7%,9.5%,47.6%,26.2%,27.3%,15.5%
vsRHB,96.0,413,0.275,0.339,0.442,0.167,1.42,14,1.31,8.2%,22.6%,22.5%,18.9%,10.5%,8.72,59.8%,7.1%,8.8%,39.9%,30.7%,13.8%,22.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Coby Mayo RHB,,+495,37,3.40,10,3,3,98.4,326.9,6,4,40.0%,40.0%,70.0%,60.0%,70.0%,77.2,66.7%,41.7%,33.3%,100.0%,90.0%,60.0%,50.0%,30.0%,10.0%,80.0%,20.0%,-,22.2%
Samuel Basallo LHB,,+750,11,3.00,10,1,1,82.5,293.8,3,1,20.0%,20.0%,20.0%,30.0%,20.0%,74.7,41.2%,23.5%,11.8%,94.4%,30.0%,20.0%,50.0%,10.0%,60.0%,70.0%,10.0%,20.0%,25.0%
Christian Encarnacion-Strand RHB,,+620,44,3.20,10,1,2,95.4,265.3,5,3,40.0%,20.0%,40.0%,60.0%,30.0%,76.2,63.6%,45.5%,36.4%,91.7%,70.0%,40.0%,25.0%,30.0%,20.0%,60.0%,30.0%,10.0%,55.6%
Leody Taveras SHB,,+1140,13,3.40,10,0,0,87.5,220.7,0,0,-,-,-,50.0%,20.0%,73.0,30.8%,53.8%,30.8%,86.7%,50.0%,-,-,50.0%,50.0%,40.0%,50.0%,10.0%,33.3%
Dylan Beavers LHB,—,N/A,6,2.80,10,0,0,88.2,197.6,0,0,-,-,-,20.0%,30.0%,72.2,18.2%,54.5%,9.1%,84.6%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,30.0%,40.0%,20.0%
Tyler O'Neill RHB,,+526,20,3.40,10,0,0,81.9,259.9,1,0,-,-,10.0%,40.0%,-,73.3,28.6%,35.7%,7.1%,100.0%,40.0%,40.0%,0.0%,-,60.0%,40.0%,30.0%,30.0%,50.0%
Yohel Pozo RHB,—,N/A,9,2.00,10,0,1,85.9,193.6,1,0,-,-,10.0%,30.0%,20.0%,70.4,21.1%,21.1%,10.5%,95.0%,30.0%,10.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,66.7%
Pete Alonso RHB,,+428,30,4.00,10,0,0,83.9,234.9,1,0,-,-,30.0%,40.0%,30.0%,74.8,41.2%,29.4%,17.6%,89.5%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,40.0%,10.0%,66.7%
Colton Cowser LHB,—,N/A,13,2.80,10,0,0,89.0,205.0,2,0,-,-,20.0%,40.0%,40.0%,74.5,60.0%,33.3%,20.0%,93.8%,40.0%,-,-,40.0%,50.0%,60.0%,30.0%,10.0%,14.3%
Carlos Narvaez RHB,,+1060,19,2.80,10,0,1,90.0,311.5,5,2,10.0%,-,10.0%,30.0%,30.0%,71.9,16.7%,38.9%,11.1%,94.7%,70.0%,60.0%,0.0%,10.0%,30.0%,40.0%,40.0%,20.0%,33.3%
Gunnar Henderson LHB,,+890,15,4.20,10,0,0,91.6,272.5,2,1,-,-,-,30.0%,40.0%,76.4,58.3%,25.0%,25.0%,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,20.0%,60.0%,20.0%,25.0%
Jackson Holliday LHB,,+890,10,4.20,10,0,1,87.9,228.9,3,0,-,-,20.0%,30.0%,40.0%,70.4,11.8%,41.2%,5.9%,81.0%,60.0%,30.0%,0.0%,30.0%,30.0%,40.0%,20.0%,40.0%,44.4%
Christian Franklin RHB,,+1500,8,2.80,8,0,1,96.1,306.3,3,2,25.0%,-,-,75.0%,37.5%,74.1,60.0%,40.0%,13.3%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,-,37.5%,62.5%,37.5%
