Matchup,LAA @ TB
Pitcher,Shane McClanahan
Pitcher Team,TB
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,50.0,202,0.181,0.237,0.258,0.077,1.04,2,0.36,9.4%,28.9%,24.8%,22.5%,13.7%,9.00,57.1%,8.5%,9.1%,40.9%,28.0%,5.4%,15.9%
vsLHB,10.2,40,0.114,0.184,0.143,0.029,0.75,0,-,10.0%,33.3%,25.0%,27.0%,15.2%,8.44,52.5%,7.9%,4.0%,32.0%,20.0%,-,20.0%
vsRHB,39.0,162,0.197,0.251,0.286,0.088,1.13,2,0.46,9.3%,27.9%,24.7%,21.6%,13.3%,9.23,58.3%,8.6%,10.3%,43.0%,29.9%,6.2%,15.0%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jo Adell RHB,N/A,19,4.20,2,3,0.235,0.263,0.706,0.471,0.389,5.3%,30.4%,31.6%,17.1%,98.7,25.0%,8.3%,16.7%,58.3%,50.0%,79.6,86.0%,20.9%,16.3%,95.6%,25.0%,66.7%,33.3%,33.3%,41.7%,25.0%,33.3%,35.3%
Mike Trout RHB,N/A,20,4.80,1,1,0.200,0.400,0.400,0.200,0.356,25.0%,22.6%,25.0%,7.8%,90.7,20.0%,-,10.0%,50.0%,50.0%,76.3,66.7%,16.7%,16.7%,85.7%,50.0%,20.0%,20.0%,30.0%,30.0%,60.0%,10.0%,9.5%
Oswald Peraza RHB,N/A,15,3.80,1,2,0.200,0.200,0.400,0.200,0.259,-,18.2%,46.7%,10.0%,91.7,25.0%,25.0%,25.0%,37.5%,50.0%,73.4,34.6%,19.2%,11.5%,83.9%,50.0%,25.0%,25.0%,25.0%,25.0%,25.0%,50.0%,26.7%
Zach Neto RHB,N/A,22,4.60,0,0,0.176,0.364,0.176,-,0.269,22.7%,28.1%,31.8%,11.7%,85.2,-,-,20.0%,30.0%,30.0%,71.4,10.7%,21.4%,3.6%,87.5%,30.0%,0.0%,10.0%,50.0%,50.0%,40.0%,10.0%,29.4%
Logan O'Hoppe RHB,N/A,19,3.80,0,1,0.278,0.316,0.333,0.056,0.288,5.3%,22.2%,10.5%,11.1%,87.7,6.2%,-,12.5%,31.2%,25.0%,73.2,39.4%,24.2%,9.1%,97.1%,50.0%,0.0%,12.5%,37.5%,25.0%,25.0%,50.0%,42.1%
Vaughn Grissom RHB,N/A,19,4.80,0,0,0.125,0.263,0.188,0.062,0.216,15.8%,31.1%,15.8%,14.7%,90.1,-,-,30.8%,53.8%,38.5%,72.1,19.5%,19.5%,14.6%,95.3%,23.1%,0.0%,46.2%,30.8%,38.5%,61.5%,-,22.7%
Jorge Soler RHB,N/A,15,4.40,0,0,0.200,0.200,0.333,0.133,0.229,-,40.0%,40.0%,21.1%,92.5,11.1%,-,22.2%,66.7%,33.3%,75.9,64.3%,25.0%,17.9%,93.3%,22.2%,0.0%,22.2%,55.6%,44.4%,33.3%,22.2%,42.9%
Sebastián Rivero RHB,N/A,11,3.60,0,0,-,0.091,-,-,0.059,9.1%,32.1%,18.2%,17.3%,86.1,-,-,-,25.0%,12.5%,71.7,16.7%,12.5%,8.3%,85.7%,37.5%,0.0%,12.5%,37.5%,37.5%,12.5%,50.0%,33.3%
Jose Siri RHB,N/A,7,1.80,0,0,0.286,0.286,0.429,0.143,0.309,-,44.4%,42.9%,24.2%,95.4,-,-,25.0%,50.0%,50.0%,72.8,35.3%,11.8%,11.8%,94.4%,25.0%,0.0%,50.0%,-,25.0%,50.0%,25.0%,12.5%
Adam Frazier LHB,N/A,7,2.40,0,0,-,-,-,-,-,-,18.2%,28.6%,6.9%,72.7,-,-,20.0%,20.0%,40.0%,64.2,-,20.0%,10.0%,90.9%,20.0%,0.0%,-,40.0%,60.0%,20.0%,20.0%,14.3%
Wade Meckler LHB,N/A,1,3.80,0,0,-,-,-,-,-,-,0.0%,-,-,81.5,-,-,-,-,-,68.6,-,-,-,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
Donovan Walton LHB,N/A,1,4.20,0,0,-,-,-,-,-,-,0.0%,-,-,99.3,-,-,-,100.0%,-,62.8,-,50.0%,50.0%,100.0%,-,-,-,100.0%,-,100.0%,-,-
