Split,vsLHB
Range,L10
Dates,="9/24/2026"
Games,12

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:15 PM,Brady Singer,@,34.0,177,6.78,0.338,0.419,2.03,0.205,0.543,8,2.12,82,21.8%,15.3%,13.8%,9.6%,7.15,18,10.2%,59.6%,5.1%,125,44.0%,14,11.2%,26.4%,21.2%,21.6%
3:10 PM,Eduardo Rodriguez,@,16.2,77,4.60,0.324,0.378,1.74,0.183,0.507,3,1.62,36,23.3%,20.8%,15.0%,12.0%,8.64,6,7.8%,68.8%,8.9%,55,36.4%,2,3.6%,23.6%,23.1%,21.8%
9:40 PM,Mason Barnett,vs,18.1,91,6.92,0.316,0.407,2.07,0.211,0.526,4,1.96,40,19.0%,13.2%,16.9%,7.6%,5.89,14,15.4%,52.2%,4.7%,65,36.9%,3,4.6%,29.2%,21.1%,13.8%
12:35 PM,Kyle Leahy,@,23.1,107,3.74,0.313,0.358,1.67,0.152,0.465,3,1.16,46,20.8%,22.4%,21.1%,9.1%,9.26,8,7.5%,67.0%,8.6%,75,34.7%,6,8.0%,26.7%,15.0%,17.3%
6:05 PM,Bryse Wilson,@,10.2,45,1.23,0.311,0.305,1.31,0.089,0.400,0,-,18,18.9%,22.2%,18.5%,10.1%,8.44,0,-,62.2%,7.3%,35,48.6%,1,2.9%,25.7%,-,14.3%
3:10 PM,Tanner Gordon,vs,28.1,124,3.52,0.299,0.340,1.41,0.171,0.470,3,0.95,55,22.9%,16.9%,16.5%,13.2%,6.67,5,4.0%,72.8%,7.8%,98,35.7%,10,10.2%,42.9%,7.1%,22.4%
9:40 PM,Peter Lambert,@,27.1,131,4.67,0.298,0.355,1.76,0.123,0.421,3,0.99,48,25.0%,16.8%,13.8%,12.2%,7.24,14,10.7%,66.2%,6.0%,93,33.3%,7,7.5%,30.1%,10.7%,18.3%
2:10 PM,Randy Dobnak,vs,32.0,140,4.79,0.283,0.346,1.38,0.181,0.465,5,1.41,59,15.6%,15.7%,15.6%,7.0%,6.19,8,5.7%,58.5%,6.1%,107,40.2%,8,7.5%,28.0%,16.7%,16.8%
2:10 PM,David Sandlin,@,19.2,87,5.79,0.278,0.374,1.53,0.266,0.544,5,2.29,43,19.9%,20.7%,20.5%,9.3%,8.24,8,9.2%,59.8%,7.7%,61,34.4%,7,11.5%,27.9%,29.4%,19.7%
9:40 PM,Grayson Rodriguez,@,31.2,142,4.77,0.278,0.355,1.55,0.190,0.468,6,1.71,59,28.2%,24.6%,17.9%,13.9%,9.95,14,9.9%,64.1%,7.4%,92,44.6%,7,7.6%,32.6%,20.0%,21.7%
2:35 PM,Kumar Rocker,vs,28.1,130,5.18,0.276,0.356,1.62,0.198,0.474,5,1.59,55,26.0%,18.5%,18.8%,12.7%,7.62,14,10.8%,56.2%,7.4%,92,37.0%,7,7.6%,34.8%,12.5%,20.7%
2:35 PM,Zach Thornton,@,19.0,77,4.47,0.250,0.304,1.16,0.153,0.403,3,1.42,29,23.0%,18.2%,20.6%,11.8%,6.63,4,5.2%,61.5%,10.7%,58,39.7%,4,6.9%,25.9%,13.3%,15.5%
6:45 PM,Ranger Suarez,vs,16.2,72,4.00,0.250,0.314,1.32,0.125,0.375,1,0.54,24,23.0%,15.3%,15.7%,9.6%,5.94,6,8.3%,64.4%,7.0%,53,43.4%,4,7.5%,22.6%,8.3%,11.3%
7:05 PM,Ian Seymour,@,16.2,67,3.58,0.242,0.292,1.02,0.197,0.439,3,1.62,29,23.2%,25.4%,22.1%,14.0%,9.18,1,1.5%,74.6%,8.7%,49,34.7%,3,6.1%,16.3%,37.5%,20.4%
