Matchup,MIN @ HOU
Pitcher,Tatsuya Imai
Pitcher Team,HOU
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,44.0,187,0.210,0.295,0.340,0.130,1.25,6,1.23,11.2%,32.2%,28.3%,20.7%,14.6%,10.84,50.5%,8.0%,9.3%,45.4%,22.2%,25.0%,13.0%
vsLHB,25.1,116,0.250,0.333,0.400,0.150,1.58,4,1.42,12.9%,27.9%,25.0%,17.3%,12.9%,10.30,48.3%,8.7%,10.0%,48.6%,22.9%,25.0%,14.3%
vsRHB,18.2,71,0.145,0.232,0.242,0.097,0.80,2,0.96,8.5%,40.2%,33.8%,27.3%,17.6%,11.57,54.2%,6.9%,7.9%,39.5%,21.1%,25.0%,10.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brooks Lee SHB,,+630,7,16,3.80,2,2,0.429,0.500,0.929,0.500,0.590,12.5%,15.2%,18.8%,7.9%,92.5,266.7,4,0,-,-,63.6%,27.3%,45.5%,69.3,-,29.6%,7.4%,87.1%,81.9%,45.5%,40.0%,36.4%,18.2%,81.8%,9.1%,9.1%,56.2%
Josh Bell SHB,,+480,36,15,3.60,2,3,0.357,0.400,1.000,0.643,0.575,6.7%,26.9%,13.3%,16.7%,90.2,311.6,4,4,25.0%,8.3%,25.0%,41.7%,33.3%,73.4,29.2%,25.0%,16.7%,92.3%,75.0%,50.0%,33.3%,25.0%,25.0%,33.3%,33.3%,33.3%,45.5%
Byron Buxton RHB,—,N/A,22,14,4.60,2,3,0.308,0.357,0.769,0.462,0.474,7.1%,28.0%,14.3%,14.0%,89.1,289.9,4,4,36.4%,18.2%,36.4%,45.5%,54.5%,73.3,36.4%,31.8%,18.2%,91.7%,72.7%,54.5%,33.3%,18.2%,27.3%,36.4%,36.4%,27.3%,26.7%
Kody Clemens LHB,,+359,29,24,4.20,1,3,0.091,0.167,0.227,0.136,0.179,8.3%,16.7%,12.5%,10.2%,97.4,300.3,8,6,10.5%,5.3%,10.5%,68.4%,36.8%,72.4,20.0%,36.0%,14.0%,92.6%,63.1%,52.6%,10.0%,10.5%,26.3%,31.6%,36.8%,31.6%,37.9%
Victor Caratini SHB,,+610,9,16,4.20,1,2,0.417,0.500,0.667,0.250,0.475,18.8%,13.0%,-,4.9%,93.8,263.9,3,1,7.7%,-,7.7%,38.5%,23.1%,70.4,8.7%,47.8%,17.4%,100.0%,46.2%,30.8%,25.0%,15.4%,46.2%,30.8%,38.5%,30.8%,15.4%
Ryan Kreidler RHB,,+680,11,13,3.20,1,2,0.538,0.538,0.923,0.385,0.628,-,38.5%,15.4%,20.8%,93.0,259.8,2,2,18.2%,-,18.2%,36.4%,36.4%,74.9,57.7%,26.9%,11.5%,100.0%,54.6%,36.4%,25.0%,18.2%,27.3%,18.2%,72.7%,9.1%,28.6%
Luke Keaschall RHB,,+1080,12,20,3.00,0,1,0.176,0.300,0.176,-,0.231,15.0%,20.0%,10.0%,8.8%,88.1,232.9,2,1,6.7%,-,20.0%,20.0%,26.7%,69.8,18.5%,29.6%,3.7%,93.1%,53.3%,33.3%,0.0%,20.0%,33.3%,46.7%,40.0%,13.3%,36.4%
Trevor Larnach LHB,,+630,24,15,4.00,0,1,0.500,0.533,0.643,0.143,0.509,6.7%,15.2%,-,8.6%,84.9,296.2,4,3,7.1%,7.1%,21.4%,35.7%,21.4%,73.7,43.8%,21.9%,15.6%,97.0%,42.9%,28.6%,0.0%,14.3%,50.0%,42.9%,42.9%,14.3%,28.6%
Royce Lewis RHB,,+476,15,15,4.20,0,0,0.250,0.400,0.333,0.083,0.333,20.0%,33.3%,20.0%,11.8%,90.8,222.5,1,0,-,-,33.3%,22.2%,11.1%,75.2,65.0%,15.0%,5.0%,87.0%,44.4%,33.3%,0.0%,11.1%,44.4%,55.6%,44.4%,-,23.5%
Tristan Gray LHB,,+670,21,13,3.60,0,0,-,0.077,-,-,0.050,7.7%,50.0%,53.8%,29.1%,77.3,271.7,1,0,-,-,-,-,-,72.5,32.1%,7.1%,-,87.5%,50.0%,50.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,50.0%
