Matchup,CHC @ WSH
Pitcher,David Peterson
Pitcher Team,CHC
Opposing Team,WSH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,14.2,1.09,="11-52",.212,.327,0.115,1,1,1,5,20.3,5,.305,.632
Batting Second,12.1,1.95,="14-50",.280,.460,0.180,2,3,0,10,23.3,10,.400,.860
Batting Third,13.1,1.13,="11-51",.216,.255,0.039,0,2,0,4,21.4,4,.268,.523
Batting Fourth,11.2,1.80,="11-43",.256,.465,0.209,1,4,1,8,16.4,10,.382,.847
Batting Fifth,13.0,1.08,="12-52",.231,.346,0.115,1,3,0,8,25.9,2,.259,.605
Batting Sixth,11.1,1.41,="14-48",.292,.438,0.146,1,2,1,6,15.7,2,.314,.752
Batting Seventh,10.2,1.59,="16-47",.340,.596,0.256,3,3,0,10,20.4,1,.347,.943
Batting Eighth,9.1,1.93,="12-39",.308,.385,0.077,0,1,1,2,4.3,6,.413,.798
Batting Ninth,9.1,1.93,="15-42",.357,.524,0.167,2,1,0,7,15.6,3,.400,.924

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Abimelec Ortiz LHB,Batting Second ​,="6-21",.286,.571,0.285,2,0,0,4,22.7,1,.318,.889
Andres Chaparro RHB,Batting Third ​,="11-52",.212,.538,0.326,5,2,0,18,22.0,6,.305,.843
Brady House RHB,Batting Third ​,="35-141",.248,.418,0.170,6,6,0,20,29.3,6,.279,.697
CJ Abrams LHB,Batting Fourth ​,="97-358",.271,.528,0.257,23,19,2,67,24.5,33,.338,.866
Dylan Crews RHB,Batting Fifth ​,="27-128",.211,.406,0.195,7,4,0,14,24.1,11,.284,.690
Harry Ford RHB,Batting Fifth ​,="3-16",.188,.375,0.187,0,3,0,0,21.1,3,.316,.691
Daylen Lile LHB,Batting Sixth ​,="36-174",.207,.385,0.178,7,8,1,20,22.3,9,.255,.640
Jacob Young RHB,Batting Sixth ​,="22-90",.244,.444,0.200,4,6,0,13,23.2,6,.306,.750
Jose Tena LHB,Batting Seventh ​,="18-66",.273,.379,0.106,0,5,1,5,26.7,8,.360,.739
Jorbit Vivas LHB,Batting Eighth ​,="21-90",.233,.322,0.089,1,3,1,7,12.3,12,.317,.639
Keibert Ruiz SHB,Batting Ninth ​,="33-133",.248,.376,0.128,2,11,0,15,13.5,6,.284,.660
Nasim Nuñez SHB,Batting Ninth ​,="36-131",.275,.321,0.046,0,0,3,5,19.6,14,.342,.663
Andrew Pinckney RHB,Batting Ninth ​,="0-2",.000,.000,0.000,0,0,0,0,50.0,0,.000,.000
