Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-09-11,Sutter Health Park,SEA @ ATH,9:40,+35%,+13%,+2%,+22%,+0.79,+0.46,+0.22,+1.90,+29%,+14%,+1%,+19%,+0.64,+0.48,+0.15,+1.65,+7%,-1%,+1%,+3%,+0.15,-0.02,+0.07,+0.25
2026-09-11,Nationals Park,LAA @ WAS,6:45,+13%,+5%,+3%,+7%,+0.29,+0.17,+0.30,+0.66,+5%,+3%,+3%,+4%,+0.12,+0.12,+0.30,+0.32,+8%,+2%,0%,+4%,+0.17,+0.06,-0.01,+0.34
2026-09-11,American Family Fld,CIN @ MIL,7:45,+3%,-4%,-10%,-4%,+0.07,-0.14,-1.09,-0.38,-1%,-10%,-9%,-7%,-0.03,-0.36,-0.91,-0.64,+4%,+6%,-2%,+3%,+0.10,+0.22,-0.18,+0.26
2026-09-11,Yankee Stadium,NYM @ NYY,7:05,+1%,-18%,-3%,-6%,+0.03,-0.64,-0.27,-0.55,+3%,-13%,-5%,-5%,+0.06,-0.44,-0.57,-0.47,-1%,-6%,+3%,-1%,-0.03,-0.20,+0.30,-0.08
2026-09-11,Target Field,CLE @ MIN,8:10,+0%,+8%,+6%,+8%,+0.00,+0.28,+0.59,+0.74,-7%,+2%,+2%,+0%,-0.15,+0.06,+0.19,+0.02,+7%,+6%,+4%,+8%,+0.15,+0.21,+0.40,+0.72
2026-09-11,Wrigley Field,PIT @ CHC,2:20,0%,-9%,-1%,-3%,-0.01,-0.31,-0.09,-0.30,-1%,-11%,-3%,-6%,-0.01,-0.38,-0.34,-0.54,+0%,+2%,+2%,+3%,+0.00,+0.07,+0.24,+0.24
2026-09-11,Rogers Centre,BAL @ TOR,7:07,-2%,-6%,-2%,-7%,-0.04,-0.22,-0.26,-0.63,+7%,-2%,-2%,-1%,+0.15,-0.07,-0.24,-0.13,-8%,-4%,0%,-6%,-0.19,-0.15,-0.02,-0.50
2026-09-11,Tropicana Field,HOU @ TB,7:10,-3%,-7%,-8%,-6%,-0.07,-0.23,-0.82,-0.52,-4%,-7%,-8%,-6%,-0.08,-0.23,-0.80,-0.52,+0%,0%,0%,+0%,+0.01,0.00,-0.01,+0.00
2026-09-11,Busch Stadium,CHW @ STL,8:15,-4%,-10%,+5%,-5%,-0.09,-0.35,+0.51,-0.46,-11%,-5%,+4%,-6%,-0.24,-0.16,+0.44,-0.56,+7%,-6%,+1%,+1%,+0.16,-0.19,+0.08,+0.10
2026-09-11,Truist Park,PHI @ ATL,7:15,-4%,-11%,+0%,-7%,-0.09,-0.38,+0.01,-0.61,-3%,-6%,+1%,-3%,-0.07,-0.20,+0.14,-0.30,-1%,-5%,-1%,-4%,-0.02,-0.17,-0.13,-0.31
2026-09-11,Fenway Park,KC  @ BOS,7:10,-8%,+22%,+4%,+7%,-0.18,+0.78,+0.40,+0.60,-9%,+23%,+6%,+8%,-0.20,+0.80,+0.62,+0.72,+1%,-1%,-2%,-1%,+0.02,-0.02,-0.21,-0.13
2026-09-11,Chase Field,TEX @ ARI,9:40,-8%,+12%,+0%,+0%,-0.19,+0.40,+0.02,+0.04,-8%,+13%,+0%,+2%,-0.18,+0.46,+0.05,+0.14,-1%,-2%,0%,-1%,-0.01,-0.05,-0.03,-0.09
2026-09-11,LoanDepot Park,LAD @ MIA,7:10,-13%,+3%,-2%,-5%,-0.30,+0.10,-0.22,-0.44,-13%,+2%,-1%,-4%,-0.29,+0.08,-0.13,-0.39,0%,+1%,-1%,0%,-0.01,+0.02,-0.09,-0.04
2026-09-11,Comerica Park,COL @ DET,6:40,-19%,+1%,+4%,-7%,-0.42,+0.03,+0.41,-0.59,-11%,+2%,+6%,-1%,-0.24,+0.05,+0.62,-0.12,-8%,-1%,-2%,-5%,-0.18,-0.02,-0.21,-0.47
2026-09-11,Oracle Park,SD  @ SF,10:15,-21%,+9%,+8%,-2%,-0.47,+0.30,+0.83,-0.15,-16%,+11%,+6%,0%,-0.35,+0.38,+0.63,-0.02,-5%,-2%,+2%,-1%,-0.11,-0.08,+0.20,-0.13
