Matchup,CIN @ STL
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,105.1,445,0.251,0.302,0.376,0.125,1.26,10,0.85,7.0%,20.3%,16.9%,14.5%,9.1%,6.41,64.0%,7.6%,6.0%,33.9%,18.3%,14.8%,11.1%
vsLHB,54.2,237,0.273,0.322,0.418,0.145,1.41,6,0.99,7.2%,19.8%,16.0%,14.9%,8.9%,6.26,63.3%,9.1%,7.7%,39.6%,17.6%,15.6%,11.0%
vsRHB,50.1,208,0.225,0.280,0.326,0.102,1.11,4,0.72,6.7%,20.9%,17.8%,14.2%,9.3%,6.62,64.9%,6.1%,4.0%,27.2%,19.2%,13.8%,11.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Sal Stewart RHB,,+586,18,4.40,10,2,2,93.3,343.4,5,2,20.0%,-,10.0%,50.0%,30.0%,73.5,45.5%,54.5%,45.5%,91.7%,70.0%,50.0%,40.0%,20.0%,30.0%,20.0%,60.0%,20.0%,50.0%
Elly De La Cruz SHB,,+600,10,4.60,10,2,3,101.0,296.3,3,3,20.0%,-,10.0%,90.0%,50.0%,80.9,100.0%,72.7%,72.7%,100.0%,60.0%,20.0%,100.0%,40.0%,40.0%,30.0%,60.0%,10.0%,60.0%
Nathaniel Lowe LHB,,+900,25,4.00,10,2,3,89.8,289.0,3,2,20.0%,10.0%,10.0%,40.0%,30.0%,75.3,60.0%,33.3%,26.7%,100.0%,80.0%,60.0%,33.3%,20.0%,20.0%,20.0%,50.0%,30.0%,50.0%
Tyler Stephenson RHB,,+800,20,3.80,10,2,2,96.0,346.6,4,3,40.0%,20.0%,20.0%,70.0%,50.0%,72.4,11.1%,77.8%,44.4%,90.0%,60.0%,30.0%,66.7%,30.0%,40.0%,40.0%,30.0%,30.0%,20.0%
Spencer Steer RHB,,+750,21,4.00,10,2,2,89.1,294.1,4,3,20.0%,10.0%,10.0%,40.0%,50.0%,73.4,31.2%,50.0%,25.0%,100.0%,70.0%,50.0%,40.0%,20.0%,20.0%,20.0%,50.0%,30.0%,42.9%
Eugenio Suarez RHB,,+514,22,4.00,10,1,1,96.0,290.9,2,1,20.0%,10.0%,20.0%,60.0%,30.0%,74.2,38.5%,53.8%,30.8%,100.0%,60.0%,30.0%,33.3%,30.0%,40.0%,50.0%,50.0%,-,28.6%
Jose Trevino RHB,—,N/A,20,3.80,10,1,2,94.9,366.8,2,2,20.0%,10.0%,10.0%,60.0%,30.0%,68.1,-,64.3%,42.9%,87.5%,30.0%,20.0%,50.0%,10.0%,70.0%,20.0%,70.0%,10.0%,33.3%
Edwin Arroyo SHB,,+1800,14,3.20,10,0,1,91.7,270.7,3,1,-,-,20.0%,40.0%,60.0%,69.0,-,66.7%,8.3%,92.3%,70.0%,20.0%,0.0%,50.0%,30.0%,40.0%,30.0%,30.0%,42.9%
JJ Bleday LHB,,+495,18,4.20,10,0,1,89.7,294.0,7,3,-,-,20.0%,30.0%,40.0%,73.0,25.0%,58.3%,16.7%,100.0%,90.0%,60.0%,0.0%,30.0%,-,20.0%,50.0%,30.0%,50.0%
TJ Friedl LHB,—,N/A,20,3.20,10,0,0,82.6,223.7,2,1,-,-,20.0%,30.0%,10.0%,70.0,-,28.6%,7.1%,87.5%,40.0%,30.0%,0.0%,10.0%,30.0%,30.0%,60.0%,10.0%,50.0%
Noelvi Marte RHB,—,N/A,19,2.80,10,0,0,79.9,203.6,0,0,-,-,-,20.0%,10.0%,73.8,36.4%,45.5%,9.1%,84.6%,20.0%,10.0%,0.0%,10.0%,80.0%,20.0%,40.0%,40.0%,62.5%
Ke'Bryan Hayes RHB,—,N/A,30,3.60,10,0,0,91.0,279.6,1,0,-,-,10.0%,30.0%,50.0%,70.9,9.1%,72.7%,27.3%,100.0%,60.0%,10.0%,0.0%,50.0%,40.0%,40.0%,30.0%,30.0%,55.6%
Dane Myers RHB,,+1080,9,3.20,10,0,1,87.2,244.3,2,2,10.0%,-,-,30.0%,30.0%,68.5,7.1%,35.7%,21.4%,93.3%,60.0%,30.0%,0.0%,30.0%,30.0%,10.0%,60.0%,30.0%,20.0%
