Matchup,COL @ ARI
Pitcher,Mitch Bratt
Pitcher Team,ARI
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,27.2,122,0.233,0.332,0.417,0.184,1.52,4,1.30,14.8%,16.7%,17.2%,18.4%,7.8%,6.83,58.7%,7.1%,7.3%,36.6%,32.9%,14.8%,20.7%
vsLHB,7.2,35,0.303,0.406,0.636,0.333,1.57,2,2.35,5.7%,11.3%,11.4%,23.5%,5.1%,4.70,60.0%,11.1%,10.3%,24.1%,31.0%,22.2%,13.8%
vsRHB,19.1,87,0.200,0.303,0.314,0.114,1.55,2,0.93,18.4%,18.5%,19.5%,17.5%,8.6%,7.91,58.1%,5.8%,5.7%,43.4%,34.0%,11.1%,24.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake McCarthy LHB,,+980,29,4.40,10,2,2,67.4,301.9,2,2,10.0%,10.0%,30.0%,20.0%,30.0%,69.0,7.1%,21.4%,7.1%,87.5%,40.0%,30.0%,66.7%,10.0%,50.0%,70.0%,20.0%,10.0%,57.1%
Willi Castro SHB,,+660,21,4.00,10,1,2,77.5,297.9,2,2,20.0%,-,-,30.0%,30.0%,75.2,50.0%,33.3%,25.0%,80.0%,60.0%,40.0%,25.0%,20.0%,30.0%,30.0%,60.0%,10.0%,100.0%
Ezequiel Tovar RHB,,+800,12,3.80,10,1,1,88.6,318.0,3,1,10.0%,10.0%,20.0%,40.0%,40.0%,73.1,38.1%,28.6%,9.5%,95.5%,40.0%,30.0%,33.3%,10.0%,60.0%,50.0%,40.0%,10.0%,66.7%
Cole Carrigg SHB,,+750,22,4.40,10,0,2,91.6,285.0,3,3,10.0%,10.0%,20.0%,50.0%,50.0%,74.0,50.0%,33.3%,27.8%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,40.0%,40.0%,20.0%,62.5%
TJ Rumfield LHB,,+1040,17,4.20,10,0,1,80.1,229.9,1,1,-,-,10.0%,40.0%,50.0%,67.9,-,27.3%,18.2%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,20.0%,50.0%,30.0%,71.4%
Kyle Karros RHB,,+890,17,3.80,10,0,0,81.6,258.6,3,1,-,-,20.0%,-,80.0%,70.3,-,35.7%,-,93.3%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,30.0%,40.0%,50.0%
Connor Norby RHB,,+441,14,3.20,10,0,1,89.8,313.4,4,3,10.0%,-,30.0%,40.0%,50.0%,71.1,18.8%,43.8%,18.8%,100.0%,80.0%,60.0%,0.0%,20.0%,20.0%,30.0%,50.0%,20.0%,37.5%
Brett Sullivan LHB,,+1000,7,3.00,10,0,0,91.7,198.6,2,1,-,-,10.0%,50.0%,10.0%,67.7,9.1%,54.5%,9.1%,100.0%,20.0%,10.0%,0.0%,10.0%,60.0%,50.0%,30.0%,20.0%,83.3%
Mickey Moniak LHB,—,N/A,20,3.20,10,0,0,85.2,173.4,0,0,-,-,10.0%,50.0%,20.0%,74.7,41.7%,41.7%,25.0%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,40.0%,30.0%,30.0%,50.0%
Troy Johnston LHB,—,N/A,13,3.00,10,0,0,91.0,268.1,2,1,-,-,-,60.0%,30.0%,71.4,10.0%,60.0%,30.0%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,50.0%,30.0%,60.0%
Jordan Beck RHB,,+760,16,3.20,10,0,1,84.9,256.7,2,1,10.0%,-,60.0%,20.0%,50.0%,73.6,38.9%,16.7%,5.6%,90.0%,80.0%,40.0%,0.0%,40.0%,20.0%,70.0%,20.0%,10.0%,60.0%
Hunter Goodman RHB,,+342,36,3.20,10,0,0,80.1,210.6,0,0,-,-,30.0%,30.0%,40.0%,75.4,47.1%,17.6%,5.9%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,50.0%,30.0%,20.0%,37.5%
Edouard Julien LHB,—,N/A,9,2.80,6,0,1,93.7,348.7,2,1,-,-,-,83.3%,16.7%,68.0,-,83.3%,33.3%,100.0%,33.3%,33.3%,0.0%,-,66.7%,16.7%,33.3%,50.0%,40.0%
