Matchup,MIN @ TEX
Pitcher,Joe Ryan
Pitcher Team,MIN
Opposing Team,TEX

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.2,1.14,="10-41",.244,.390,0.146,1,3,0,4,25.0,1,.273,.663
Batting Second,11.0,1.09,="7-38",.184,.447,0.263,3,1,0,6,25.6,5,.279,.726
Batting Third,9.1,1.39,="12-39",.308,.564,0.256,2,4,0,6,26.8,1,.317,.881
Batting Fourth,10.0,0.90,="9-40",.225,.250,0.025,0,1,0,3,27.5,0,.225,.475
Batting Fifth,8.2,1.27,="8-33",.242,.424,0.182,1,3,0,5,41.7,3,.306,.730
Batting Sixth,9.1,0.64,="5-32",.156,.156,0.000,0,0,0,3,17.1,1,.229,.385
Batting Seventh,8.2,0.69,="4-29",.138,.207,0.069,0,2,0,0,25.0,2,.219,.426
Batting Eighth,8.1,0.60,="4-29",.138,.172,0.034,0,1,0,2,32.3,1,.194,.366
Batting Ninth,7.0,1.29,="7-28",.250,.393,0.143,1,1,0,3,30.0,2,.300,.693

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Joc Pederson LHB,Batting First ​,="25-83",.301,.651,0.350,7,4,2,17,15.6,10,.389,1.040
Brandon Nimmo LHB,Batting First ​,="42-152",.276,.414,0.138,4,7,1,12,19.1,17,.358,.772
Justin Foscue RHB,Batting Second ​,="5-17",.294,.353,0.059,0,1,0,1,31.6,1,.316,.669
Wyatt Langford RHB,Batting Second ​,="10-62",.161,.306,0.145,1,2,2,3,24.2,4,.212,.518
Jake Burger RHB,Batting Fourth ​,="30-131",.229,.397,0.168,5,7,0,15,29.1,9,.284,.681
Josh Jung RHB,Batting Fourth ​,="25-71",.352,.535,0.183,3,4,0,7,11.7,5,.403,.938
Ezequiel Duran RHB,Batting Fifth ​,="22-67",.328,.507,0.179,1,5,2,17,23.6,5,.375,.882
Alejandro Osuna LHB,Batting Sixth ​,="7-32",.219,.250,0.031,0,1,0,2,14.3,1,.265,.515
Cody Freeman RHB,Batting Seventh ​,="2-7",.286,.286,0.000,0,0,0,0,0.0,1,.375,.661
Josh Smith LHB,Batting Eighth ​,="11-45",.244,.267,0.023,0,1,0,1,15.7,5,.333,.600
Kyle Higashioka RHB,Batting Ninth ​,="5-33",.152,.333,0.181,2,0,0,5,26.3,4,.263,.596
Elias Diaz RHB,Batting Ninth ​,="6-21",.286,.524,0.238,1,2,0,2,19.0,0,.286,.810
Nicky Lopez LHB,Batting Ninth ​,="8-33",.242,.364,0.122,1,1,0,4,18.9,2,.306,.670
