Matchup,NYM @ CLE
Pitcher,Tanner Bibee
Pitcher Team,CLE
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,132.1,537,0.233,0.297,0.392,0.159,1.15,20,1.36,7.1%,23.8%,18.4%,16.7%,11.1%,6.73,64.9%,7.8%,8.4%,39.5%,27.6%,15.6%,20.8%
vsLHB,74.2,303,0.218,0.297,0.404,0.185,1.10,14,1.69,7.3%,25.7%,20.8%,18.9%,12.3%,7.59,62.8%,8.4%,10.3%,38.3%,29.0%,19.4%,23.4%
vsRHB,56.1,234,0.251,0.298,0.377,0.126,1.24,6,0.96,6.8%,21.2%,15.4%,13.9%,9.5%,5.75,67.7%,7.2%,6.1%,40.9%,26.0%,10.6%,17.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Robert RHB,,+545,9,4.00,10,2,2,84.4,306.7,3,2,10.0%,10.0%,30.0%,40.0%,20.0%,79.1,80.0%,26.7%,20.0%,93.8%,40.0%,30.0%,66.7%,10.0%,50.0%,60.0%,20.0%,20.0%,66.7%
Brett Baty LHB,,+468,23,2.80,10,2,2,90.3,238.8,2,2,10.0%,10.0%,20.0%,40.0%,30.0%,77.2,84.2%,15.8%,10.5%,95.0%,70.0%,50.0%,40.0%,20.0%,-,20.0%,30.0%,50.0%,75.0%
Carson Benge LHB,,+554,24,4.00,10,1,1,91.5,308.9,4,1,10.0%,-,-,40.0%,50.0%,70.6,15.8%,42.1%,21.1%,86.4%,60.0%,20.0%,50.0%,40.0%,40.0%,20.0%,70.0%,10.0%,44.4%
Marcus Semien RHB,,+680,16,3.40,10,1,1,91.8,294.4,2,2,-,-,10.0%,50.0%,20.0%,69.2,8.3%,58.3%,16.7%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,50.0%,50.0%,-,20.0%
Francisco Lindor SHB,,+400,30,4.20,10,1,1,93.2,226.5,2,1,10.0%,10.0%,30.0%,50.0%,40.0%,73.5,38.9%,44.4%,16.7%,81.8%,60.0%,30.0%,33.3%,30.0%,10.0%,40.0%,30.0%,30.0%,22.2%
Francisco Alvarez RHB,,+560,26,3.80,10,1,2,92.0,271.3,4,3,40.0%,20.0%,20.0%,60.0%,70.0%,74.4,45.5%,54.5%,54.5%,100.0%,70.0%,20.0%,0.0%,50.0%,20.0%,30.0%,50.0%,20.0%,42.9%
A.J. Ewing LHB,,+650,20,4.40,10,0,0,91.8,301.8,2,1,10.0%,-,-,50.0%,30.0%,70.4,7.7%,53.8%,30.8%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,60.0%,-,37.5%
Jorge Polanco SHB,,+551,7,3.80,10,0,0,79.8,243.6,2,0,-,-,20.0%,30.0%,20.0%,69.0,6.2%,18.8%,6.2%,100.0%,30.0%,10.0%,0.0%,20.0%,40.0%,40.0%,50.0%,10.0%,11.1%
Luis Torrens RHB,—,N/A,17,3.80,10,0,0,83.4,231.9,0,0,-,-,-,50.0%,50.0%,67.2,-,41.2%,17.6%,94.4%,50.0%,-,-,50.0%,50.0%,10.0%,20.0%,70.0%,42.9%
Bo Bichette RHB,,+700,19,4.00,10,0,0,82.6,235.3,1,0,-,-,10.0%,-,20.0%,70.1,20.0%,40.0%,-,88.2%,30.0%,20.0%,0.0%,10.0%,60.0%,20.0%,30.0%,50.0%,100.0%
Jared Young LHB,,+558,30,4.00,10,0,0,101.5,251.6,1,1,-,-,-,80.0%,10.0%,74.9,56.2%,56.2%,43.8%,94.1%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,70.0%,10.0%,40.0%
Eric Wagaman RHB,—,N/A,-,3.20,2,0,0,94.7,-,0,0,-,-,-,50.0%,-,70.2,-,33.3%,33.3%,75.0%,-,-,-,-,100.0%,-,50.0%,50.0%,50.0%
