Matchup,CLE @ MIA
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.0,243,0.219,0.282,0.374,0.155,1.17,5,0.76,8.6%,25.8%,23.9%,21.9%,12.3%,8.85,57.0%,5.5%,4.9%,36.6%,21.3%,14.3%,18.9%
vsLHB,15.0,69,0.286,0.346,0.460,0.175,1.60,1,0.60,8.7%,28.8%,21.7%,20.8%,13.0%,9.00,59.4%,7.6%,4.2%,35.4%,25.0%,8.3%,18.8%
vsRHB,44.0,174,0.192,0.256,0.340,0.147,1.02,4,0.82,8.6%,24.7%,24.7%,22.3%,12.1%,8.80,56.1%,4.6%,5.2%,37.1%,19.8%,17.4%,19.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Heriberto Hernandez RHB,—,N/A,30,3.40,10,2,2,97.6,325.8,4,3,20.0%,10.0%,30.0%,60.0%,60.0%,75.6,41.2%,41.2%,29.4%,100.0%,60.0%,40.0%,50.0%,20.0%,40.0%,50.0%,40.0%,10.0%,33.3%
Joe Mack LHB,—,N/A,17,3.40,10,1,1,83.5,194.2,1,1,10.0%,10.0%,30.0%,10.0%,20.0%,71.9,13.3%,40.0%,6.7%,93.8%,60.0%,40.0%,25.0%,20.0%,30.0%,40.0%,30.0%,30.0%,50.0%
Esteury Ruiz RHB,—,N/A,17,3.20,10,1,2,88.1,235.6,2,1,10.0%,10.0%,50.0%,30.0%,30.0%,74.0,36.4%,36.4%,18.2%,91.7%,70.0%,60.0%,16.7%,10.0%,10.0%,60.0%,10.0%,30.0%,57.1%
Otto Lopez RHB,—,N/A,9,5.00,10,1,1,93.5,274.1,3,2,10.0%,-,10.0%,50.0%,40.0%,70.9,15.4%,61.5%,23.1%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,20.0%,30.0%,50.0%,12.5%
Kyle Stowers LHB,—,N/A,23,4.60,10,1,1,89.1,276.3,1,1,10.0%,10.0%,40.0%,50.0%,30.0%,75.5,61.5%,38.5%,23.1%,81.2%,30.0%,10.0%,100.0%,20.0%,60.0%,80.0%,10.0%,10.0%,50.0%
Leo Jimenez RHB,—,N/A,13,3.60,10,1,2,90.7,314.4,4,2,10.0%,10.0%,20.0%,50.0%,50.0%,71.0,5.9%,35.3%,23.5%,100.0%,70.0%,30.0%,33.3%,40.0%,30.0%,40.0%,30.0%,30.0%,22.2%
Jakob Marsee LHB,—,N/A,16,3.80,10,0,0,86.1,312.0,1,1,-,-,-,20.0%,20.0%,69.0,8.3%,41.7%,-,85.7%,20.0%,-,-,20.0%,80.0%,50.0%,50.0%,-,44.4%
Xavier Edwards SHB,—,N/A,20,5.00,10,0,0,84.3,297.7,3,1,-,-,-,20.0%,50.0%,68.9,-,42.9%,7.1%,93.3%,50.0%,10.0%,0.0%,40.0%,50.0%,20.0%,50.0%,30.0%,0.0%
Liam Hicks LHB,—,N/A,12,5.00,10,0,0,78.2,243.9,1,0,-,-,20.0%,10.0%,10.0%,69.3,-,77.8%,-,90.0%,30.0%,20.0%,0.0%,10.0%,60.0%,50.0%,40.0%,10.0%,66.7%
Javier Sanoja RHB,—,N/A,14,3.60,10,0,0,84.9,234.0,2,0,-,-,10.0%,40.0%,50.0%,69.8,-,54.5%,27.3%,91.7%,60.0%,10.0%,0.0%,50.0%,20.0%,20.0%,60.0%,20.0%,25.0%
Griffin Conine LHB,—,N/A,-,3.60,7,0,0,91.2,247.5,1,0,14.3%,-,14.3%,57.1%,57.1%,74.9,44.4%,44.4%,44.4%,100.0%,42.9%,14.3%,0.0%,28.6%,57.1%,42.9%,42.9%,14.3%,20.0%
Brian Navarreto RHB,—,N/A,-,2.40,3,0,0,91.5,183.6,1,1,33.3%,33.3%,33.3%,33.3%,33.3%,70.9,16.7%,33.3%,16.7%,100.0%,33.3%,-,-,33.3%,33.3%,66.7%,-,33.3%,33.3%
