Matchup,PIT @ SD
Pitcher,Braxton Ashcraft
Pitcher Team,PIT
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,149.1,602,0.231,0.291,0.389,0.159,1.08,21,1.27,5.5%,25.8%,26.4%,24.6%,13.5%,9.58,68.0%,7.1%,6.7%,41.4%,25.6%,20.4%,14.9%
vsLHB,81.2,346,0.243,0.319,0.435,0.192,1.22,15,1.65,6.9%,26.3%,28.6%,25.1%,13.7%,10.91,67.4%,7.4%,8.3%,45.9%,30.7%,22.4%,20.2%
vsRHB,67.0,256,0.215,0.252,0.331,0.116,0.91,6,0.81,3.5%,24.9%,23.4%,23.8%,13.2%,8.06,68.8%,6.8%,4.9%,36.2%,19.5%,16.7%,8.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gavin Sheets LHB,,+750,26,2.40,10,1,1,93.6,360.3,4,3,20.0%,10.0%,30.0%,50.0%,20.0%,75.8,46.2%,53.8%,38.5%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,80.0%,10.0%,10.0%,16.7%
Manny Machado RHB,,+475,20,4.60,10,1,1,86.9,252.3,2,1,-,-,10.0%,50.0%,10.0%,75.1,52.6%,26.3%,15.8%,100.0%,40.0%,30.0%,33.3%,10.0%,50.0%,30.0%,40.0%,30.0%,62.5%
Fernando Tatis Jr. RHB,,+468,21,4.60,10,1,2,98.7,244.6,2,2,20.0%,20.0%,30.0%,70.0%,40.0%,78.3,71.4%,35.7%,28.6%,93.3%,60.0%,20.0%,50.0%,40.0%,40.0%,40.0%,40.0%,20.0%,33.3%
Sung-Mun Song LHB,—,N/A,15,2.00,10,0,0,88.5,225.7,2,1,-,-,30.0%,50.0%,-,72.8,26.7%,26.7%,6.7%,100.0%,50.0%,50.0%,0.0%,-,40.0%,40.0%,50.0%,10.0%,50.0%
Jase Bowen RHB,—,N/A,19,1.00,10,0,0,83.4,228.8,2,1,-,-,30.0%,20.0%,30.0%,73.7,15.4%,30.8%,7.7%,86.7%,40.0%,10.0%,0.0%,30.0%,50.0%,70.0%,30.0%,-,55.6%
Luis Rengifo SHB,,+1100,28,3.80,10,0,0,84.8,233.0,2,0,-,-,10.0%,20.0%,20.0%,70.7,8.3%,66.7%,-,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,30.0%,40.0%,37.5%
Freddy Fermin RHB,,+1050,14,3.40,10,0,0,84.4,196.2,1,0,-,-,-,30.0%,20.0%,68.7,6.2%,43.8%,12.5%,94.1%,30.0%,-,-,30.0%,50.0%,30.0%,50.0%,20.0%,55.6%
Xander Bogaerts RHB,,+880,16,3.80,10,0,0,91.7,276.3,4,1,10.0%,10.0%,30.0%,40.0%,20.0%,74.8,60.0%,60.0%,20.0%,90.9%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,44.4%
Jake Cronenworth LHB,,+900,19,4.20,10,0,0,82.9,271.4,1,1,-,-,-,20.0%,40.0%,69.8,10.0%,70.0%,10.0%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,10.0%,50.0%,40.0%,50.0%
Luis Campusano RHB,—,N/A,32,3.40,10,0,2,85.1,264.0,4,1,20.0%,-,10.0%,30.0%,50.0%,73.8,21.4%,21.4%,14.3%,87.5%,60.0%,20.0%,0.0%,40.0%,20.0%,10.0%,30.0%,60.0%,55.6%
Austin Hays RHB,—,N/A,13,2.60,10,0,0,85.0,299.0,1,1,-,-,10.0%,30.0%,20.0%,71.7,7.7%,38.5%,-,92.9%,30.0%,30.0%,0.0%,-,70.0%,60.0%,30.0%,10.0%,57.1%
Ty France RHB,,+640,26,4.40,10,0,0,92.8,255.8,1,0,-,-,10.0%,70.0%,40.0%,72.5,27.3%,63.6%,27.3%,91.7%,60.0%,20.0%,0.0%,40.0%,30.0%,20.0%,30.0%,50.0%,42.9%
Jackson Merrill LHB,,+480,14,4.20,10,0,1,92.6,305.4,5,1,-,-,20.0%,50.0%,40.0%,73.6,35.7%,57.1%,21.4%,93.3%,80.0%,50.0%,0.0%,30.0%,20.0%,30.0%,40.0%,30.0%,71.4%
