Split,vsLHB
Range,L10
Dates,="8/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
1:35 PM,Patrick Sandoval,@,5.2,36,6.10,0.485,0.542,3.18,0.273,0.758,2,3.18,25,22.4%,25.0%,27.3%,9.6%,14.29,2,5.6%,52.8%,6.7%,24,33.3%,2,8.3%,41.7%,20.0%,12.5%
4:05 PM,Cody Bradford,@,4.1,21,3.56,0.333,0.332,1.85,-,0.333,0,-,6,8.3%,9.5%,28.6%,3.1%,4.15,2,9.5%,76.2%,6.2%,17,41.2%,0,-,47.1%,-,11.8%
12:15 PM,Freddy Peralta,vs,28.2,134,4.98,0.325,0.397,1.71,0.236,0.561,6,1.88,69,24.2%,20.1%,15.4%,12.0%,8.48,9,6.7%,55.2%,6.1%,97,39.2%,6,6.2%,32.0%,19.4%,19.6%
4:05 PM,Blade Tidwell,vs,9.0,44,4.77,0.325,0.365,1.78,0.125,0.450,1,1.00,18,15.9%,11.4%,7.8%,7.1%,5.00,3,6.8%,65.9%,8.2%,35,42.9%,4,11.4%,17.1%,16.7%,37.1%
1:40 PM,Nick Lodolo,vs,12.0,57,3.18,0.320,0.358,1.67,0.080,0.400,0,-,20,22.0%,17.5%,16.7%,8.9%,7.50,4,7.0%,53.4%,8.0%,40,27.5%,0,-,15.0%,-,7.5%
1:35 PM,Lake Bachar,vs,8.2,39,5.98,0.297,0.379,1.50,0.270,0.568,3,3.12,21,27.4%,25.6%,22.7%,11.4%,10.38,2,5.1%,66.7%,6.7%,27,29.6%,3,11.1%,25.9%,42.9%,18.5%
4:07 PM,Noah Cameron,@,15.0,68,2.77,0.295,0.336,1.60,0.115,0.410,1,0.60,25,31.5%,26.5%,22.8%,14.9%,10.80,6,8.8%,60.3%,10.0%,44,29.5%,4,9.1%,31.8%,7.1%,15.9%
1:35 PM,Bryce Elder,vs,30.2,141,6.92,0.291,0.397,1.63,0.299,0.591,10,2.93,75,20.0%,18.4%,19.5%,9.1%,7.63,13,9.2%,55.6%,4.7%,102,42.2%,10,9.8%,28.4%,34.5%,24.5%
2:10 PM,Andrew Painter,@,29.0,132,5.86,0.288,0.374,1.52,0.229,0.517,7,2.17,61,24.1%,18.9%,18.2%,11.7%,7.76,10,7.6%,65.9%,7.2%,94,36.2%,8,8.5%,29.8%,21.4%,18.1%
1:40 PM,Drew Anderson,vs,10.0,43,4.00,0.282,0.316,1.40,0.077,0.359,1,0.90,14,19.7%,18.6%,16.7%,8.9%,7.20,3,7.0%,60.5%,7.1%,31,38.7%,3,9.7%,29.0%,11.1%,16.1%
3:15 PM,Edward Cabrera,vs,30.1,136,5.44,0.280,0.348,1.45,0.200,0.480,7,2.08,60,21.6%,18.4%,18.4%,10.3%,7.42,9,6.6%,60.6%,7.1%,101,44.6%,10,9.9%,21.8%,31.8%,16.8%
7:20 PM,Bryan Woo,@,34.0,151,4.04,0.269,0.341,1.44,0.172,0.440,4,1.06,59,24.2%,22.5%,16.7%,12.4%,9.00,13,8.6%,58.6%,6.1%,101,45.5%,6,5.9%,30.7%,12.9%,12.9%
4:07 PM,Ryan Johnson,vs,27.0,117,6.32,0.257,0.344,1.44,0.210,0.467,7,2.33,49,21.4%,17.1%,15.5%,9.3%,6.67,12,10.3%,57.6%,8.6%,85,29.4%,12,14.1%,40.0%,20.6%,9.4%
4:05 PM,Gabriel Hughes,@,20.0,88,3.35,0.256,0.307,1.35,0.115,0.372,1,0.45,29,18.0%,18.2%,14.5%,8.5%,7.20,7,8.0%,63.6%,7.4%,64,29.7%,2,3.1%,18.8%,8.3%,23.4%
1:40 PM,Casey Mize,@,26.2,114,2.99,0.255,0.295,1.27,0.123,0.377,2,0.68,40,22.4%,21.9%,16.8%,10.7%,8.44,7,6.1%,69.3%,8.4%,82,42.7%,8,9.8%,34.1%,7.1%,14.6%
