Matchup,COL @ LAA
Pitcher,Michael Lorenzen
Pitcher Team,COL
Opposing Team,LAA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.2,1.70,="12-33",.364,.758,0.394,3,4,0,9,22.9,1,.371,1.129
Batting Second,6.2,2.10,="11-31",.355,.516,0.161,1,2,0,5,14.7,3,.412,.928
Batting Third,6.1,2.53,="11-29",.379,.586,0.207,1,1,1,2,11.8,5,.471,1.057
Batting Fourth,7.0,1.57,="8-28",.286,.464,0.178,1,2,0,9,6.1,3,.364,.828
Batting Fifth,5.2,2.47,="12-29",.414,.793,0.379,3,2,0,7,9.7,2,.452,1.245
Batting Sixth,7.1,1.09,="7-28",.250,.321,0.071,0,2,0,1,27.6,1,.276,.597
Batting Seventh,5.0,2.80,="12-26",.462,.654,0.192,1,2,0,8,13.8,2,.483,1.137
Batting Eighth,5.1,2.25,="9-23",.391,.522,0.131,0,3,0,3,17.2,3,.500,1.022
Batting Ninth,6.0,1.17,="7-25",.280,.320,0.040,0,1,0,4,16.0,0,.280,.600

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Zach Neto RHB,Batting First ​,="50-225",.222,.413,0.191,9,14,1,25,30.3,31,.326,.739
Mike Trout RHB,Batting Second ​,="52-214",.243,.486,0.243,14,10,0,31,23.6,58,.411,.897
Vaughn Grissom RHB,Batting Third ​,="15-56",.268,.411,0.143,1,5,0,17,11.1,4,.317,.728
Jorge Soler RHB,Batting Fourth ​,="42-199",.211,.392,0.181,9,9,0,31,31.9,21,.292,.684
Wade Meckler LHB,Batting Fifth ​,="4-19",.211,.368,0.157,1,0,0,5,15.8,0,.211,.579
Jo Adell RHB,Batting Sixth ​,="26-103",.252,.379,0.127,3,4,0,10,26.2,2,.280,.659
Oswald Peraza RHB,Batting Sixth ​,="11-50",.220,.280,0.060,0,1,1,0,23.6,1,.291,.571
Nick Madrigal RHB,Batting Seventh ​,="2-7",.286,.286,0.000,0,0,0,0,14.3,0,.286,.572
Sebastián Rivero RHB,Batting Eighth ​,="4-37",.108,.108,0.000,0,0,0,1,17.5,2,.154,.262
Logan O'Hoppe RHB,Batting Eighth ​,="20-98",.204,.286,0.082,2,2,0,9,25.5,9,.282,.568
Donovan Walton LHB,Batting Ninth ​,="5-16",.313,.313,0.000,0,0,0,0,11.1,2,.389,.702
Adam Frazier LHB,Batting Ninth ​,="15-69",.217,.348,0.131,1,4,1,5,27.8,7,.299,.647
Jose Siri RHB,Batting Ninth ​,="4-8",.500,.750,0.250,0,2,0,0,25.0,0,.500,1.250
