Matchup,MIN @ SEA
Pitcher,Taj Bradley
Pitcher Team,MIN
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,120.2,504,0.215,0.293,0.375,0.160,1.21,17,1.27,9.7%,26.6%,27.6%,21.3%,12.5%,10.37,59.7%,8.0%,9.9%,45.2%,30.6%,17.7%,17.5%
vsLHB,71.2,295,0.192,0.286,0.372,0.180,1.16,12,1.51,11.2%,28.7%,30.2%,23.1%,13.1%,11.18,62.4%,7.9%,15.0%,45.1%,32.9%,21.1%,17.9%
vsRHB,49.0,209,0.247,0.303,0.379,0.132,1.29,5,0.92,7.7%,23.8%,23.9%,18.6%,11.7%,9.18,56.0%,8.3%,3.5%,45.4%,27.7%,12.8%,17.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mitch Garver RHB,—,N/A,24,2.80,10,1,1,92.9,268.2,3,1,10.0%,10.0%,60.0%,60.0%,50.0%,71.5,7.7%,46.2%,30.8%,100.0%,80.0%,50.0%,20.0%,30.0%,20.0%,70.0%,30.0%,-,57.1%
Julio Rodriguez RHB,,+460,27,4.40,10,1,1,92.2,276.0,4,1,10.0%,-,40.0%,40.0%,30.0%,78.7,69.2%,30.8%,30.8%,92.9%,80.0%,60.0%,16.7%,20.0%,20.0%,50.0%,40.0%,10.0%,66.7%
Randy Arozarena RHB,,+500,19,4.40,10,1,1,98.0,274.3,2,2,20.0%,-,10.0%,80.0%,40.0%,73.6,53.3%,46.7%,40.0%,93.8%,50.0%,30.0%,33.3%,20.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Dominic Canzone LHB,,+430,23,4.40,10,1,1,89.7,257.0,1,1,10.0%,10.0%,30.0%,30.0%,50.0%,77.0,63.6%,36.4%,27.3%,91.7%,70.0%,40.0%,25.0%,30.0%,30.0%,50.0%,20.0%,30.0%,42.9%
Cole Young LHB,,+700,22,4.60,10,1,1,92.2,268.4,4,1,10.0%,10.0%,40.0%,30.0%,30.0%,70.2,7.1%,42.9%,21.4%,87.5%,80.0%,60.0%,0.0%,20.0%,20.0%,40.0%,20.0%,40.0%,33.3%
Colt Emerson LHB,,+750,19,3.40,10,0,0,78.1,239.4,2,2,-,-,10.0%,30.0%,40.0%,70.9,11.8%,23.5%,-,100.0%,50.0%,30.0%,0.0%,20.0%,20.0%,30.0%,50.0%,20.0%,50.0%
Josh Naylor LHB,,+630,23,4.00,10,0,1,89.0,258.0,3,1,-,-,30.0%,40.0%,70.0%,71.1,31.2%,31.2%,6.2%,94.1%,70.0%,20.0%,0.0%,50.0%,30.0%,50.0%,30.0%,20.0%,50.0%
Leo Rivas SHB,—,N/A,12,2.80,10,0,0,89.6,324.3,5,3,10.0%,-,20.0%,40.0%,20.0%,65.8,-,50.0%,14.3%,93.3%,70.0%,60.0%,0.0%,10.0%,30.0%,30.0%,50.0%,20.0%,16.7%
Cal Raleigh SHB,,+350,29,4.20,10,0,1,85.5,202.7,1,0,-,-,30.0%,20.0%,20.0%,76.9,72.2%,22.2%,11.1%,100.0%,30.0%,20.0%,0.0%,10.0%,40.0%,60.0%,10.0%,30.0%,50.0%
Victor Robles RHB,,+1300,14,3.00,10,0,1,78.2,231.7,3,0,-,-,40.0%,10.0%,60.0%,65.4,-,42.9%,-,82.4%,70.0%,30.0%,0.0%,40.0%,20.0%,50.0%,40.0%,10.0%,66.7%
Weston Wilson RHB,,+680,15,3.80,7,0,0,79.6,190.3,0,0,-,-,-,28.6%,-,72.8,25.0%,37.5%,12.5%,100.0%,28.6%,28.6%,0.0%,-,42.9%,28.6%,28.6%,42.9%,50.0%
Rob Refsnyder RHB,—,N/A,4,2.60,6,0,0,94.4,265.8,2,0,-,-,50.0%,50.0%,66.7%,76.4,33.3%,50.0%,50.0%,85.7%,100.0%,50.0%,0.0%,50.0%,-,50.0%,33.3%,16.7%,75.0%
Stuart Fairchild RHB,—,N/A,-,1.80,1,0,0,104.2,-,0,0,-,-,-,100.0%,-,73.2,-,50.0%,50.0%,100.0%,-,-,-,-,100.0%,-,100.0%,-,0.0%
