Matchup,WSH @ ATL
Pitcher,Cade Cavalli
Pitcher Team,WSH
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,116.2,503,0.255,0.305,0.361,0.106,1.29,10,0.77,7.2%,24.9%,25.8%,21.3%,11.9%,10.03,61.5%,8.9%,6.8%,40.9%,23.1%,10.7%,12.0%
vsLHB,68.0,301,0.270,0.326,0.400,0.130,1.35,7,0.93,6.3%,25.4%,26.2%,22.8%,11.9%,10.46,58.6%,10.0%,5.7%,39.4%,25.4%,14.3%,13.5%
vsRHB,47.2,202,0.232,0.274,0.304,0.072,1.24,3,0.57,8.4%,24.3%,25.2%,19.3%,11.8%,9.63,65.8%,7.5%,8.3%,43.2%,19.7%,3.8%,9.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Matt Olson LHB,—,N/A,23,4.00,10,2,3,95.7,323.3,4,2,40.0%,30.0%,30.0%,60.0%,40.0%,74.6,44.4%,44.4%,27.8%,100.0%,50.0%,50.0%,40.0%,-,40.0%,40.0%,60.0%,-,50.0%
Ronald Acuna Jr. RHB,—,N/A,34,4.40,10,2,2,96.4,324.9,4,3,30.0%,-,-,60.0%,20.0%,74.0,40.0%,60.0%,33.3%,88.2%,50.0%,40.0%,50.0%,10.0%,40.0%,40.0%,30.0%,30.0%,75.0%
Mike Yastrzemski LHB,—,N/A,30,2.40,10,1,1,91.7,255.2,3,2,20.0%,20.0%,60.0%,50.0%,30.0%,72.1,-,40.0%,26.7%,93.8%,70.0%,40.0%,25.0%,30.0%,20.0%,80.0%,10.0%,10.0%,42.9%
Ozzie Albies SHB,—,N/A,23,3.80,10,1,2,85.8,237.5,2,2,-,-,40.0%,40.0%,30.0%,68.3,-,38.9%,11.1%,100.0%,50.0%,30.0%,33.3%,20.0%,20.0%,40.0%,50.0%,10.0%,50.0%
Joey Bart RHB,—,N/A,22,3.20,10,1,2,86.7,278.5,2,2,20.0%,10.0%,10.0%,40.0%,30.0%,74.6,30.0%,50.0%,30.0%,90.9%,30.0%,20.0%,50.0%,10.0%,50.0%,20.0%,30.0%,50.0%,33.3%
Michael Harris II LHB,—,N/A,23,4.00,10,1,1,94.1,240.9,1,1,10.0%,10.0%,10.0%,40.0%,30.0%,77.0,87.5%,31.2%,25.0%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,30.0%,30.0%,40.0%,42.9%
Dominic Smith LHB,—,N/A,20,3.40,10,1,2,89.5,266.5,3,1,-,-,30.0%,20.0%,50.0%,69.3,6.7%,53.3%,13.3%,93.8%,60.0%,40.0%,25.0%,20.0%,30.0%,40.0%,20.0%,40.0%,0.0%
Jim Jarvis LHB,—,N/A,11,3.60,10,0,0,73.6,235.6,1,0,-,-,-,20.0%,10.0%,69.6,-,55.6%,-,81.8%,30.0%,20.0%,0.0%,10.0%,50.0%,10.0%,70.0%,20.0%,40.0%
Eli White RHB,—,N/A,9,1.40,10,0,1,84.6,320.2,3,2,-,-,10.0%,40.0%,40.0%,73.1,44.4%,27.8%,16.7%,94.7%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,50.0%,20.0%,22.2%
Mauricio Dubon RHB,—,N/A,13,3.60,10,0,0,86.7,238.1,1,0,-,-,-,30.0%,30.0%,68.9,-,41.2%,5.9%,94.4%,50.0%,30.0%,0.0%,20.0%,50.0%,10.0%,70.0%,20.0%,77.8%
Jorge Mateo RHB,—,N/A,16,1.80,10,0,0,83.2,255.0,4,1,-,-,20.0%,30.0%,50.0%,74.5,30.8%,30.8%,15.4%,92.9%,50.0%,10.0%,0.0%,40.0%,20.0%,50.0%,20.0%,30.0%,12.5%
Austin Riley RHB,—,N/A,22,3.80,10,0,0,94.5,241.6,2,1,10.0%,-,-,50.0%,20.0%,78.0,76.9%,23.1%,23.1%,100.0%,30.0%,10.0%,0.0%,20.0%,60.0%,20.0%,70.0%,10.0%,75.0%
Drake Baldwin LHB,—,N/A,32,4.40,10,0,1,94.1,237.2,1,1,-,-,10.0%,60.0%,40.0%,74.2,41.2%,35.3%,17.6%,94.4%,60.0%,10.0%,0.0%,50.0%,40.0%,10.0%,50.0%,40.0%,42.9%
