Matchup,TOR @ BOS
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,TOR

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.2,1.57,="11-34",.324,.559,0.235,2,2,0,2,14.3,1,.343,.902
Batting Second,8.0,1.75,="9-29",.310,.517,0.207,1,3,0,5,17.6,5,.412,.929
Batting Third,9.0,0.56,="5-29",.172,.172,0.000,0,0,0,2,23.3,0,.200,.372
Batting Fourth,6.2,1.35,="7-27",.259,.444,0.185,1,2,0,3,20.0,2,.333,.777
Batting Fifth,7.0,0.86,="3-25",.120,.120,0.000,0,0,0,2,25.0,3,.214,.334
Batting Sixth,7.0,0.86,="6-26",.231,.423,0.192,0,3,1,2,25.9,0,.259,.682
Batting Seventh,5.0,2.00,="9-23",.391,.478,0.087,0,2,0,1,20.8,1,.417,.895
Batting Eighth,5.2,1.24,="4-21",.190,.524,0.334,2,1,0,2,16.7,3,.292,.816
Batting Ninth,6.0,1.00,="5-23",.217,.261,0.044,0,1,0,2,16.7,1,.250,.511

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
George Springer RHB,Batting First ​,="41-191",.215,.377,0.162,7,10,0,18,18.5,25,.311,.688
Nathan Lukes LHB,Batting Second ​,="13-49",.265,.286,0.021,0,1,0,2,16.1,4,.327,.613
Yohendrick Pinango LHB,Batting Second ​,="10-30",.333,.567,0.234,2,1,0,5,15.6,2,.375,.942
Vladimir Guerrero Jr. RHB,Batting Third ​,="59-214",.276,.360,0.084,2,12,0,23,11.8,27,.362,.722
Jesus Sanchez LHB,Batting Fourth ​,="26-90",.289,.478,0.189,4,5,0,13,18.4,4,.306,.784
Kazuma Okamoto RHB,Batting Fourth ​,="24-118",.203,.347,0.144,5,2,0,20,32.1,13,.284,.631
Alejandro Kirk RHB,Batting Fifth ​,="3-20",.150,.350,0.200,1,1,0,2,9.1,2,.227,.577
Myles Straw RHB,Batting Seventh ​,="8-39",.205,.333,0.128,1,2,0,6,15.6,5,.289,.622
Ernie Clement RHB,Batting Seventh ​,="19-62",.306,.387,0.081,1,2,0,6,7.8,2,.328,.715
Davis Schneider RHB,Batting Seventh ​,="2-16",.125,.375,0.250,1,1,0,2,28.0,8,.417,.792
Andres Gimenez LHB,Batting Eighth ​,="32-133",.241,.406,0.165,5,7,0,21,18.6,5,.292,.698
Brandon Valenzuela SHB,Batting Ninth ​,="19-85",.224,.471,0.247,6,3,0,13,24.5,13,.327,.798
Charles McAdoo RHB,Batting Ninth ​,="0-7",.000,.000,0.000,0,0,0,0,28.6,0,.000,.000
