Split,vsRHB
Range,L10
Dates,="9/11/2026"
Games,14

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Mason Adams,@,6.0,28,7.93,0.346,0.491,1.83,0.462,0.808,3,4.50,21,21.3%,28.6%,17.0%,10.7%,12.00,2,7.1%,57.1%,7.4%,18,61.1%,4,22.2%,33.3%,50.0%,27.8%
7:10 PM,Ryan Gusto,vs,19.0,90,5.31,0.333,0.396,1.68,0.198,0.531,4,1.89,43,19.2%,18.9%,18.1%,10.0%,8.05,5,5.6%,77.8%,9.4%,65,43.1%,6,9.2%,18.5%,25.0%,15.4%
7:10 PM,Sonny Gray,vs,16.1,75,3.83,0.324,0.351,1.65,0.127,0.451,2,1.10,32,22.3%,17.3%,17.6%,11.4%,7.16,4,5.3%,60.5%,8.1%,58,46.6%,3,5.2%,17.2%,20.0%,15.5%
7:45 PM,Dustin May,vs,18.1,84,4.08,0.307,0.374,1.47,0.187,0.493,2,0.98,37,23.1%,19.0%,18.4%,10.9%,7.85,4,4.8%,66.7%,7.7%,60,41.7%,8,13.3%,26.7%,12.5%,15.0%
9:40 PM,George Kirby,@,23.0,103,3.97,0.296,0.338,1.43,0.163,0.459,3,1.17,45,22.0%,16.5%,14.9%,12.3%,6.65,4,3.9%,71.4%,9.5%,81,32.1%,7,8.6%,22.2%,11.1%,14.8%
8:15 PM,Anthony Kay,@,35.0,167,6.39,0.295,0.392,1.63,0.240,0.534,8,2.06,78,23.6%,15.6%,12.9%,11.7%,6.69,14,8.4%,64.9%,6.3%,120,43.3%,13,10.8%,28.3%,20.6%,17.5%
8:15 PM,Matthew Liberatore,vs,36.1,158,3.51,0.280,0.332,1.35,0.180,0.460,7,1.73,69,27.1%,31.6%,24.6%,12.4%,12.39,7,4.4%,57.5%,6.7%,100,41.0%,8,8.0%,33.0%,21.2%,24.0%
6:45 PM,Yusei Kikuchi,@,37.0,165,4.69,0.278,0.365,1.51,0.222,0.500,6,1.46,72,26.2%,21.2%,17.1%,12.9%,8.51,16,9.7%,64.2%,9.0%,113,46.9%,11,9.7%,23.0%,23.1%,21.2%
7:15 PM,Aaron Nola,@,19.1,81,4.50,0.276,0.354,1.29,0.250,0.526,5,2.33,40,31.6%,30.9%,24.8%,14.9%,11.64,4,4.9%,70.7%,5.9%,52,28.8%,5,9.6%,23.1%,16.7%,19.2%
7:10 PM,Seth Lugo,@,23.1,99,2.71,0.275,0.303,1.33,0.088,0.363,0,-,33,21.8%,15.2%,13.3%,10.4%,5.79,6,6.1%,72.7%,8.8%,77,41.6%,2,2.6%,27.3%,-,16.9%
9:40 PM,MacKenzie Gore,@,35.1,164,4.32,0.266,0.332,1.53,0.154,0.420,5,1.27,60,30.9%,25.0%,22.2%,15.3%,10.44,16,9.8%,58.3%,5.0%,103,29.1%,6,5.8%,26.2%,14.8%,12.6%
9:40 PM,Jeffrey Springs,vs,34.1,148,5.98,0.261,0.346,1.40,0.224,0.485,8,2.10,65,24.7%,14.9%,13.7%,12.0%,5.77,13,8.8%,58.7%,6.9%,113,31.9%,9,8.0%,33.6%,18.4%,23.9%
7:45 PM,Andrew Abbott,@,38.2,174,4.76,0.260,0.335,1.58,0.147,0.407,4,0.93,61,20.8%,15.5%,15.4%,9.2%,6.28,22,12.6%,54.6%,5.8%,125,34.4%,9,7.2%,23.2%,10.3%,17.6%
8:10 PM,Taj Bradley,vs,21.0,92,2.96,0.256,0.312,1.38,0.110,0.366,1,0.43,30,25.0%,25.0%,20.7%,11.7%,9.86,8,8.7%,62.0%,8.6%,59,47.5%,2,3.4%,20.3%,8.3%,15.3%
7:07 PM,Chris Bassitt,@,20.1,89,3.40,0.253,0.305,1.28,0.101,0.354,1,0.44,28,26.6%,19.1%,29.3%,11.5%,7.52,6,6.7%,56.7%,7.5%,63,36.5%,2,3.2%,25.4%,6.2%,12.7%
7:10 PM,Miguel Ullola,@,3.0,13,5.10,0.250,0.370,1.33,0.333,0.583,1,3.00,7,29.2%,38.5%,35.7%,13.0%,15.00,1,7.7%,69.2%,7.4%,7,42.9%,1,14.3%,42.9%,-,28.6%
6:40 PM,Framber Valdez,vs,44.0,186,4.12,0.245,0.307,1.30,0.104,0.350,3,0.61,57,18.3%,16.1%,17.6%,8.4%,6.14,17,9.1%,59.1%,7.5%,134,47.8%,7,5.2%,11.2%,20.0%,11.9%
7:10 PM,Drew Rasmussen,vs,21.1,88,2.72,0.229,0.250,1.12,0.060,0.289,1,0.42,24,21.5%,20.5%,16.4%,10.6%,7.59,5,5.7%,73.9%,10.0%,65,32.3%,2,3.1%,27.7%,5.6%,10.8%
10:15 PM,Robbie Ray,@,36.2,157,5.06,0.218,0.320,1.39,0.173,0.391,5,1.23,52,25.6%,19.7%,18.2%,11.4%,7.61,22,14.0%,57.3%,6.2%,102,39.2%,10,9.8%,29.4%,13.3%,13.7%
9:40 PM,Merrill Kelly,vs,19.2,78,2.95,0.214,0.257,1.02,0.086,0.300,1,0.46,21,23.5%,21.8%,17.9%,12.7%,7.78,5,6.4%,65.8%,5.0%,55,34.5%,4,7.3%,23.6%,-,32.7%
6:45 PM,Cade Cavalli,vs,23.2,91,3.18,0.212,0.281,1.01,0.176,0.388,4,1.52,33,31.5%,37.4%,29.3%,13.8%,12.93,6,6.6%,63.7%,4.7%,51,41.2%,5,9.8%,27.5%,28.6%,9.8%
7:15 PM,Chris Sale,vs,45.1,172,2.04,0.196,0.230,0.82,0.086,0.282,3,0.60,46,31.0%,33.1%,23.5%,16.1%,11.32,5,2.9%,65.1%,6.0%,106,45.3%,8,7.5%,30.2%,9.4%,17.9%
