Matchup,CIN @ SF
Pitcher,Brady Singer
Pitcher Team,CIN
Opposing Team,SF

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.1,1.83,="21-66",.318,.561,0.243,5,1,0,8,14.9,7,.392,.953
Batting Second,16.0,1.56,="19-65",.292,.492,0.200,3,2,1,7,22.2,6,.352,.844
Batting Third,14.1,1.67,="17-60",.283,.533,0.250,3,4,1,9,26.1,7,.377,.910
Batting Fourth,14.0,1.86,="22-61",.361,.541,0.180,3,2,0,13,11.8,4,.412,.953
Batting Fifth,14.1,1.40,="16-59",.271,.424,0.153,2,3,0,5,18.5,4,.338,.762
Batting Sixth,15.1,1.37,="16-60",.267,.433,0.166,2,4,0,5,21.5,5,.323,.756
Batting Seventh,14.0,1.14,="14-54",.259,.500,0.241,4,1,0,12,18.0,2,.317,.817
Batting Eighth,14.1,0.91,="9-52",.173,.269,0.096,1,2,0,2,14.0,4,.246,.515
Batting Ninth,12.2,1.11,="10-47",.213,.362,0.149,2,1,0,6,17.3,4,.269,.631

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Nate Furman LHB,Batting First ​,="0-4",.000,.000,0.000,0,0,0,0,20.0,1,.200,.200
Rafael Devers LHB,Batting Fourth ​,="89-340",.262,.512,0.250,21,20,1,55,24.7,38,.336,.848
Osleivis Basabe RHB,Batting Fifth ​,="5-29",.172,.207,0.035,0,1,0,0,16.1,1,.226,.433
Jung Hoo Lee LHB,Batting Fifth ​,="47-165",.285,.400,0.115,2,11,1,14,8.0,7,.320,.720
Buddy Kennedy RHB,Batting Sixth ​,="1-12",.083,.083,0.000,0,0,0,0,46.2,1,.154,.237
Turner Hill LHB,Batting Seventh ​,="2-11",.182,.273,0.091,0,1,0,2,30.8,1,.231,.504
Andrew Knizner RHB,Batting Eighth ​,="0-6",.000,.000,0.000,0,0,0,0,28.6,1,.143,.143
Grant McCray LHB,Batting Eighth ​,="3-28",.107,.286,0.179,1,0,1,2,25.7,5,.242,.528
Drew Gilbert LHB,Batting Eighth ​,="29-142",.204,.275,0.071,2,4,0,14,16.7,18,.317,.592
Christian Koss RHB,Batting Ninth ​,="21-85",.247,.294,0.047,0,4,0,2,23.9,3,.273,.567
Shay Whitcomb RHB,Batting Ninth ​,="1-7",.143,.571,0.428,1,0,0,3,57.1,0,.143,.714
Drew Cavanaugh LHB,Batting Ninth ​,="7-35",.200,.229,0.029,0,1,0,0,30.2,6,.317,.546
Jonah Cox RHB,Batting Ninth ​,="6-21",.286,.524,0.238,1,0,1,3,50.0,0,.286,.810
