Matchup,CIN @ STL
Pitcher,Dustin May
Pitcher Team,STL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,98.0,413,0.261,0.310,0.374,0.113,1.32,7,0.64,7.7%,22.2%,23.0%,20.0%,10.5%,8.72,59.5%,6.8%,6.0%,45.2%,22.8%,9.4%,15.3%
vsLHB,57.2,254,0.285,0.344,0.412,0.127,1.56,5,0.78,10.6%,20.8%,22.0%,19.0%,9.5%,8.74,57.6%,7.1%,5.9%,43.8%,21.9%,10.8%,18.3%
vsRHB,39.2,159,0.225,0.256,0.318,0.093,0.98,2,0.45,3.1%,24.3%,24.5%,21.7%,12.2%,8.85,62.5%,6.5%,6.2%,47.3%,24.1%,7.4%,10.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nathaniel Lowe LHB,,+630,23,3.80,10,2,3,92.7,281.7,4,3,20.0%,10.0%,20.0%,50.0%,30.0%,75.5,60.0%,46.7%,33.3%,100.0%,60.0%,50.0%,40.0%,10.0%,30.0%,40.0%,30.0%,30.0%,28.6%
Sal Stewart RHB,,+470,28,4.20,10,1,1,86.4,291.5,3,2,10.0%,-,20.0%,20.0%,30.0%,70.1,12.5%,31.2%,12.5%,84.2%,60.0%,50.0%,20.0%,10.0%,30.0%,30.0%,60.0%,10.0%,30.0%
Eugenio Suarez RHB,,+640,21,3.80,10,1,1,91.0,302.1,3,2,20.0%,-,10.0%,30.0%,30.0%,71.9,23.5%,35.3%,11.8%,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,30.0%,50.0%,20.0%,33.3%
JJ Bleday LHB,,+562,19,4.00,10,1,2,92.7,303.8,7,4,10.0%,10.0%,20.0%,40.0%,40.0%,73.2,26.7%,53.3%,20.0%,100.0%,80.0%,50.0%,20.0%,30.0%,10.0%,30.0%,50.0%,20.0%,33.3%
Jose Trevino RHB,—,N/A,21,3.80,10,1,1,91.0,256.5,2,1,-,-,20.0%,10.0%,10.0%,68.3,-,61.5%,7.7%,76.5%,50.0%,30.0%,33.3%,20.0%,40.0%,20.0%,40.0%,40.0%,42.9%
Elly De La Cruz SHB,,+461,19,4.40,10,1,2,86.2,266.5,2,2,10.0%,-,20.0%,30.0%,50.0%,77.1,75.0%,12.5%,12.5%,100.0%,60.0%,20.0%,50.0%,40.0%,40.0%,50.0%,50.0%,-,14.3%
Spencer Steer RHB,,+690,24,4.00,10,1,1,86.1,254.0,1,1,10.0%,-,30.0%,30.0%,20.0%,72.2,15.4%,38.5%,15.4%,100.0%,50.0%,50.0%,20.0%,-,40.0%,60.0%,20.0%,20.0%,44.4%
Edwin Arroyo SHB,,+1200,15,3.20,10,0,0,90.9,268.1,2,0,-,-,10.0%,20.0%,70.0%,68.7,-,61.5%,7.7%,92.9%,80.0%,20.0%,0.0%,60.0%,20.0%,20.0%,50.0%,30.0%,60.0%
TJ Friedl LHB,—,N/A,16,3.20,10,0,0,79.4,237.8,1,1,-,-,20.0%,10.0%,20.0%,70.9,5.9%,17.6%,-,89.5%,60.0%,50.0%,0.0%,10.0%,20.0%,20.0%,60.0%,20.0%,33.3%
Noelvi Marte RHB,—,N/A,27,2.80,10,0,0,85.1,202.5,0,0,-,-,-,30.0%,10.0%,73.3,38.5%,46.2%,15.4%,92.9%,20.0%,10.0%,0.0%,10.0%,70.0%,20.0%,50.0%,30.0%,50.0%
Ke'Bryan Hayes RHB,—,N/A,30,3.60,10,0,0,93.9,268.4,1,0,-,-,10.0%,40.0%,20.0%,71.2,7.7%,61.5%,23.1%,100.0%,50.0%,30.0%,0.0%,20.0%,50.0%,30.0%,50.0%,20.0%,37.5%
Tyler Stephenson RHB,,+630,25,3.80,10,0,1,86.2,324.4,3,2,20.0%,-,-,50.0%,40.0%,70.4,-,31.6%,15.8%,95.0%,50.0%,10.0%,0.0%,40.0%,50.0%,20.0%,50.0%,30.0%,33.3%
Dane Myers RHB,,+1100,16,3.20,10,0,0,80.4,272.3,1,1,-,-,-,50.0%,40.0%,70.9,6.7%,40.0%,20.0%,83.3%,30.0%,10.0%,0.0%,20.0%,50.0%,10.0%,60.0%,30.0%,30.0%
