Matchup,MIA @ HOU
Pitcher,Ronel Blanco
Pitcher Team,HOU
Opposing Team,MIA

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Griffin Conine LHB,,+470,32,2.80,10,3,3,90.6,312.5,4,3,30.0%,20.0%,40.0%,50.0%,40.0%,75.0,53.3%,33.3%,26.7%,100.0%,50.0%,40.0%,75.0%,10.0%,40.0%,60.0%,40.0%,-,25.0%
Kyle Stowers LHB,,+330,19,3.60,10,2,2,99.2,323.8,3,2,30.0%,30.0%,40.0%,80.0%,20.0%,76.2,50.0%,50.0%,50.0%,100.0%,50.0%,40.0%,50.0%,10.0%,50.0%,80.0%,-,20.0%,50.0%
Otto Lopez RHB,,+566,14,4.40,10,1,1,91.1,256.3,2,1,10.0%,-,30.0%,50.0%,60.0%,71.2,7.1%,57.1%,28.6%,87.5%,60.0%,10.0%,100.0%,50.0%,30.0%,40.0%,50.0%,10.0%,40.0%
Jakob Marsee LHB,,+810,16,3.40,10,0,1,84.8,238.7,1,1,-,-,30.0%,10.0%,20.0%,70.9,7.7%,38.5%,-,92.9%,50.0%,30.0%,0.0%,20.0%,30.0%,50.0%,30.0%,20.0%,22.2%
Joe Mack LHB,,+540,31,3.40,10,0,0,85.5,316.8,3,1,-,-,10.0%,40.0%,20.0%,75.8,83.3%,41.7%,25.0%,92.3%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,20.0%,30.0%,66.7%
Esteury Ruiz RHB,—,N/A,26,2.80,10,0,0,78.2,240.0,3,0,-,-,30.0%,10.0%,60.0%,72.1,18.2%,36.4%,9.1%,78.6%,70.0%,20.0%,0.0%,50.0%,10.0%,50.0%,30.0%,20.0%,50.0%
Xavier Edwards SHB,,+1000,15,4.00,10,0,0,93.0,254.5,3,1,10.0%,-,10.0%,40.0%,60.0%,67.9,-,57.1%,14.3%,82.4%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,40.0%,40.0%,20.0%
Graham Pauley LHB,,+403,11,2.60,10,0,1,85.7,245.3,3,2,10.0%,10.0%,20.0%,50.0%,50.0%,71.0,11.8%,35.3%,11.8%,89.5%,50.0%,30.0%,0.0%,20.0%,20.0%,30.0%,60.0%,10.0%,14.3%
Liam Hicks LHB,,+620,31,4.00,10,0,0,81.8,185.6,1,0,-,-,20.0%,30.0%,20.0%,71.2,11.1%,33.3%,11.1%,90.0%,40.0%,20.0%,0.0%,20.0%,40.0%,50.0%,30.0%,20.0%,28.6%
Leo Jimenez RHB,—,N/A,23,3.00,10,0,0,94.5,313.4,5,3,-,-,30.0%,70.0%,40.0%,71.5,7.7%,61.5%,38.5%,92.9%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,60.0%,10.0%,16.7%
Heriberto Hernandez RHB,,+375,20,4.20,10,0,0,92.3,286.3,4,2,20.0%,-,20.0%,50.0%,40.0%,74.4,42.9%,42.9%,28.6%,100.0%,80.0%,50.0%,0.0%,30.0%,10.0%,20.0%,40.0%,40.0%,57.1%
Javier Sanoja RHB,,+900,6,3.80,10,0,0,87.5,231.3,1,0,-,-,20.0%,30.0%,40.0%,69.7,10.0%,60.0%,10.0%,90.9%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,30.0%,20.0%,40.0%
Brian Navarreto RHB,—,N/A,-,2.20,3,0,0,45.0,-,0,0,-,-,-,-,66.7%,74.9,-,-,-,33.3%,-,-,-,-,33.3%,66.7%,-,33.3%,33.3%
