Matchup,TEX @ MIA
Pitcher,Sandy Alcantara
Pitcher Team,MIA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,103.1,432,0.259,0.307,0.396,0.137,1.24,12,1.05,5.6%,21.4%,17.4%,17.4%,11.1%,6.53,64.7%,7.3%,6.2%,35.4%,24.9%,12.3%,14.2%
vsLHB,62.0,263,0.258,0.318,0.426,0.168,1.29,9,1.31,6.5%,21.6%,17.1%,16.2%,11.5%,6.53,63.3%,7.0%,8.1%,35.9%,28.3%,12.5%,15.2%
vsRHB,40.2,169,0.259,0.289,0.348,0.089,1.18,3,0.66,4.1%,20.9%,17.8%,19.6%,10.3%,6.64,67.1%,7.8%,3.1%,34.6%,19.7%,12.0%,12.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Wyatt Langford RHB,,+278,25,26,4.80,3,3,0.458,0.500,0.917,0.458,0.595,7.7%,15.4%,7.7%,8.5%,87.9,288.6,6,3,9.1%,9.1%,27.3%,40.9%,27.3%,73.6,33.3%,27.1%,18.8%,92.3%,27.3%,50.0%,22.7%,45.5%,59.1%,27.3%,13.6%,46.7%
Jake Burger RHB,,+347,27,24,4.00,2,3,0.318,0.375,0.591,0.273,0.415,8.3%,38.6%,33.3%,18.5%,87.3,293.5,4,2,15.4%,-,30.8%,30.8%,30.8%,75.7,66.7%,20.5%,10.3%,88.6%,23.1%,66.7%,23.1%,46.2%,53.8%,30.8%,15.4%,34.6%
Ezequiel Duran RHB,,+690,28,22,4.00,1,1,0.200,0.273,0.350,0.150,0.276,9.1%,30.2%,22.7%,18.2%,77.8,263.1,2,1,6.7%,-,-,26.7%,20.0%,71.9,22.9%,12.5%,4.2%,92.3%,20.0%,33.3%,13.3%,53.3%,33.3%,46.7%,20.0%,43.5%
Joc Pederson LHB,,+301,21,18,4.20,1,1,0.250,0.333,0.438,0.188,0.341,5.6%,31.0%,22.2%,13.6%,95.1,313.1,3,3,16.7%,8.3%,16.7%,66.7%,25.0%,72.5,34.6%,34.6%,23.1%,100.0%,33.3%,25.0%,16.7%,50.0%,33.3%,41.7%,25.0%,23.5%
Jarred Kelenic LHB,—,N/A,10,17,2.40,1,1,0.188,0.235,0.375,0.188,0.266,5.9%,43.6%,64.7%,22.4%,89.4,325.7,3,1,20.0%,-,20.0%,20.0%,40.0%,73.1,27.8%,8.3%,2.8%,92.3%,60.0%,33.3%,20.0%,20.0%,40.0%,20.0%,40.0%,27.8%
Justin Foscue RHB,—,N/A,27,15,1.20,1,3,0.133,0.133,0.333,0.200,0.199,-,22.2%,13.3%,11.1%,85.0,259.8,3,3,7.7%,-,7.7%,30.8%,15.4%,71.1,-,33.3%,9.5%,84.0%,46.2%,16.7%,-,38.5%,30.8%,38.5%,30.8%,14.3%
Brandon Nimmo LHB,,+300,20,29,4.60,0,3,0.393,0.414,0.571,0.179,0.425,3.4%,18.4%,13.8%,10.5%,95.3,266.3,6,2,12.5%,4.2%,16.7%,58.3%,29.2%,71.7,27.3%,43.2%,25.0%,91.7%,16.7%,0.0%,37.5%,45.8%,33.3%,45.8%,20.8%,48.0%
Josh Jung RHB,,+413,16,29,4.80,0,1,0.308,0.379,0.346,0.038,0.328,6.9%,12.5%,13.8%,5.8%,96.7,290.1,8,3,9.1%,-,22.7%,68.2%,50.0%,70.2,4.9%,41.5%,22.0%,89.1%,18.2%,0.0%,45.5%,36.4%,40.9%,40.9%,18.2%,25.8%
Kyle Higashioka RHB,,+492,18,23,3.80,0,0,0.158,0.304,0.158,-,0.229,17.4%,23.1%,21.7%,8.9%,85.7,253.9,2,0,-,-,14.3%,21.4%,21.4%,71.0,10.0%,23.3%,6.7%,78.9%,35.7%,0.0%,21.4%,35.7%,35.7%,50.0%,14.3%,0.0%
Alejandro Osuna LHB,,+889,11,21,3.20,0,0,0.200,0.238,0.250,0.050,0.219,4.8%,16.7%,19.0%,8.1%,89.2,291.4,3,0,-,-,18.8%,37.5%,37.5%,72.1,23.7%,28.9%,13.2%,92.7%,12.5%,0.0%,31.2%,56.2%,43.8%,37.5%,18.8%,14.3%
