Matchup,MIL @ LAA
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,93.1,401,0.202,0.278,0.292,0.091,1.26,6,0.58,12.2%,27.9%,21.9%,19.1%,12.6%,8.49,54.6%,6.3%,5.1%,32.8%,22.3%,8.8%,11.7%
vsLHB,48.1,213,0.208,0.292,0.309,0.101,1.43,3,0.56,15.0%,26.0%,19.7%,16.6%,11.4%,7.82,53.5%,6.0%,5.8%,35.0%,22.6%,9.7%,11.7%
vsRHB,44.1,188,0.195,0.262,0.274,0.079,1.11,3,0.61,9.0%,29.9%,24.5%,22.1%,14.0%,9.34,55.9%,6.7%,4.2%,30.3%,21.8%,7.7%,11.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cooper Pratt RHB,,+1000,24,4.00,10,1,1,89.9,295.2,1,1,10.0%,10.0%,30.0%,40.0%,50.0%,68.8,-,50.0%,14.3%,93.3%,50.0%,10.0%,100.0%,40.0%,50.0%,50.0%,30.0%,20.0%,28.6%
Brice Turang LHB,,+700,19,4.80,10,1,1,79.3,256.0,1,1,10.0%,-,10.0%,20.0%,30.0%,71.7,27.3%,45.5%,9.1%,100.0%,40.0%,10.0%,100.0%,30.0%,40.0%,30.0%,40.0%,30.0%,42.9%
Bo Naylor LHB,—,N/A,18,3.40,10,1,2,92.2,242.0,3,2,20.0%,20.0%,40.0%,50.0%,10.0%,71.8,7.1%,57.1%,21.4%,93.3%,40.0%,30.0%,33.3%,10.0%,30.0%,50.0%,40.0%,10.0%,57.1%
Andrew Vaughn RHB,,+600,21,3.40,10,1,2,95.4,318.7,5,3,20.0%,-,-,60.0%,60.0%,70.8,7.1%,64.3%,21.4%,100.0%,70.0%,10.0%,0.0%,60.0%,30.0%,10.0%,80.0%,10.0%,20.0%
Brandon Lockridge RHB,—,N/A,13,3.00,11,0,0,85.8,280.9,1,0,-,-,-,45.5%,18.2%,71.8,11.8%,41.2%,17.6%,89.5%,27.3%,9.1%,0.0%,18.2%,63.6%,18.2%,45.5%,36.4%,16.7%
Gary Sanchez RHB,—,N/A,27,3.00,10,0,0,89.6,284.8,1,0,-,-,-,30.0%,30.0%,69.8,18.2%,72.7%,9.1%,91.7%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,50.0%,20.0%,11.1%
Luis Lara SHB,—,N/A,10,3.80,10,0,0,89.4,258.6,3,0,-,-,20.0%,30.0%,50.0%,70.0,18.8%,43.8%,6.2%,94.1%,70.0%,20.0%,0.0%,50.0%,30.0%,30.0%,20.0%,50.0%,28.6%
Christian Yelich LHB,,+680,24,4.60,10,0,2,89.9,341.8,3,3,30.0%,-,-,30.0%,30.0%,71.5,8.3%,58.3%,16.7%,85.7%,40.0%,20.0%,0.0%,20.0%,60.0%,10.0%,60.0%,30.0%,57.1%
Garrett Mitchell LHB,,+560,17,4.20,10,0,0,94.0,302.9,3,2,20.0%,-,10.0%,70.0%,30.0%,78.0,90.0%,70.0%,40.0%,83.3%,40.0%,10.0%,0.0%,30.0%,60.0%,30.0%,50.0%,20.0%,25.0%
Jake Bauers LHB,,+420,15,4.00,10,0,0,98.6,280.2,3,0,10.0%,-,20.0%,70.0%,50.0%,77.7,90.9%,72.7%,54.5%,100.0%,50.0%,-,-,50.0%,50.0%,50.0%,30.0%,20.0%,33.3%
William Contreras RHB,,+560,22,4.40,10,0,1,88.6,303.8,3,1,10.0%,-,-,70.0%,50.0%,73.8,50.0%,58.3%,41.7%,92.3%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,60.0%,10.0%,50.0%
David Hamilton LHB,,+900,13,3.60,10,0,0,84.1,307.0,3,2,-,-,10.0%,40.0%,20.0%,70.7,6.7%,46.7%,-,93.8%,40.0%,20.0%,0.0%,20.0%,50.0%,40.0%,40.0%,20.0%,25.0%
Joey Ortiz RHB,,N/A,22,3.40,10,0,1,95.8,225.9,2,0,-,-,20.0%,70.0%,40.0%,74.7,43.8%,50.0%,31.2%,94.1%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,16.7%
Jackson Chourio RHB,,+470,31,4.80,10,0,0,83.8,225.3,1,0,-,-,10.0%,30.0%,30.0%,72.7,8.3%,33.3%,16.7%,85.7%,40.0%,10.0%,0.0%,30.0%,50.0%,10.0%,60.0%,30.0%,12.5%
