Matchup,ATL @ SF
Pitcher,Bryce Elder
Pitcher Team,ATL
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.0,252,0.260,0.309,0.394,0.134,1.36,8,1.24,7.5%,22.9%,19.0%,20.8%,10.9%,7.45,64.8%,6.7%,4.9%,40.0%,25.4%,17.0%,19.5%
vsLHB,37.1,157,0.225,0.273,0.324,0.099,1.21,3,0.72,8.3%,23.5%,19.1%,22.4%,11.2%,7.23,65.8%,6.1%,2.6%,32.5%,27.2%,9.7%,19.3%
vsRHB,20.2,95,0.315,0.369,0.506,0.191,1.65,5,2.18,6.3%,21.9%,18.9%,18.6%,10.6%,7.84,63.2%,7.8%,8.5%,52.1%,22.5%,31.2%,19.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,,+360,24,19,4.00,2,3,0.429,0.579,1.071,0.643,0.639,26.3%,21.1%,10.5%,9.8%,96.4,295.5,5,4,25.0%,8.3%,25.0%,66.7%,50.0%,72.6,33.3%,27.3%,15.2%,91.7%,50.0%,33.3%,33.3%,16.7%,25.0%,58.3%,16.7%,40.0%
Luis Arraez LHB,,+1420,7,28,4.20,1,3,0.296,0.321,0.556,0.259,0.374,3.6%,3.1%,-,1.4%,88.3,271.9,8,6,-,-,22.2%,29.6%,33.3%,63.7,-,34.5%,1.8%,88.7%,44.4%,8.3%,25.9%,29.6%,25.9%,44.4%,29.6%,9.4%
Bryce Eldridge LHB,,+464,32,25,4.00,1,2,0.182,0.280,0.364,0.182,0.284,12.0%,27.5%,24.0%,12.8%,91.1,287.0,5,2,12.5%,-,-,56.2%,12.5%,73.8,32.4%,23.5%,23.5%,89.5%,18.8%,33.3%,18.8%,56.2%,37.5%,43.8%,18.8%,19.0%
Jung Hoo Lee LHB,,+1180,15,19,4.00,1,2,0.235,0.263,0.471,0.235,0.305,5.3%,13.9%,5.3%,6.1%,87.4,263.7,4,2,5.9%,-,11.8%,17.6%,35.3%,69.4,-,41.9%,9.7%,86.1%,29.4%,20.0%,41.2%,23.5%,35.3%,35.3%,29.4%,17.6%
Matt Chapman RHB,,+610,20,13,3.80,1,2,0.222,0.385,0.556,0.333,0.385,15.4%,23.8%,15.4%,7.8%,89.5,321.6,4,2,25.0%,12.5%,25.0%,37.5%,37.5%,76.1,66.7%,16.7%,11.1%,90.0%,25.0%,0.0%,37.5%,37.5%,50.0%,50.0%,-,21.1%
Willy Adames RHB,,+500,25,13,4.00,1,1,0.167,0.231,0.417,0.250,0.280,7.7%,26.9%,23.1%,13.2%,84.7,289.4,4,1,11.1%,11.1%,33.3%,11.1%,33.3%,72.0,16.7%,12.5%,4.2%,92.3%,44.4%,25.0%,22.2%,33.3%,55.6%,33.3%,11.1%,30.8%
Victor Bericoto RHB,,+800,1,6,2.80,1,1,0.333,0.333,0.833,0.500,0.498,-,0.0%,-,-,82.1,444.7,1,1,16.7%,-,-,33.3%,16.7%,75.5,57.1%,28.6%,28.6%,87.5%,16.7%,100.0%,-,83.3%,83.3%,16.7%,-,75.0%
Drew Gilbert LHB,,+900,5,23,2.00,0,1,0.222,0.391,0.333,0.111,0.335,13.0%,6.5%,4.3%,2.2%,87.5,236.4,4,1,-,-,35.3%,29.4%,52.9%,70.2,-,36.7%,10.0%,96.8%,23.5%,0.0%,47.1%,23.5%,47.1%,29.4%,23.5%,18.2%
Eric Haase RHB,,+960,25,11,3.00,0,0,0.182,0.182,0.182,-,0.162,-,27.3%,18.2%,12.5%,82.3,345.6,2,1,11.1%,-,-,33.3%,11.1%,73.0,25.0%,20.0%,10.0%,95.2%,11.1%,0.0%,11.1%,66.7%,33.3%,66.7%,-,21.4%
Casey Schmitt RHB,,+544,33,11,4.00,0,0,0.273,0.273,0.273,-,0.243,-,28.6%,27.3%,13.3%,92.4,229.7,1,0,-,-,25.0%,62.5%,50.0%,74.4,55.6%,27.8%,16.7%,85.7%,25.0%,0.0%,62.5%,12.5%,25.0%,50.0%,25.0%,28.6%
Jonah Cox RHB,,+1000,-,4,2.60,0,0,0.250,0.250,0.250,-,0.222,-,28.6%,25.0%,15.4%,57.7,226.0,0,0,-,-,-,33.3%,33.3%,70.8,-,20.0%,-,83.3%,-,-,33.3%,-,-,-,100.0%,40.0%
Drew Cavanaugh LHB,—,N/A,-,3,4.00,0,0,0.500,0.667,0.500,-,0.513,33.3%,12.5%,-,7.1%,83.7,-,0,0,-,-,-,50.0%,50.0%,72.1,25.0%,12.5%,-,100.0%,-,-,-,100.0%,50.0%,50.0%,-,50.0%
