Matchup,BOS @ SEA
Pitcher,Connelly Early
Pitcher Team,BOS
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.2,326,0.246,0.329,0.429,0.183,1.32,14,1.67,8.9%,22.4%,21.8%,18.9%,10.4%,8.44,60.9%,7.6%,11.4%,41.8%,31.4%,18.8%,18.2%
vsLHB,20.0,81,0.216,0.293,0.405,0.189,1.05,4,1.80,6.2%,19.7%,23.5%,21.8%,9.4%,8.55,64.2%,9.4%,8.9%,37.5%,26.8%,20.0%,7.1%
vsRHB,55.2,245,0.256,0.340,0.437,0.181,1.42,10,1.62,9.8%,23.2%,21.2%,18.0%,10.8%,8.41,59.8%,7.1%,12.2%,43.3%,32.9%,18.5%,22.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Julio Rodriguez RHB,,+435,22,19,4.00,1,2,0.167,0.211,0.333,0.167,0.238,5.3%,20.7%,15.8%,9.8%,94.0,267.3,8,3,13.3%,6.7%,20.0%,60.0%,26.7%,77.2,72.4%,31.0%,24.1%,100.0%,46.7%,14.3%,20.0%,20.0%,20.0%,33.3%,46.7%,47.4%
Mitch Garver RHB,,+475,9,18,3.80,1,1,0.188,0.278,0.375,0.188,0.288,11.1%,22.6%,22.2%,9.1%,88.5,260.5,4,2,8.3%,8.3%,33.3%,33.3%,8.3%,71.7,15.4%,26.9%,7.7%,86.7%,58.3%,14.3%,8.3%,16.7%,33.3%,33.3%,33.3%,33.3%
Josh Naylor LHB,,+760,16,17,4.00,1,2,0.500,0.529,0.875,0.375,0.595,5.9%,8.0%,17.6%,3.2%,91.6,325.0,5,1,-,-,30.8%,38.5%,38.5%,69.9,4.2%,45.8%,16.7%,96.0%,23.1%,33.3%,30.8%,46.2%,53.8%,38.5%,7.7%,15.8%
Weston Wilson RHB,—,N/A,5,13,1.80,1,1,0.154,0.154,0.385,0.231,0.230,-,40.0%,23.1%,17.9%,86.0,265.7,2,1,-,-,22.2%,44.4%,33.3%,73.0,30.4%,17.4%,4.3%,92.0%,33.3%,33.3%,22.2%,33.3%,44.4%,33.3%,22.2%,20.0%
Rob Refsnyder RHB,,+690,17,13,2.80,1,1,0.417,0.462,0.667,0.250,0.485,7.7%,24.0%,15.4%,10.7%,88.8,232.8,1,1,11.1%,11.1%,33.3%,55.6%,44.4%,72.6,24.0%,24.0%,4.0%,100.0%,22.2%,0.0%,44.4%,22.2%,33.3%,22.2%,44.4%,18.2%
Colt Emerson LHB,,+930,5,10,3.20,1,1,0.111,0.200,0.444,0.333,0.282,-,22.2%,30.0%,9.5%,74.8,368.3,1,1,16.7%,16.7%,16.7%,16.7%,33.3%,71.9,13.3%,13.3%,6.7%,83.3%,16.7%,100.0%,-,83.3%,50.0%,16.7%,33.3%,15.4%
Victor Robles RHB,,+1000,14,21,3.20,0,1,0.238,0.238,0.286,0.048,0.230,-,26.8%,23.8%,15.1%,86.6,253.5,4,1,-,-,25.0%,31.2%,31.2%,68.9,2.8%,27.8%,8.3%,90.0%,25.0%,0.0%,25.0%,37.5%,50.0%,25.0%,25.0%,33.3%
Cal Raleigh SHB,,+310,5,18,4.00,0,1,0.067,0.167,0.067,-,0.122,11.1%,32.6%,33.3%,19.4%,88.7,284.8,1,1,10.0%,-,20.0%,10.0%,40.0%,74.5,45.9%,13.5%,2.7%,88.1%,40.0%,0.0%,20.0%,40.0%,50.0%,50.0%,-,53.8%
JP Crawford LHB,,+950,19,14,3.00,0,0,0.364,0.500,0.364,-,0.398,14.3%,27.8%,35.7%,9.6%,87.3,217.7,0,0,-,-,-,33.3%,33.3%,70.8,-,20.0%,13.3%,83.3%,-,-,33.3%,66.7%,50.0%,16.7%,33.3%,21.4%
Cole Young LHB,,+990,19,13,3.80,0,0,0.333,0.385,0.333,-,0.324,7.7%,15.0%,7.7%,5.8%,85.5,261.9,2,0,-,-,9.1%,45.5%,36.4%,72.4,27.8%,38.9%,16.7%,90.0%,18.2%,0.0%,27.3%,54.5%,45.5%,36.4%,18.2%,12.5%
Connor Joe RHB,—,N/A,5,10,2.60,0,0,-,0.300,-,-,0.195,30.0%,26.1%,30.0%,10.2%,91.7,206.1,0,0,-,-,25.0%,25.0%,25.0%,73.7,40.0%,10.0%,5.0%,90.9%,25.0%,0.0%,25.0%,25.0%,25.0%,25.0%,50.0%,16.7%
Luke Raley LHB,—,N/A,2,10,3.80,0,0,0.100,0.100,0.100,-,0.089,-,23.1%,20.0%,10.0%,78.3,290.9,2,0,-,-,12.5%,12.5%,37.5%,75.1,55.6%,44.4%,11.1%,69.2%,12.5%,0.0%,25.0%,50.0%,25.0%,62.5%,12.5%,30.0%
Dominic Canzone LHB,,+452,3,10,3.80,0,0,0.143,0.400,0.143,-,0.291,20.0%,33.3%,20.0%,10.3%,87.0,186.0,0,0,-,-,-,20.0%,-,73.0,22.2%,22.2%,11.1%,75.0%,20.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,11.1%
