Matchup,LAA @ TEX
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,55.2,236,0.202,0.281,0.305,0.103,1.19,4,0.65,10.6%,29.6%,22.5%,19.9%,13.0%,8.57,56.8%,5.5%,4.6%,33.8%,21.2%,12.5%,13.2%
vsLHB,29.1,128,0.232,0.302,0.348,0.116,1.40,2,0.61,11.7%,25.8%,18.8%,15.8%,11.2%,7.36,56.2%,5.0%,5.7%,37.5%,19.3%,11.8%,14.8%
vsRHB,26.1,108,0.165,0.256,0.253,0.088,0.95,2,0.68,9.3%,34.2%,26.9%,25.2%,15.3%,9.91,57.4%,6.1%,3.2%,28.6%,23.8%,13.3%,11.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joc Pederson LHB,,+464,20,19,3.40,3,3,0.263,0.263,0.737,0.474,0.425,-,22.0%,21.1%,12.2%,93.6,262.2,4,3,20.0%,20.0%,26.7%,66.7%,46.7%,71.9,22.5%,27.5%,20.0%,97.6%,53.3%,20.0%,100.0%,33.3%,40.0%,40.0%,33.3%,26.7%,42.1%
Josh Smith LHB,—,N/A,26,21,3.40,1,2,0.300,0.333,0.550,0.250,0.378,4.8%,17.2%,9.5%,10.4%,84.6,251.8,5,3,11.1%,5.6%,11.1%,16.7%,33.3%,69.8,11.5%,34.6%,11.5%,92.9%,61.1%,44.4%,12.5%,16.7%,27.8%,16.7%,50.0%,33.3%,40.0%
Alejandro Osuna LHB,,+1100,21,19,3.60,1,1,0.167,0.211,0.333,0.167,0.238,5.3%,18.2%,15.8%,8.5%,81.3,243.2,3,1,6.7%,6.7%,13.3%,13.3%,26.7%,70.0,6.9%,27.6%,6.9%,87.9%,40.0%,26.7%,0.0%,13.3%,46.7%,26.7%,33.3%,40.0%,10.5%
Evan Carter LHB,,+920,18,16,3.00,1,1,0.250,0.438,0.500,0.250,0.405,25.0%,32.3%,18.8%,13.5%,83.6,261.2,3,2,11.1%,-,22.2%,44.4%,33.3%,70.8,20.0%,16.7%,13.3%,96.8%,55.5%,22.2%,50.0%,33.3%,22.2%,33.3%,44.4%,22.2%,20.0%
Brandon Nimmo LHB,,+466,18,23,4.20,0,1,0.211,0.348,0.316,0.105,0.299,17.4%,23.9%,30.4%,10.8%,91.3,282.1,3,2,16.7%,-,16.7%,41.7%,58.3%,73.6,40.5%,18.9%,10.8%,84.1%,58.3%,8.3%,0.0%,50.0%,41.7%,50.0%,41.7%,8.3%,37.5%
Josh Jung RHB,,+740,16,22,4.60,0,1,0.150,0.227,0.250,0.100,0.215,9.1%,17.0%,36.4%,8.0%,95.2,303.6,3,2,8.3%,-,-,66.7%,33.3%,69.7,5.0%,25.0%,7.5%,87.0%,50.0%,25.0%,0.0%,25.0%,50.0%,33.3%,41.7%,25.0%,36.8%
Kyle Higashioka RHB,—,N/A,16,17,3.40,0,0,0.250,0.294,0.250,-,0.248,5.9%,10.7%,11.8%,5.0%,83.6,220.4,0,0,-,-,7.1%,42.9%,14.3%,71.4,17.4%,30.4%,26.1%,85.2%,35.7%,21.4%,0.0%,14.3%,50.0%,28.6%,50.0%,21.4%,23.5%
Elias Diaz RHB,,+910,6,15,4.00,0,0,0.071,0.067,0.143,0.071,0.085,-,15.8%,20.0%,9.8%,82.1,223.0,1,0,-,-,8.3%,33.3%,25.0%,74.5,55.9%,14.7%,5.9%,89.5%,50.0%,33.3%,0.0%,16.7%,41.7%,8.3%,50.0%,41.7%,42.9%
Jake Burger RHB,,+541,36,15,4.40,0,1,0.143,0.200,0.143,-,0.162,6.7%,13.8%,26.7%,7.4%,92.1,184.4,1,1,-,-,10.0%,60.0%,10.0%,75.6,60.7%,21.4%,14.3%,96.6%,20.0%,10.0%,0.0%,10.0%,70.0%,50.0%,50.0%,-,46.2%
Nicky Lopez LHB,,+2500,16,15,3.40,0,0,0.333,0.333,0.400,0.067,0.322,-,13.3%,6.7%,9.3%,87.7,225.6,1,0,-,-,-,50.0%,14.3%,66.6,-,47.8%,8.7%,79.3%,21.4%,7.1%,0.0%,14.3%,71.4%,28.6%,50.0%,21.4%,40.0%
