Matchup,PHI @ DET
Pitcher,Cristopher Sanchez
Pitcher Team,PHI
Opposing Team,DET

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,16.0,0.88,="12-59",.203,.356,0.153,2,3,0,2,32.3,2,.230,.586
Batting Second,14.2,1.16,="13-56",.232,.339,0.107,1,3,0,2,18.3,4,.283,.622
Batting Third,12.1,1.70,="18-55",.327,.527,0.200,2,5,0,5,20.3,3,.373,.900
Batting Fourth,14.2,0.95,="12-54",.222,.222,0.000,0,0,0,1,32.1,2,.250,.472
Batting Fifth,12.2,1.42,="15-53",.283,.377,0.094,1,2,0,4,21.4,3,.321,.698
Batting Sixth,12.2,1.34,="15-53",.283,.453,0.170,2,3,0,10,34.5,2,.309,.762
Batting Seventh,12.0,1.42,="14-48",.292,.500,0.208,2,4,0,8,32.7,3,.327,.827
Batting Eighth,11.1,1.32,="12-47",.255,.362,0.107,1,2,0,3,22.0,3,.300,.662
Batting Ninth,12.2,0.55,="5-43",.116,.140,0.024,0,1,0,1,37.0,2,.174,.314

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Matt Vierling RHB,Batting First ​,="8-40",.200,.400,0.200,2,2,0,7,20.5,3,.250,.650
Kevin McGonigle LHB,Batting Second ​,="25-104",.240,.337,0.097,1,3,2,8,12.3,18,.352,.689
Dillon Dingler RHB,Batting Third ​,="14-52",.269,.692,0.423,6,4,0,17,16.1,8,.371,1.063
Spencer Torkelson RHB,Batting Fourth ​,="4-19",.211,.579,0.368,2,1,0,7,27.3,2,.318,.897
Riley Greene LHB,Batting Fifth ​,="27-72",.375,.514,0.139,2,4,0,11,21.8,13,.471,.985
Eduardo Valencia RHB,Batting Sixth ​,="3-5",.600,1.200,0.600,1,0,0,2,33.3,0,.667,1.867
Hao-Yu Lee RHB,Batting Seventh ​,="4-23",.174,.304,0.130,1,0,0,1,20.8,1,.208,.512
Ben Malgeri RHB,Batting Eighth ​,="3-10",.300,.400,0.100,0,1,0,3,7.1,4,.500,.900
Zach McKinstry LHB,Batting Ninth ​,="8-25",.320,.560,0.240,0,2,2,1,12.5,6,.452,1.012
