Matchup,ATH @ HOU
Pitcher,Jacob Lopez
Pitcher Team,ATH
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,88.0,396,0.259,0.343,0.434,0.175,1.53,15,1.53,11.6%,24.4%,20.5%,17.3%,11.1%,8.28,61.1%,6.8%,5.3%,28.9%,32.0%,14.1%,18.0%
vsLHB,23.2,102,0.205,0.275,0.295,0.091,1.31,2,0.76,12.7%,25.3%,24.5%,19.2%,11.1%,9.51,56.9%,8.5%,1.6%,31.2%,21.9%,14.3%,21.9%
vsRHB,63.1,294,0.278,0.367,0.482,0.204,1.64,13,1.85,11.2%,24.1%,19.0%,16.6%,11.1%,7.96,62.6%,6.2%,6.4%,28.2%,35.1%,14.1%,16.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Christian Walker RHB,,+403,27,3.80,10,1,1,85.7,305.1,2,1,10.0%,10.0%,10.0%,30.0%,10.0%,76.0,66.7%,33.3%,20.0%,93.8%,20.0%,20.0%,50.0%,-,70.0%,60.0%,20.0%,20.0%,33.3%
Cam Smith RHB,,+500,26,3.60,10,1,1,87.8,298.3,5,2,10.0%,10.0%,10.0%,40.0%,20.0%,78.8,82.4%,23.5%,17.6%,100.0%,80.0%,80.0%,12.5%,-,20.0%,20.0%,50.0%,30.0%,62.5%
Yainer Diaz RHB,,+630,17,2.80,10,0,1,86.6,237.9,2,0,-,-,10.0%,30.0%,40.0%,74.6,38.5%,30.8%,7.7%,81.2%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,66.7%
Jose Altuve RHB,,+583,25,3.60,10,0,0,85.4,209.4,0,0,-,-,20.0%,30.0%,20.0%,72.5,33.3%,77.8%,22.2%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,50.0%,40.0%,10.0%,50.0%
Christian Vazquez RHB,,+700,10,3.00,10,0,0,85.5,240.8,2,0,-,-,20.0%,20.0%,50.0%,67.3,-,40.0%,6.7%,88.2%,80.0%,40.0%,0.0%,40.0%,10.0%,20.0%,20.0%,60.0%,25.0%
Nick Allen RHB,—,N/A,7,3.00,10,0,1,82.1,243.9,3,1,10.0%,10.0%,30.0%,30.0%,20.0%,68.8,-,58.3%,8.3%,85.7%,40.0%,20.0%,0.0%,20.0%,40.0%,60.0%,30.0%,10.0%,33.3%
Isaac Paredes RHB,,+520,14,4.00,10,0,0,83.2,187.5,0,0,-,-,30.0%,30.0%,50.0%,68.6,6.7%,33.3%,13.3%,100.0%,70.0%,20.0%,0.0%,50.0%,20.0%,30.0%,30.0%,40.0%,0.0%
Daulton Varsho LHB,,+800,23,4.00,10,0,0,82.2,188.7,0,0,-,-,-,30.0%,20.0%,71.3,10.0%,60.0%,30.0%,76.9%,40.0%,30.0%,0.0%,10.0%,30.0%,30.0%,30.0%,40.0%,33.3%
Jeremy Pena RHB,,+520,35,3.60,10,0,0,86.5,274.1,1,0,-,-,-,20.0%,20.0%,72.8,9.1%,36.4%,9.1%,78.6%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,30.0%,40.0%,60.0%
Yordan Alvarez LHB,,+289,25,3.60,10,0,1,90.2,282.3,4,1,10.0%,10.0%,20.0%,30.0%,50.0%,75.5,50.0%,50.0%,20.0%,100.0%,80.0%,60.0%,0.0%,20.0%,10.0%,30.0%,30.0%,40.0%,28.6%
Taylor Trammell LHB,—,N/A,5,3.00,9,0,0,77.6,215.9,1,0,-,-,-,-,11.1%,75.0,60.0%,30.0%,-,76.9%,22.2%,11.1%,0.0%,11.1%,66.7%,66.7%,11.1%,22.2%,60.0%
LaMonte Wade Jr. LHB,,+900,1,2.80,3,0,0,93.2,297.5,1,0,-,-,-,33.3%,33.3%,70.2,-,42.9%,-,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,-,33.3%,66.7%,100.0%
