Matchup,LAA @ PIT
Pitcher,Jared Jones
Pitcher Team,PIT
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.2,311,0.236,0.320,0.436,0.200,1.28,12,1.49,8.7%,30.9%,26.4%,22.7%,14.8%,10.16,57.1%,7.3%,8.0%,40.0%,27.5%,20.0%,19.5%
vsLHB,44.0,188,0.229,0.329,0.452,0.223,1.32,7,1.43,10.6%,32.5%,28.7%,22.1%,15.2%,11.05,55.8%,7.7%,8.0%,43.4%,26.5%,20.0%,21.2%
vsRHB,28.1,123,0.246,0.305,0.412,0.167,1.24,5,1.59,5.7%,28.3%,22.8%,23.7%,14.1%,8.89,59.2%,6.6%,8.0%,35.6%,28.7%,20.0%,17.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Siri RHB,—,N/A,27,3.20,8,1,1,77.1,290.5,2,1,12.5%,-,-,25.0%,25.0%,74.8,37.5%,50.0%,25.0%,100.0%,50.0%,37.5%,33.3%,12.5%,37.5%,25.0%,62.5%,12.5%,50.0%
Zach Neto RHB,,+484,26,4.40,8,1,1,95.9,268.0,2,1,12.5%,12.5%,50.0%,62.5%,62.5%,71.2,-,40.0%,30.0%,100.0%,75.0%,25.0%,50.0%,50.0%,12.5%,50.0%,25.0%,25.0%,60.0%
Moisés Ballesteros LHB,,+775,22,3.80,8,1,2,94.8,333.1,3,2,25.0%,25.0%,25.0%,50.0%,12.5%,72.8,46.2%,46.2%,23.1%,100.0%,62.5%,50.0%,25.0%,12.5%,37.5%,37.5%,37.5%,25.0%,57.1%
Travis d'Arnaud RHB,,+1040,6,2.00,8,0,1,94.9,300.5,2,1,25.0%,-,12.5%,62.5%,37.5%,67.9,-,66.7%,16.7%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,57.1%
Mike Trout RHB,,+492,26,4.40,8,0,0,87.5,289.8,3,1,12.5%,-,-,50.0%,50.0%,73.5,35.7%,35.7%,21.4%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,12.5%,50.0%,37.5%,20.0%
Denzer Guzman RHB,—,N/A,17,4.00,8,0,0,82.3,244.4,0,0,-,-,12.5%,37.5%,37.5%,72.3,40.0%,40.0%,10.0%,90.9%,25.0%,-,-,25.0%,62.5%,25.0%,37.5%,37.5%,57.1%
Tyler Heineman SHB,,+1350,8,3.20,8,0,0,75.6,228.8,0,0,-,-,12.5%,-,37.5%,62.6,-,31.2%,-,88.9%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,50.0%,12.5%,57.1%
Adam Frazier LHB,—,N/A,16,1.80,8,0,1,78.4,312.6,1,1,12.5%,-,-,37.5%,50.0%,65.2,-,50.0%,10.0%,76.9%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,50.0%,12.5%,14.3%
Oswald Peraza RHB,,+1000,11,3.60,8,0,0,88.5,327.8,1,0,-,-,-,37.5%,12.5%,71.6,13.3%,33.3%,-,88.2%,12.5%,12.5%,0.0%,-,87.5%,25.0%,50.0%,25.0%,50.0%
Wade Meckler LHB,,+1260,18,4.40,8,0,0,91.1,254.6,1,0,-,-,25.0%,50.0%,37.5%,67.8,-,50.0%,8.3%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,62.5%,25.0%,12.5%,20.0%
Vaughn Grissom RHB,,+880,19,4.40,8,0,1,89.0,323.1,2,1,12.5%,12.5%,12.5%,50.0%,25.0%,71.5,8.3%,41.7%,16.7%,80.0%,50.0%,37.5%,0.0%,12.5%,50.0%,50.0%,37.5%,12.5%,20.0%
Josh Lowe LHB,,+630,17,3.40,8,0,0,82.1,210.4,1,0,-,-,12.5%,12.5%,50.0%,74.2,43.8%,12.5%,6.2%,94.1%,37.5%,-,-,37.5%,37.5%,25.0%,12.5%,62.5%,42.9%
Christian Moore RHB,,+880,5,4.20,8,0,0,91.8,277.7,2,0,-,-,12.5%,50.0%,37.5%,67.8,10.0%,50.0%,-,90.9%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,25.0%,50.0%,33.3%
