Matchup,CIN @ MIL
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.0,229,0.208,0.272,0.358,0.151,1.07,6,0.95,7.4%,32.8%,31.9%,24.6%,16.4%,11.53,60.0%,6.6%,7.2%,33.8%,28.1%,15.4%,21.6%
vsLHB,35.2,142,0.178,0.263,0.349,0.171,1.01,5,1.26,9.2%,33.1%,35.9%,26.0%,15.9%,12.87,60.1%,6.5%,7.7%,26.9%,32.1%,20.0%,26.9%
vsRHB,21.1,87,0.253,0.286,0.373,0.120,1.17,1,0.42,4.6%,32.2%,25.3%,21.8%,17.3%,9.28,59.8%,6.7%,6.6%,42.6%,23.0%,7.1%,14.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Bauers LHB,,+470,24,18,3.40,1,1,0.400,0.500,0.600,0.200,0.472,16.7%,41.7%,33.3%,20.3%,93.4,263.6,1,1,11.1%,11.1%,22.2%,55.6%,55.6%,77.8,70.0%,16.7%,10.0%,85.7%,66.6%,33.3%,33.3%,33.3%,33.3%,33.3%,33.3%,33.3%,44.4%
Brice Turang LHB,,+600,21,22,4.60,0,0,0.136,0.136,0.136,-,0.121,-,27.7%,31.8%,18.6%,86.2,278.9,6,2,6.7%,-,-,40.0%,40.0%,70.2,7.5%,22.5%,10.0%,90.9%,60.0%,20.0%,0.0%,40.0%,33.3%,20.0%,53.3%,26.7%,57.9%
Cooper Pratt RHB,,+950,11,18,3.40,0,0,0.214,0.389,0.214,-,0.293,22.2%,26.9%,22.2%,11.7%,87.5,242.8,1,1,10.0%,-,-,20.0%,40.0%,69.5,-,30.4%,8.7%,88.5%,50.0%,10.0%,0.0%,40.0%,50.0%,10.0%,60.0%,30.0%,33.3%
Garrett Mitchell LHB,,+680,37,15,2.80,0,0,0.357,0.400,0.357,-,0.340,6.7%,25.7%,20.0%,12.3%,92.4,211.3,0,0,-,-,18.2%,54.5%,27.3%,78.2,76.5%,17.6%,8.8%,97.1%,36.4%,9.1%,0.0%,27.3%,63.6%,54.5%,18.2%,27.3%,33.3%
Sal Frelick LHB,,+1200,22,15,3.20,0,1,0.429,0.467,0.571,0.143,0.450,6.7%,7.7%,-,3.3%,82.2,276.8,3,2,7.7%,-,7.7%,38.5%,53.8%,69.1,13.6%,27.3%,9.1%,91.7%,61.6%,23.1%,0.0%,38.5%,30.8%,15.4%,38.5%,46.2%,18.8%
Christian Yelich LHB,,+600,16,13,3.60,0,0,0.182,0.308,0.182,-,0.237,15.4%,52.0%,38.5%,20.6%,93.2,259.9,1,0,-,-,-,50.0%,33.3%,74.8,52.0%,16.0%,8.0%,100.0%,50.0%,33.3%,0.0%,16.7%,50.0%,33.3%,33.3%,33.3%,45.5%
Blake Perkins SHB,—,N/A,9,13,1.60,0,1,0.083,0.154,0.083,-,0.124,-,30.4%,30.8%,13.7%,82.5,257.7,1,1,-,-,12.5%,50.0%,-,70.0,5.6%,27.8%,5.6%,90.0%,37.5%,37.5%,0.0%,-,37.5%,37.5%,25.0%,37.5%,7.1%
David Hamilton LHB,,+1020,14,13,2.60,0,1,0.250,0.308,0.333,0.083,0.285,7.7%,26.9%,23.1%,10.8%,80.4,253.5,1,1,11.1%,-,-,22.2%,22.2%,67.1,-,26.1%,4.3%,92.0%,44.4%,22.2%,0.0%,22.2%,44.4%,22.2%,33.3%,44.4%,31.2%
Jackson Chourio RHB,,+370,30,13,4.80,0,1,0.308,0.308,0.385,0.077,0.303,-,14.3%,23.1%,8.9%,90.8,283.0,2,0,10.0%,-,10.0%,40.0%,40.0%,74.8,50.0%,25.0%,14.3%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,20.0%,20.0%,50.0%
Joey Ortiz RHB,—,N/A,6,12,3.00,0,0,0.273,0.250,0.273,-,0.222,-,42.9%,33.3%,32.1%,92.3,308.0,1,0,-,-,-,50.0%,-,74.0,36.8%,21.1%,15.8%,100.0%,12.5%,12.5%,0.0%,-,87.5%,37.5%,37.5%,25.0%,55.6%
