Matchup,MIL @ ATL
Pitcher,Jacob Misiorowski
Pitcher Team,MIL
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,87.0,329,0.140,0.192,0.194,0.054,0.74,4,0.41,6.7%,38.3%,39.8%,34.7%,18.8%,13.55,66.4%,7.6%,2.4%,31.4%,21.9%,10.8%,11.2%
vsLHB,47.0,177,0.108,0.177,0.159,0.051,0.66,2,0.38,7.9%,43.6%,49.2%,38.2%,21.9%,16.66,65.2%,8.1%,1.4%,33.8%,23.9%,11.8%,14.1%
vsRHB,40.0,152,0.176,0.210,0.232,0.056,0.82,2,0.45,5.3%,31.1%,28.9%,29.5%,14.8%,9.90,67.8%,6.9%,3.1%,29.6%,20.4%,10.0%,9.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
5 Mauricio Dubon RHB,,+1120,16,17,4.40,1,1,0.412,0.412,0.647,0.235,0.460,-,11.8%,23.5%,7.1%,81.7,195.6,1,1,7.7%,7.7%,15.4%,23.1%,46.2%,67.7,7.4%,25.9%,3.7%,81.8%,7.7%,100.0%,46.2%,30.8%,23.1%,38.5%,38.5%,26.7%
4 Dominic Smith LHB,,+860,23,11,2.80,1,3,0.500,0.455,0.800,0.300,0.515,-,0.0%,-,-,94.3,314.4,5,3,9.1%,-,9.1%,63.6%,45.5%,68.5,5.9%,52.9%,23.5%,100.0%,36.4%,25.0%,27.3%,36.4%,36.4%,45.5%,18.2%,20.0%
7 Mike Yastrzemski LHB,,+960,18,15,3.00,0,0,0.154,0.267,0.154,-,0.205,13.3%,24.0%,20.0%,9.4%,92.8,246.7,1,0,-,-,-,60.0%,-,71.9,13.0%,39.1%,13.0%,92.0%,40.0%,0.0%,-,60.0%,30.0%,50.0%,20.0%,21.4%
1 Drake Baldwin LHB,,+478,41,15,4.40,0,2,0.167,0.333,0.250,0.083,0.274,20.0%,15.6%,26.7%,9.0%,93.4,335.3,3,1,37.5%,12.5%,25.0%,62.5%,37.5%,75.4,57.5%,12.5%,7.5%,93.0%,25.0%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,33.3%
6 Austin Riley RHB,,+600,28,14,4.20,0,0,0.182,0.357,0.273,0.091,0.298,14.3%,35.0%,21.4%,14.3%,91.5,243.6,0,0,-,-,25.0%,37.5%,25.0%,76.4,72.2%,11.1%,-,94.7%,37.5%,0.0%,25.0%,25.0%,50.0%,25.0%,25.0%,25.0%
9 Jorge Mateo RHB,,+576,21,12,2.00,0,0,0.273,0.333,0.364,0.091,0.308,8.3%,25.9%,33.3%,15.6%,82.5,231.2,1,0,-,-,-,28.6%,42.9%,73.1,26.1%,13.0%,8.7%,85.2%,28.6%,0.0%,28.6%,28.6%,14.3%,42.9%,42.9%,25.0%
2 Ozzie Albies SHB,,+780,22,12,4.20,0,0,0.111,0.167,0.111,-,0.134,-,25.0%,33.3%,11.8%,91.1,303.0,3,2,-,-,42.9%,42.9%,42.9%,68.6,-,33.3%,-,91.3%,42.9%,0.0%,28.6%,28.6%,71.4%,28.6%,-,16.7%
3 Matt Olson LHB,,+398,35,12,4.40,0,0,0.182,0.167,0.182,-,0.148,-,36.8%,25.0%,20.0%,87.6,300.6,4,1,-,-,22.2%,44.4%,33.3%,74.9,58.3%,16.7%,2.8%,94.7%,44.4%,0.0%,33.3%,22.2%,44.4%,44.4%,11.1%,25.0%
8 Eli White RHB,—,N/A,1,8,3.00,0,1,-,-,-,-,-,-,31.2%,37.5%,17.9%,93.1,364.7,2,2,-,-,20.0%,60.0%,60.0%,74.5,64.3%,28.6%,14.3%,87.5%,20.0%,0.0%,20.0%,60.0%,80.0%,20.0%,-,25.0%
