Matchup,ATH @ MIN
Pitcher,Connor Prielipp
Pitcher Team,MIN
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.2,293,0.255,0.323,0.405,0.151,1.36,8,1.08,8.5%,22.5%,24.2%,18.7%,10.6%,9.58,63.4%,7.9%,9.4%,39.1%,26.0%,16.0%,15.1%
vsLHB,16.2,76,0.299,0.342,0.418,0.119,1.62,1,0.54,9.2%,23.9%,22.4%,16.2%,10.7%,9.18,63.2%,6.1%,13.5%,40.4%,32.7%,5.9%,13.5%
vsRHB,50.0,217,0.240,0.316,0.401,0.161,1.28,7,1.26,8.3%,22.1%,24.9%,19.6%,10.6%,9.72,63.5%,8.6%,7.9%,38.6%,23.6%,21.2%,15.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Henry Bolte RHB,,+560,32,3.00,10,1,1,86.1,218.4,2,2,20.0%,10.0%,20.0%,40.0%,30.0%,77.9,87.5%,31.2%,25.0%,88.9%,40.0%,20.0%,50.0%,20.0%,40.0%,30.0%,50.0%,20.0%,57.1%
Shea Langeliers RHB,,+303,28,4.20,10,1,2,93.9,315.4,3,2,20.0%,10.0%,30.0%,50.0%,40.0%,77.7,85.7%,50.0%,21.4%,100.0%,50.0%,30.0%,0.0%,20.0%,50.0%,70.0%,10.0%,20.0%,20.0%
Alika Williams RHB,,+900,10,2.20,10,1,2,77.0,271.5,3,1,-,-,20.0%,30.0%,30.0%,70.0,-,22.2%,11.1%,94.7%,60.0%,30.0%,33.3%,30.0%,30.0%,40.0%,40.0%,20.0%,40.0%
Colby Thomas RHB,—,N/A,8,2.00,10,1,1,83.2,248.1,2,1,10.0%,-,-,30.0%,30.0%,77.4,78.6%,28.6%,21.4%,93.3%,30.0%,10.0%,100.0%,20.0%,40.0%,10.0%,70.0%,20.0%,71.4%
Donovan Walton LHB,,+930,3,2.80,7,1,1,67.7,229.4,1,1,-,-,14.3%,14.3%,14.3%,66.9,-,42.9%,-,70.0%,42.9%,42.9%,33.3%,-,28.6%,14.3%,28.6%,57.1%,50.0%
Jeff McNeil LHB,—,N/A,7,2.80,10,0,0,84.7,250.1,1,0,-,-,-,20.0%,20.0%,68.8,12.5%,43.8%,6.2%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,20.0%,50.0%,30.0%,33.3%
Jonah Heim SHB,,+700,23,4.40,10,0,0,80.1,177.8,1,0,-,-,10.0%,10.0%,10.0%,72.0,26.1%,13.0%,-,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,40.0%,20.0%,40.0%,55.6%
Lawrence Butler LHB,,+870,8,3.40,10,0,0,85.4,259.7,1,0,-,-,-,40.0%,10.0%,73.5,25.0%,41.7%,16.7%,100.0%,30.0%,20.0%,0.0%,10.0%,60.0%,20.0%,40.0%,40.0%,37.5%
Tyler Soderstrom LHB,,+600,15,4.20,10,0,0,89.8,242.4,1,0,-,-,10.0%,30.0%,40.0%,75.2,35.7%,35.7%,21.4%,82.4%,30.0%,-,-,30.0%,60.0%,20.0%,70.0%,10.0%,50.0%
Nick Kurtz LHB,,+350,28,3.60,10,0,1,84.1,281.6,3,1,20.0%,-,20.0%,50.0%,50.0%,78.9,78.6%,42.9%,35.7%,93.3%,70.0%,20.0%,0.0%,50.0%,30.0%,30.0%,60.0%,10.0%,60.0%
Jacob Wilson RHB,,+1020,11,4.40,10,0,0,83.4,262.4,2,1,-,-,20.0%,20.0%,40.0%,69.1,-,58.3%,8.3%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,57.1%
Carlos Cortes LHB,—,N/A,6,3.00,9,0,0,85.2,211.0,0,0,-,-,11.1%,33.3%,22.2%,69.8,8.3%,16.7%,8.3%,85.7%,33.3%,11.1%,0.0%,22.2%,55.6%,44.4%,-,55.6%,42.9%
Tommy White RHB,—,N/A,1,4.40,5,0,0,85.2,278.2,1,0,20.0%,-,20.0%,40.0%,60.0%,69.7,-,25.0%,-,88.9%,60.0%,-,-,60.0%,40.0%,40.0%,40.0%,20.0%,75.0%
