Matchup,CLE @ NYY
Pitcher,Joey Cantillo
Pitcher Team,CLE
Opposing Team,NYY

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.0,1.86,="9-30",.300,.733,0.433,4,1,0,7,17.6,4,.382,1.115
Batting Second,6.1,2.37,="9-27",.333,.519,0.186,1,2,0,2,21.2,6,.455,.974
Batting Third,8.2,0.92,="4-28",.143,.179,0.036,0,1,0,1,28.1,4,.250,.429
Batting Fourth,7.1,1.23,="6-24",.250,.542,0.292,2,1,0,6,25.0,3,.321,.863
Batting Fifth,7.0,1.00,="3-21",.143,.190,0.047,0,1,0,0,12.0,4,.280,.470
Batting Sixth,5.0,1.80,="6-20",.300,.400,0.100,0,2,0,0,20.8,3,.417,.817
Batting Seventh,5.2,1.24,="3-18",.167,.222,0.055,0,1,0,1,21.7,4,.318,.540
Batting Eighth,5.1,1.13,="4-20",.200,.300,0.100,0,2,0,2,26.1,2,.273,.573
Batting Ninth,5.2,1.24,="6-22",.273,.318,0.045,0,1,0,3,17.4,1,.304,.622

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Ben Rice LHB,Batting First ​,="3-16",.188,.563,0.375,2,0,0,2,21.1,2,.316,.879
Paul Goldschmidt RHB,Batting Second ​,="1-3",.333,.333,0.000,0,0,0,2,0.0,0,.333,.666
Cody Bellinger LHB,Batting Third ​,="30-108",.278,.491,0.213,4,5,3,21,12.4,18,.372,.863
Trent Grisham LHB,Batting Fifth ​,="3-9",.333,.667,0.334,1,0,0,3,33.3,3,.500,1.167
Anthony Volpe RHB,Batting Sixth ​,="0-3",.000,.000,0.000,0,0,0,0,0.0,1,.250,.250
Jazz Chisholm Jr. LHB,Batting Seventh ​,="6-25",.240,.480,0.240,2,0,0,2,25.8,6,.387,.867
Jose Caballero RHB,Batting Eighth ​,="16-65",.246,.354,0.108,1,4,0,7,24.6,3,.290,.644
Austin Wells LHB,Batting Ninth ​,="10-73",.137,.178,0.041,1,0,0,2,28.4,8,.222,.400
