Matchup,LAA @ ARI
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,55.1,242,0.206,0.287,0.309,0.103,1.36,4,0.65,13.6%,28.1%,22.7%,21.2%,12.1%,8.95,50.8%,5.9%,6.0%,32.5%,24.5%,8.1%,14.6%
vsLHB,29.0,124,0.192,0.268,0.269,0.077,1.34,1,0.31,15.3%,24.8%,21.0%,17.9%,10.4%,8.07,49.2%,5.6%,5.1%,32.9%,24.1%,5.3%,15.2%
vsRHB,26.0,118,0.220,0.308,0.350,0.130,1.38,3,1.04,11.9%,31.8%,24.6%,25.4%,13.9%,10.04,52.5%,6.2%,6.9%,31.9%,25.0%,11.1%,13.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gabriel Moreno RHB,,+790,32,29,4.60,3,4,0.318,0.483,0.818,0.500,0.528,17.2%,11.9%,13.8%,4.8%,90.0,311.7,5,3,11.1%,11.1%,16.7%,38.9%,44.4%,70.9,13.5%,32.4%,10.8%,88.1%,33.3%,33.3%,27.8%,38.9%,38.9%,16.7%,44.4%,10.5%
Corbin Carroll LHB,,+518,19,15,4.60,2,2,0.154,0.267,0.615,0.462,0.367,13.3%,31.0%,20.0%,16.4%,90.4,255.2,3,2,22.2%,22.2%,44.4%,22.2%,33.3%,77.2,76.9%,11.5%,3.8%,92.9%,33.3%,66.7%,22.2%,22.2%,66.7%,22.2%,11.1%,68.8%
Geraldo Perdomo SHB,,+1120,10,18,4.20,1,1,0.385,0.556,0.615,0.231,0.495,27.8%,16.0%,-,5.6%,89.4,243.9,2,1,-,-,41.7%,41.7%,50.0%,66.5,-,45.5%,9.1%,88.0%,41.7%,20.0%,33.3%,25.0%,58.3%,16.7%,25.0%,0.0%
Jordan Lawlar RHB,—,N/A,13,13,3.60,1,1,0.333,0.385,0.667,0.333,0.452,-,27.3%,23.1%,13.3%,91.1,315.1,3,1,11.1%,11.1%,44.4%,44.4%,33.3%,69.9,10.5%,42.1%,21.1%,86.4%,44.4%,25.0%,22.2%,33.3%,55.6%,-,44.4%,20.0%
Nolan Arenado RHB,,+570,9,26,4.40,0,0,0.091,0.231,0.091,-,0.171,11.5%,28.8%,34.6%,15.3%,85.2,196.1,1,0,-,-,23.1%,23.1%,7.7%,71.8,11.3%,15.1%,1.9%,89.8%,23.1%,0.0%,7.7%,53.8%,53.8%,38.5%,7.7%,31.2%
Tommy Troy RHB,,+1120,9,23,3.80,0,1,0.105,0.261,0.105,-,0.190,17.4%,18.8%,17.4%,7.3%,83.4,303.4,4,1,13.3%,-,-,33.3%,26.7%,72.7,10.3%,20.7%,10.3%,96.7%,26.7%,0.0%,26.7%,46.7%,20.0%,60.0%,20.0%,12.5%
Pavin Smith LHB,,+940,12,22,3.80,0,0,0.062,0.273,0.062,-,0.188,22.7%,13.9%,18.2%,6.8%,85.2,239.3,1,1,7.7%,-,30.8%,30.8%,15.4%,70.8,14.3%,20.0%,2.9%,97.2%,46.2%,0.0%,7.7%,38.5%,53.8%,30.8%,15.4%,44.4%
Ryan Waldschmidt RHB,,+990,15,21,4.20,0,1,0.250,0.286,0.350,0.100,0.282,-,27.0%,23.8%,15.4%,86.2,277.8,2,1,6.7%,6.7%,13.3%,26.7%,33.3%,72.6,15.2%,24.2%,6.1%,89.2%,20.0%,0.0%,26.7%,53.3%,40.0%,46.7%,13.3%,52.9%
Ketel Marte SHB,,+420,15,21,4.80,0,1,0.238,0.238,0.333,0.095,0.248,-,23.5%,14.3%,12.1%,88.2,287.5,4,2,12.5%,-,6.2%,43.8%,50.0%,73.4,34.5%,34.5%,17.2%,85.3%,50.0%,0.0%,25.0%,25.0%,18.8%,56.2%,25.0%,37.5%
Adrian Del Castillo LHB,—,N/A,12,19,2.20,0,0,0.111,0.158,0.111,-,0.128,5.3%,25.8%,21.1%,14.3%,90.5,228.5,4,1,-,-,21.4%,50.0%,42.9%,72.5,26.7%,40.0%,13.3%,96.8%,14.3%,0.0%,42.9%,28.6%,28.6%,57.1%,14.3%,47.1%
Ildemaro Vargas SHB,—,N/A,14,13,3.00,0,0,0.167,0.231,0.167,-,0.187,7.7%,4.8%,7.7%,2.0%,90.1,259.5,2,1,9.1%,-,18.2%,36.4%,45.5%,71.5,5.6%,27.8%,16.7%,90.0%,18.2%,0.0%,54.5%,27.3%,36.4%,54.5%,9.1%,30.8%
LuJames Groover RHB,,+1180,5,11,4.20,0,0,0.200,0.273,0.200,-,0.221,9.1%,5.0%,18.2%,2.2%,89.3,209.8,0,0,-,-,14.3%,42.9%,28.6%,69.8,5.6%,33.3%,-,94.7%,14.3%,0.0%,28.6%,42.9%,28.6%,14.3%,57.1%,36.4%
Jorge Barrosa SHB,—,N/A,11,10,1.80,0,0,0.100,0.100,0.100,-,0.089,-,30.4%,30.0%,14.6%,82.6,178.7,0,0,-,-,14.3%,28.6%,14.3%,69.4,5.0%,20.0%,-,90.9%,28.6%,0.0%,14.3%,14.3%,28.6%,57.1%,14.3%,23.1%
