Matchup,STL @ SF
Pitcher,Landen Roupp
Pitcher Team,SF
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,144.2,614,0.221,0.292,0.340,0.119,1.29,11,0.68,11.1%,24.8%,22.1%,18.5%,10.8%,8.46,56.6%,4.9%,5.0%,29.0%,23.0%,10.8%,13.6%
vsLHB,86.2,370,0.213,0.288,0.317,0.103,1.32,5,0.52,12.4%,23.2%,21.4%,17.8%,10.0%,8.20,55.9%,4.9%,4.6%,31.2%,22.9%,9.1%,12.1%
vsRHB,57.2,244,0.233,0.298,0.374,0.142,1.27,6,0.94,9.0%,27.3%,23.4%,19.7%,12.1%,8.90,57.6%,4.8%,5.5%,25.6%,23.2%,13.2%,15.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joshua Baez RHB,,+640,26,4.20,8,1,1,93.3,353.1,3,3,25.0%,12.5%,25.0%,62.5%,37.5%,77.0,80.0%,60.0%,40.0%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,50.0%,50.0%,-,100.0%
Nolan Gorman LHB,,+650,16,4.00,8,1,1,88.8,318.5,2,2,12.5%,-,25.0%,25.0%,37.5%,74.6,40.0%,50.0%,10.0%,100.0%,50.0%,37.5%,33.3%,12.5%,50.0%,62.5%,37.5%,-,0.0%
Ivan Herrera RHB,,+875,16,4.80,8,1,2,91.3,332.6,2,1,12.5%,-,12.5%,50.0%,37.5%,74.6,62.5%,75.0%,37.5%,88.9%,37.5%,25.0%,50.0%,12.5%,62.5%,25.0%,62.5%,12.5%,42.9%
Alec Burleson LHB,,+725,7,4.40,8,1,1,96.2,300.3,3,1,25.0%,25.0%,50.0%,50.0%,50.0%,75.6,61.5%,46.2%,23.1%,92.9%,50.0%,25.0%,50.0%,25.0%,37.5%,87.5%,-,12.5%,57.1%
Thomas Saggese RHB,,+1200,18,4.20,8,1,1,89.9,280.3,2,1,12.5%,-,-,25.0%,37.5%,73.7,41.7%,41.7%,16.7%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,12.5%,62.5%,25.0%,42.9%
Bryan Torres LHB,,+1500,10,3.40,8,0,0,86.5,287.4,2,0,-,-,12.5%,37.5%,25.0%,64.4,-,77.8%,11.1%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,25.0%,62.5%,12.5%,50.0%
Nathan Church LHB,,+1200,11,3.80,8,0,0,92.4,234.6,1,0,-,-,25.0%,50.0%,37.5%,70.8,11.1%,77.8%,33.3%,90.0%,50.0%,12.5%,0.0%,37.5%,50.0%,50.0%,37.5%,12.5%,80.0%
Ramon Urias RHB,—,N/A,7,2.00,8,0,0,87.6,288.7,2,0,-,-,12.5%,25.0%,12.5%,70.4,-,50.0%,10.0%,90.9%,50.0%,50.0%,0.0%,-,50.0%,50.0%,12.5%,37.5%,60.0%
César Prieto LHB,—,N/A,11,2.00,8,0,0,83.4,278.4,0,0,-,-,12.5%,25.0%,25.0%,70.6,11.1%,44.4%,11.1%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,50.0%,50.0%,-,20.0%
Jose Fermin RHB,—,N/A,6,2.60,8,0,0,78.3,268.3,2,0,-,-,25.0%,12.5%,50.0%,70.3,-,62.5%,-,80.0%,50.0%,37.5%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,33.3%
Jordan Walker RHB,,+625,17,4.80,8,0,0,89.4,179.1,1,0,12.5%,-,-,62.5%,25.0%,76.9,72.7%,45.5%,45.5%,100.0%,25.0%,-,-,25.0%,37.5%,25.0%,50.0%,25.0%,71.4%
Pedro Pages RHB,—,N/A,17,2.80,8,0,0,93.4,172.3,0,0,-,-,12.5%,50.0%,25.0%,71.9,10.0%,60.0%,30.0%,100.0%,25.0%,-,-,25.0%,50.0%,37.5%,37.5%,25.0%,37.5%
Victor Scott II LHB,—,N/A,11,2.60,8,0,0,86.3,192.1,1,0,-,-,25.0%,12.5%,37.5%,70.3,-,57.1%,-,100.0%,37.5%,12.5%,0.0%,25.0%,37.5%,50.0%,37.5%,12.5%,66.7%
Leonardo Bernal SHB,,+1050,13,4.60,6,0,0,98.3,210.0,1,0,-,-,16.7%,83.3%,33.3%,74.9,57.1%,71.4%,42.9%,100.0%,50.0%,-,-,50.0%,50.0%,50.0%,50.0%,-,33.3%
