Matchup,DET @ SF
Pitcher,Jackson Jobe
Pitcher Team,DET
Opposing Team,SF

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Nate Furman LHB,Batting First ​,="0-4",.000,.000,0.000,0,0,0,0,20.0,1,.200,.200
Bryce Eldridge LHB,Batting Second ​,="16-80",.200,.400,0.200,5,1,0,9,28.6,11,.297,.697
Rafael Devers LHB,Batting Fourth ​,="87-325",.268,.529,0.261,21,20,1,55,24.0,34,.337,.866
Jung Hoo Lee LHB,Batting Fifth ​,="46-154",.299,.422,0.123,2,11,1,14,8.0,6,.331,.753
Willy Adames RHB,Batting Sixth ​,="33-143",.231,.315,0.084,2,6,0,10,24.8,9,.281,.596
Buddy Kennedy RHB,Batting Sixth ​,="0-9",.000,.000,0.000,0,0,0,0,60.0,1,.100,.100
Eddys Leonard RHB,Batting Eighth ​,="1-3",.333,.667,0.334,0,1,0,0,0.0,0,.333,1.000
Grant McCray LHB,Batting Eighth ​,="2-18",.111,.278,0.167,1,0,0,2,20.0,5,.304,.582
Drew Gilbert LHB,Batting Eighth ​,="29-138",.210,.283,0.073,2,4,0,14,15.2,18,.325,.608
Daniel Susac RHB,Batting Eighth ​,="16-49",.327,.429,0.102,0,3,1,5,21.4,4,.400,.829
Osleivis Basabe RHB,Batting Ninth ​,="3-7",.429,1.429,1.000,2,1,0,5,12.5,0,.500,1.929
Christian Koss RHB,Batting Ninth ​,="7-37",.189,.189,0.000,0,0,0,1,18.4,1,.211,.400
Drew Cavanaugh LHB,Batting Ninth ​,="7-35",.200,.229,0.029,0,1,0,0,30.2,6,.317,.546
