Matchup,TB @ COL
Pitcher,Ian Seymour
Pitcher Team,TB
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,78.1,323,0.209,0.289,0.397,0.188,1.12,12,1.38,8.7%,28.9%,27.9%,22.2%,14.0%,10.34,64.1%,9.8%,9.5%,36.8%,32.8%,18.2%,25.9%
vsLHB,28.0,120,0.248,0.355,0.550,0.303,1.18,8,2.57,5.0%,30.6%,29.2%,23.5%,15.6%,11.25,68.9%,10.6%,12.0%,40.0%,37.3%,28.6%,32.0%
vsRHB,50.1,203,0.185,0.249,0.303,0.118,1.09,4,0.72,10.8%,27.8%,27.1%,21.5%,13.0%,9.83,61.3%,9.4%,7.9%,34.9%,30.2%,10.5%,22.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,,+568,13,4.00,10,2,2,80.9,255.8,4,2,10.0%,-,50.0%,20.0%,20.0%,72.8,40.0%,40.0%,20.0%,83.3%,80.0%,70.0%,28.6%,10.0%,-,50.0%,30.0%,20.0%,66.7%
Jake McCarthy LHB,,+900,23,4.60,10,1,1,76.4,272.0,2,1,-,-,30.0%,20.0%,60.0%,70.0,11.8%,23.5%,5.9%,85.0%,40.0%,10.0%,100.0%,30.0%,50.0%,60.0%,30.0%,10.0%,62.5%
Ezequiel Tovar RHB,,+600,23,3.00,10,1,1,87.4,260.8,1,1,10.0%,10.0%,30.0%,40.0%,50.0%,72.2,27.8%,33.3%,11.1%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,50.0%,40.0%,10.0%,80.0%
Hunter Goodman RHB,,+321,34,4.20,10,1,1,85.1,288.8,2,1,10.0%,10.0%,20.0%,40.0%,40.0%,76.2,58.8%,23.5%,17.6%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,60.0%,30.0%,10.0%,71.4%
Cole Carrigg SHB,,+500,15,4.20,10,0,2,90.2,282.9,2,2,10.0%,-,30.0%,40.0%,60.0%,74.3,53.3%,26.7%,26.7%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,50.0%,10.0%,50.0%
TJ Rumfield LHB,,+690,16,4.40,10,0,0,72.9,151.7,0,0,-,-,-,-,30.0%,66.4,-,22.2%,-,94.7%,20.0%,20.0%,0.0%,-,60.0%,20.0%,60.0%,20.0%,77.8%
Kyle Karros RHB,,+560,25,4.20,10,0,0,82.6,243.9,1,1,-,-,20.0%,20.0%,80.0%,70.1,-,33.3%,8.3%,92.3%,80.0%,20.0%,0.0%,60.0%,20.0%,30.0%,50.0%,20.0%,57.1%
Brenton Doyle RHB,,+630,18,3.80,10,0,0,79.6,263.9,2,0,10.0%,10.0%,10.0%,30.0%,20.0%,71.8,17.6%,23.5%,11.8%,94.4%,30.0%,10.0%,0.0%,20.0%,60.0%,20.0%,40.0%,40.0%,75.0%
Brett Sullivan LHB,—,N/A,10,2.80,10,0,0,82.7,114.0,1,0,-,-,20.0%,20.0%,10.0%,67.2,11.1%,33.3%,-,81.8%,10.0%,-,-,10.0%,50.0%,70.0%,-,30.0%,66.7%
Mickey Moniak LHB,,+459,5,4.60,10,0,0,82.0,158.4,0,0,-,-,-,40.0%,20.0%,73.8,33.3%,33.3%,16.7%,92.3%,20.0%,10.0%,0.0%,10.0%,60.0%,40.0%,20.0%,40.0%,50.0%
Tyler Freeman RHB,,+830,18,2.80,10,0,0,84.0,256.1,1,1,10.0%,-,-,40.0%,30.0%,71.8,33.3%,50.0%,25.0%,92.3%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,40.0%
Troy Johnston LHB,,+650,8,3.20,10,0,0,93.6,261.6,3,2,-,-,-,60.0%,40.0%,71.6,6.7%,53.3%,20.0%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,60.0%,20.0%,42.9%
Edouard Julien LHB,—,N/A,11,3.00,9,0,1,89.6,295.3,2,1,-,-,-,55.6%,22.2%,68.3,-,70.0%,20.0%,100.0%,33.3%,22.2%,0.0%,11.1%,66.7%,33.3%,22.2%,44.4%,42.9%
