Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-10,Great American BP,CHC @ CIN,7:10,+28%,+2%,-1%,+15%,+0.63,+0.06,-0.09,+1.32,+14%,+2%,-1%,+9%,+0.31,+0.06,-0.13,+0.79,+14%,0%,+0%,+6%,+0.31,0.00,+0.04,+0.53
2026-07-10,Oriole Park,KC  @ BAL,7:05,+5%,+11%,+5%,+9%,+0.10,+0.37,+0.54,+0.76,-1%,+6%,+7%,+6%,-0.03,+0.21,+0.70,+0.48,+6%,+5%,-2%,+3%,+0.13,+0.16,-0.16,+0.28
2026-07-10,Nationals Park,NYY @ WAS,6:45,+14%,-3%,+7%,+8%,+0.32,-0.12,+0.80,+0.72,+3%,+5%,+3%,+4%,+0.07,+0.16,+0.32,+0.31,+11%,-8%,+4%,+5%,+0.25,-0.28,+0.47,+0.41
2026-07-10,Target Field,LAA @ MIN,8:10,+1%,+7%,+2%,+6%,+0.02,+0.26,+0.17,+0.50,-7%,+2%,+2%,+0%,-0.16,+0.08,+0.20,+0.03,+8%,+5%,0%,+5%,+0.18,+0.18,-0.03,+0.46
2026-07-10,Rate Field,ATH @ CHW,7:40,+10%,-8%,+4%,+5%,+0.22,-0.27,+0.44,+0.42,+3%,-8%,+3%,+1%,+0.06,-0.29,+0.29,+0.04,+7%,+0%,+1%,+4%,+0.16,+0.02,+0.15,+0.37
2026-07-10,PNC Park,MIL @ PIT,6:40,+1%,+11%,-2%,+4%,+0.03,+0.39,-0.23,+0.37,-15%,+11%,+0%,-1%,-0.34,+0.37,+0.01,-0.09,+16%,+1%,-2%,+5%,+0.36,+0.02,-0.24,+0.46
2026-07-10,Comerica Park,PHI @ DET,6:40,+4%,+2%,+3%,+3%,+0.09,+0.08,+0.37,+0.30,-12%,+0%,+6%,-2%,-0.26,+0.02,+0.64,-0.19,+16%,+2%,-3%,+6%,+0.35,+0.07,-0.28,+0.49
2026-07-10,Dodger Stadium,ARI @ LAD,10:10,+16%,+3%,-10%,-1%,+0.36,+0.12,-1.09,-0.09,+17%,-3%,-5%,+0%,+0.37,-0.09,-0.56,+0.02,-1%,+6%,-5%,-1%,-0.02,+0.21,-0.53,-0.11
2026-07-10,LoanDepot Park,CLE @ MIA,7:10,-13%,+1%,-2%,-6%,-0.30,+0.02,-0.19,-0.51,-13%,0%,-1%,-5%,-0.29,0.00,-0.09,-0.47,0%,+1%,-1%,0%,-0.01,+0.03,-0.10,-0.04
2026-07-10,Tropicana Field,SEA @ TB,7:10,-3%,-7%,-8%,-6%,-0.07,-0.23,-0.82,-0.51,-4%,-6%,-8%,-6%,-0.08,-0.22,-0.83,-0.52,+1%,0%,+0%,+0%,+0.01,-0.01,+0.01,+0.01
2026-07-10,Globe Life Field,HOU @ TEX,8:05,-11%,-7%,-2%,-7%,-0.24,-0.25,-0.18,-0.65,-10%,-7%,-1%,-7%,-0.22,-0.25,-0.15,-0.62,-1%,+0%,0%,0%,-0.02,+0.00,-0.02,-0.04
2026-07-10,Citi Field,BOS @ NYM,7:15,+5%,-25%,-4%,-7%,+0.12,-0.86,-0.42,-0.66,-1%,-19%,-4%,-8%,-0.03,-0.66,-0.48,-0.70,+6%,-6%,+1%,+0%,+0.14,-0.20,+0.06,+0.04
2026-07-10,Petco Park,TOR @ SD,9:40,+2%,-16%,-6%,-7%,+0.04,-0.54,-0.59,-0.66,-3%,-12%,-5%,-7%,-0.07,-0.41,-0.49,-0.62,+5%,-4%,-1%,0%,+0.11,-0.14,-0.11,-0.04
2026-07-10,Oracle Park,COL @ SF,10:15,-23%,+1%,+4%,-8%,-0.51,+0.04,+0.42,-0.73,-16%,+10%,+6%,0%,-0.35,+0.36,+0.67,-0.01,-7%,-9%,-2%,-8%,-0.16,-0.31,-0.24,-0.72
2026-07-10,Busch Stadium,ATL @ STL,8:15,-11%,-19%,+5%,-11%,-0.24,-0.67,+0.55,-0.98,-10%,-5%,+4%,-6%,-0.22,-0.18,+0.42,-0.55,-1%,-14%,+1%,-5%,-0.03,-0.49,+0.13,-0.43
