Matchup,DET @ CHC
Pitcher,David Peterson
Pitcher Team,CHC
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.1,382,0.291,0.352,0.445,0.154,1.64,9,0.98,9.7%,21.4%,18.1%,20.5%,10.0%,7.54,63.5%,6.6%,6.6%,43.0%,20.6%,14.3%,11.8%
vsLHB,27.0,120,0.264,0.335,0.464,0.200,1.30,4,1.33,5.0%,31.7%,27.5%,28.2%,15.6%,11.00,72.5%,9.5%,9.1%,45.5%,16.9%,30.8%,16.9%
vsRHB,55.0,262,0.304,0.360,0.436,0.132,1.82,5,0.82,11.8%,16.7%,13.7%,16.4%,7.6%,5.89,59.5%,5.4%,5.6%,42.1%,22.1%,9.3%,9.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gleyber Torres RHB,,+700,2,3.80,5,1,2,92.8,296.1,3,3,40.0%,-,-,80.0%,40.0%,69.5,20.0%,40.0%,20.0%,100.0%,60.0%,60.0%,33.3%,-,20.0%,-,80.0%,20.0%,40.0%
Jake Rogers RHB,,+460,1,2.60,5,1,2,97.3,351.1,4,4,20.0%,-,40.0%,80.0%,40.0%,70.9,11.1%,55.6%,11.1%,90.0%,100.0%,80.0%,25.0%,20.0%,-,40.0%,60.0%,-,60.0%
Spencer Torkelson RHB,,+475,25,4.00,5,1,1,79.1,320.9,1,1,20.0%,-,-,20.0%,40.0%,74.4,33.3%,11.1%,11.1%,81.8%,60.0%,60.0%,33.3%,-,40.0%,-,80.0%,20.0%,40.0%
Zach McKinstry LHB,,+1560,11,3.20,5,0,0,89.0,283.0,2,1,-,-,-,20.0%,40.0%,69.8,-,40.0%,-,100.0%,40.0%,40.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,60.0%
Hao-Yu Lee RHB,,+890,10,3.60,5,0,0,95.5,278.6,1,0,-,-,40.0%,60.0%,60.0%,69.9,-,50.0%,33.3%,100.0%,60.0%,-,-,60.0%,40.0%,40.0%,60.0%,-,0.0%
Ben Malgeri RHB,—,N/A,3,2.40,5,0,0,84.1,277.1,0,0,-,-,-,-,20.0%,71.9,25.0%,50.0%,-,100.0%,40.0%,40.0%,0.0%,-,60.0%,60.0%,20.0%,20.0%,40.0%
Kevin McGonigle LHB,,+1000,19,4.60,5,0,0,87.3,316.3,2,0,-,-,-,20.0%,20.0%,71.6,-,66.7%,16.7%,100.0%,40.0%,40.0%,0.0%,-,60.0%,20.0%,60.0%,20.0%,80.0%
Kerry Carpenter LHB,—,N/A,3,3.40,5,0,2,91.2,351.3,4,2,20.0%,-,40.0%,60.0%,40.0%,70.6,-,40.0%,20.0%,100.0%,80.0%,60.0%,0.0%,20.0%,20.0%,60.0%,20.0%,20.0%,40.0%
James Outman LHB,,+1050,13,3.80,5,0,1,97.5,347.0,3,3,40.0%,-,20.0%,80.0%,40.0%,74.1,50.0%,66.7%,50.0%,100.0%,80.0%,60.0%,0.0%,20.0%,20.0%,40.0%,40.0%,20.0%,50.0%
Matt Vierling RHB,,+850,10,2.80,5,0,0,91.8,244.3,0,0,-,-,20.0%,40.0%,40.0%,70.8,-,42.9%,28.6%,87.5%,60.0%,40.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,20.0%
Colt Keith LHB,,+1000,4,2.80,5,0,0,76.6,363.3,1,1,-,-,-,20.0%,20.0%,70.0,-,16.7%,16.7%,85.7%,20.0%,-,-,20.0%,80.0%,60.0%,40.0%,-,0.0%
Riley Greene LHB,,+600,18,4.20,5,0,0,91.5,257.4,0,0,-,-,40.0%,40.0%,40.0%,76.0,66.7%,66.7%,-,100.0%,40.0%,-,-,40.0%,60.0%,80.0%,20.0%,-,40.0%
Dillon Dingler RHB,,+600,28,4.40,5,0,0,80.9,250.2,1,0,-,-,-,-,60.0%,71.5,25.0%,12.5%,-,100.0%,60.0%,-,-,60.0%,40.0%,-,100.0%,-,0.0%
