Matchup,SEA @ MIL
Pitcher,Kyle Harrison
Pitcher Team,MIL
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,93.1,384,0.228,0.290,0.385,0.157,1.12,13,1.25,6.2%,29.0%,29.7%,20.8%,14.2%,10.99,63.9%,7.6%,7.0%,36.0%,29.3%,15.5%,18.2%
vsLHB,26.1,106,0.230,0.264,0.330,0.100,1.06,1,0.34,4.7%,26.1%,27.4%,19.0%,12.4%,9.91,67.0%,9.5%,2.8%,23.9%,19.7%,7.1%,14.1%
vsRHB,66.2,278,0.227,0.300,0.406,0.180,1.16,12,1.62,6.8%,30.0%,30.6%,21.6%,14.8%,11.48,62.7%,6.9%,8.8%,40.9%,33.3%,17.5%,19.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dominic Canzone LHB,,+540,25,4.80,10,3,3,100.0,373.6,6,3,40.0%,-,-,80.0%,40.0%,74.7,53.8%,76.9%,53.8%,100.0%,60.0%,60.0%,50.0%,-,40.0%,20.0%,70.0%,10.0%,28.6%
Cal Raleigh SHB,,+390,26,4.20,10,2,2,97.2,292.8,5,3,30.0%,20.0%,30.0%,70.0%,50.0%,74.2,37.5%,56.2%,37.5%,94.1%,60.0%,40.0%,50.0%,20.0%,20.0%,50.0%,50.0%,-,71.4%
Randy Arozarena RHB,,+500,30,4.80,10,1,1,85.4,239.9,1,0,-,-,20.0%,40.0%,40.0%,71.0,13.3%,40.0%,6.7%,83.3%,60.0%,30.0%,33.3%,30.0%,40.0%,40.0%,50.0%,10.0%,100.0%
Jhonny Pereda RHB,—,N/A,1,2.80,5,1,1,89.6,309.1,2,2,20.0%,20.0%,20.0%,40.0%,80.0%,72.7,-,42.9%,14.3%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,60.0%,-,100.0%
Taylor Ward RHB,,+544,20,4.40,10,0,1,89.7,282.7,3,1,10.0%,-,-,50.0%,30.0%,70.2,-,66.7%,25.0%,92.3%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,30.0%,40.0%,28.6%
Weston Wilson RHB,,+550,19,3.40,10,0,0,84.7,235.1,1,0,-,-,-,40.0%,60.0%,70.1,-,50.0%,25.0%,100.0%,30.0%,-,-,30.0%,60.0%,40.0%,40.0%,20.0%,20.0%
Josh Naylor LHB,,+890,18,4.60,10,0,1,96.2,307.8,5,3,30.0%,10.0%,10.0%,50.0%,70.0%,70.6,15.4%,76.9%,23.1%,92.9%,80.0%,50.0%,0.0%,30.0%,20.0%,10.0%,60.0%,30.0%,100.0%
Leo Rivas SHB,—,N/A,5,2.40,10,0,0,76.3,235.4,1,1,-,-,20.0%,10.0%,10.0%,67.2,11.1%,22.2%,-,81.8%,30.0%,20.0%,0.0%,10.0%,30.0%,60.0%,30.0%,10.0%,50.0%
Julio Rodriguez RHB,,+398,25,4.80,10,0,0,89.7,212.1,2,0,-,-,20.0%,30.0%,40.0%,76.0,64.7%,29.4%,11.8%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,40.0%,10.0%,50.0%,40.0%
Victor Robles RHB,—,N/A,10,3.80,10,0,2,86.6,283.9,4,1,-,-,40.0%,30.0%,40.0%,69.5,9.1%,54.5%,-,91.7%,80.0%,50.0%,0.0%,30.0%,20.0%,50.0%,20.0%,30.0%,80.0%
Cole Young LHB,,+980,22,4.00,10,0,0,94.5,268.7,1,0,-,-,10.0%,60.0%,30.0%,70.2,14.3%,57.1%,28.6%,87.5%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,50.0%,30.0%,42.9%
Brendan Donovan LHB,,+1260,6,4.60,3,0,0,91.8,249.7,0,0,-,-,-,33.3%,33.3%,69.1,-,66.7%,33.3%,100.0%,33.3%,33.3%,0.0%,-,66.7%,33.3%,66.7%,-,0.0%
Brock Rodden SHB,—,N/A,-,4.67,1,0,0,98.4,-,0,0,-,-,-,100.0%,-,70.8,-,100.0%,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
