Split,vsRHB
Range,L10
Dates,="8/18/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Cade Gibson,@,4.0,19,7.35,0.333,0.437,2.00,0.200,0.533,1,2.25,8,30.0%,21.1%,18.2%,11.7%,9.00,3,15.8%,57.9%,5.2%,11,45.5%,0,-,27.3%,33.3%,-
8:05 PM,Kevin Gausman,vs,26.0,121,3.64,0.321,0.368,1.69,0.170,0.491,4,1.38,55,28.3%,25.6%,20.3%,14.4%,10.73,8,6.6%,71.1%,6.9%,82,50.0%,7,8.5%,26.8%,18.2%,18.3%
8:10 PM,Cristian Javier,vs,17.1,85,7.08,0.319,0.423,1.96,0.264,0.583,5,2.60,42,28.3%,18.8%,14.2%,15.2%,8.31,11,12.9%,67.1%,6.6%,57,47.4%,6,10.5%,35.1%,15.0%,31.6%
6:40 PM,Carson Whisenhunt,@,21.1,100,5.40,0.307,0.387,1.73,0.216,0.523,4,1.69,46,32.6%,18.0%,15.9%,16.6%,7.59,10,10.0%,72.0%,6.6%,71,52.1%,7,9.9%,33.8%,16.7%,28.2%
8:40 PM,Ryan Feltner,vs,25.0,107,5.30,0.284,0.364,1.36,0.265,0.549,6,2.16,56,22.9%,17.8%,15.3%,11.8%,6.84,5,4.7%,68.5%,6.9%,83,37.3%,7,8.4%,24.1%,30.0%,20.5%
7:40 PM,Jack Perkins,@,21.0,91,4.05,0.262,0.331,1.29,0.190,0.452,3,1.29,38,29.1%,22.0%,24.7%,14.5%,8.57,5,5.5%,60.4%,7.5%,64,32.8%,5,7.8%,31.2%,15.0%,23.4%
7:40 PM,Zebby Matthews,vs,28.1,114,4.86,0.260,0.334,1.24,0.202,0.462,5,1.59,48,24.3%,18.4%,15.2%,11.8%,6.67,8,7.0%,69.6%,9.3%,84,40.5%,7,8.3%,19.0%,25.0%,19.0%
6:40 PM,Nick Martinez,vs,22.1,88,3.10,0.259,0.269,1.07,0.071,0.329,1,0.40,28,15.4%,12.5%,13.4%,7.8%,4.43,2,2.3%,62.5%,8.2%,74,31.1%,3,4.1%,23.0%,5.9%,16.2%
6:40 PM,Foster Griffin,vs,47.2,193,3.39,0.258,0.293,1.20,0.121,0.379,4,0.76,69,22.8%,17.6%,13.7%,11.6%,6.42,10,5.2%,66.8%,7.1%,149,36.9%,6,4.0%,20.8%,12.9%,12.1%
6:40 PM,Jose Soriano,@,20.0,87,2.80,0.256,0.312,1.40,0.115,0.372,1,0.45,29,33.5%,26.4%,16.7%,16.3%,10.35,8,9.2%,67.0%,5.5%,55,36.4%,4,7.3%,12.7%,14.3%,21.8%
7:40 PM,Kyle Harrison,vs,33.1,143,5.17,0.256,0.341,1.29,0.241,0.496,9,2.43,66,29.4%,27.3%,21.5%,13.6%,10.53,9,6.3%,62.2%,6.8%,94,44.7%,9,9.6%,33.0%,25.8%,14.9%
6:40 PM,Andrew Abbott,vs,36.1,166,5.30,0.254,0.335,1.62,0.148,0.401,5,1.24,57,22.8%,16.3%,14.2%,10.2%,6.69,23,13.9%,47.6%,5.5%,116,37.9%,10,8.6%,19.8%,21.7%,14.7%
7:10 PM,Merrill Kelly,@,20.0,85,5.00,0.250,0.323,1.40,0.125,0.375,3,1.35,27,22.9%,20.0%,16.2%,11.6%,7.65,10,11.8%,62.1%,6.7%,57,52.6%,6,10.5%,22.8%,15.4%,21.1%
7:10 PM,Zach Thornton,vs,28.0,116,4.06,0.248,0.304,1.25,0.133,0.381,3,0.96,40,16.5%,18.1%,16.4%,8.1%,6.75,9,7.8%,61.5%,9.5%,85,37.6%,8,9.4%,29.4%,8.0%,20.0%
7:10 PM,Ranger Suarez,vs,34.2,145,2.15,0.241,0.260,1.18,0.045,0.286,1,0.26,38,21.7%,26.2%,22.5%,9.6%,9.87,9,6.2%,62.8%,5.0%,97,28.9%,2,2.1%,23.7%,4.3%,18.6%
7:40 PM,Tyler Mahle,@,22.1,96,4.22,0.238,0.308,1.34,0.131,0.369,2,0.81,31,20.0%,17.7%,17.5%,8.4%,6.85,10,10.4%,58.3%,4.7%,68,39.7%,5,7.4%,29.4%,10.0%,7.4%
6:35 PM,Shane Baz,vs,25.1,102,2.27,0.237,0.267,1.14,0.075,0.312,0,-,29,26.7%,20.6%,18.4%,13.2%,7.46,7,6.9%,63.1%,7.1%,74,35.1%,3,4.1%,18.9%,-,16.2%
8:40 PM,Eric Lauer,@,40.2,169,4.97,0.232,0.290,1.16,0.148,0.381,6,1.33,59,16.8%,11.2%,8.5%,8.7%,4.20,11,6.5%,58.5%,5.9%,138,30.4%,12,8.7%,29.7%,14.6%,18.8%
6:40 PM,Braxton Ashcraft,vs,22.2,86,3.67,0.207,0.270,0.84,0.195,0.402,4,1.59,33,21.9%,27.9%,23.3%,12.1%,9.53,2,2.3%,70.9%,5.2%,59,39.0%,4,6.8%,20.3%,33.3%,13.6%
6:40 PM,Zack Wheeler,vs,22.2,85,2.44,0.207,0.251,0.84,0.159,0.366,3,1.19,30,35.0%,35.3%,29.1%,17.4%,11.91,2,2.4%,69.4%,5.7%,53,18.9%,0,-,17.0%,33.3%,17.0%
8:05 PM,Cal Quantrill,vs,19.0,74,3.36,0.203,0.232,0.89,0.072,0.275,1,0.47,19,18.0%,13.5%,15.9%,8.9%,4.74,3,4.1%,59.5%,6.6%,60,20.0%,1,1.7%,26.7%,6.2%,11.7%
7:40 PM,Bryce Miller,@,25.1,97,4.60,0.194,0.268,0.87,0.215,0.409,6,2.13,38,25.0%,26.8%,21.7%,13.5%,9.24,4,4.1%,72.2%,6.7%,67,29.9%,6,9.0%,40.3%,18.5%,11.9%
8:10 PM,George Klassen,@,5.2,30,8.04,0.190,0.374,2.29,0.190,0.381,1,1.59,8,32.1%,20.0%,13.0%,13.0%,9.53,9,30.0%,43.3%,5.1%,15,46.7%,2,13.3%,20.0%,33.3%,26.7%
7:10 PM,Robbie Ray,@,41.0,167,4.15,0.186,0.271,1.17,0.117,0.303,3,0.66,44,22.5%,18.6%,20.5%,10.4%,6.80,21,12.6%,57.1%,6.3%,114,36.8%,6,5.3%,33.3%,5.3%,15.8%
6:35 PM,Carlos Rodon,@,34.0,142,2.95,0.182,0.259,1.21,0.074,0.256,1,0.26,31,31.0%,27.5%,22.3%,15.1%,10.32,19,13.4%,58.0%,8.7%,83,36.1%,3,3.6%,26.5%,4.5%,20.5%
6:40 PM,Kyle Leahy,@,28.2,101,2.09,0.172,0.201,0.63,0.121,0.293,2,0.63,29,24.2%,28.7%,19.1%,12.5%,9.10,1,1.0%,68.0%,8.9%,70,47.1%,5,7.1%,25.7%,11.1%,12.9%
6:40 PM,Keider Montero,@,21.0,78,3.34,0.151,0.208,0.62,0.110,0.260,2,0.86,19,26.9%,23.1%,23.1%,12.6%,7.71,2,2.6%,55.1%,8.1%,55,34.5%,3,5.5%,7.3%,50.0%,16.4%
8:05 PM,Jackson Kent,@,3.0,14,6.10,0.111,0.309,2.00,-,0.111,0,-,1,17.6%,21.4%,33.3%,5.0%,9.00,5,35.7%,14.3%,3.3%,6,50.0%,0,-,-,-,16.7%
