Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Gleyber Torres","DET","Bryan Woo","SEA","8","0.500","0.67","0.13","0.63","3","1","0","0","1","0","5","25.0","0.500","0"
"Matt Olson","ATL","Mitch Keller","PIT","12","0.500","0.56","0.33","0.83","4","1","0","1","2","1","10","16.7","0.538","0"
"Alec Burleson","STL","Brady Singer","CIN","7","0.429","0.33","0.71","1.14","0","2","0","1","3","2","8","14.3","0.375","0"
"Jazz Chisholm Jr.","NYY","Sonny Gray","BOS","7","0.429","0.50","0.29","0.71","2","0","1","0","1","1","5","14.3","0.556","2"
"Ronald Acuna Jr.","ATL","Mitch Keller","PIT","19","0.421","0.38","0.47","0.89","5","0","0","3","3","4","17","15.8","0.476","2"
"Jesus Sanchez","TOR","Brandon Young","BAL","12","0.417","0.50","0.17","0.58","3","2","0","0","2","2","7","16.7","0.417","0"
"Christian Yelich","MIL","Ryan Feltner","COL","12","0.417","0.45","0.25","0.67","2","3","0","0","3","0","8","8.3","0.417","0"
"Aaron Judge","NYY","Sonny Gray","BOS","12","0.417","0.57","0.42","0.83","2","2","0","1","3","2","10","33.3","0.417","0"
"Masyn Winn","STL","Brady Singer","CIN","5","0.400","0.25","0.80","1.20","0","1","0","1","2","1","6","0.0","0.500","1"
"Kyle Stowers","MIA","Drew Rasmussen","TB","5","0.400","0.67","0.20","0.60","1","1","0","0","1","0","3","40.0","0.500","1"
"Austin Riley","ATL","Mitch Keller","PIT","10","0.400","0.57","0.20","0.60","3","0","1","0","1","4","6","30.0","0.455","0"
"Mauricio Dubon","ATL","Mitch Keller","PIT","10","0.400","0.44","0.10","0.50","3","1","0","0","1","0","5","10.0","0.455","1"
"James Wood","WSH","Merrill Kelly","ARI","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Brett Baty","NYM","Michael King","SD","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Austin Martin","MIN","Michael Wacha","KC","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Alec Bohm","PHI","Anthony Kay","CWS","3","0.333","0.25","0.33","0.67","0","1","0","0","1","1","2","0.0","0.250","0"
"Daulton Varsho","TOR","Brandon Young","BAL","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Andruw Monasterio","BOS","Ryan Weathers","NYY","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Mike Trout","LAA","Roki Sasaki","LAD","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"MJ Melendez","NYM","Michael King","SD","6","0.333","0.20","0.50","0.83","1","0","0","1","1","1","5","0.0","0.333","0"
"Keibert Ruiz","WSH","Merrill Kelly","ARI","6","0.333","0.67","0.17","0.50","1","1","0","0","1","1","3","50.0","0.333","0"
"Luis Arraez","SF","Edward Cabrera","CHC","6","0.333","0.33","0.17","0.50","1","1","0","0","1","1","3","0.0","0.333","0"
"Willson Contreras","BOS","Ryan Weathers","NYY","9","0.333","0.33","0.56","0.89","0","2","0","1","3","2","8","22.2","0.333","0"
"Marcus Semien","NYM","Michael King","SD","9","0.333","0.50","0.11","0.44","2","1","0","0","1","0","4","33.3","0.455","2"
"Cody Bellinger","NYY","Sonny Gray","BOS","10","0.300","0.33","0.10","0.40","2","1","0","0","1","1","4","20.0","0.333","1"
"Brooks Lee","MIN","Michael Wacha","KC","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.286","0"
"Bo Bichette","NYM","Michael King","SD","21","0.286","0.40","0.05","0.33","5","1","0","0","1","4","7","28.6","0.348","2"
"Randy Arozarena","SEA","Framber Valdez","DET","18","0.278","0.31","0.44","0.72","1","1","2","1","4","3","13","22.2","0.381","3"
"Julio Rodriguez","SEA","Framber Valdez","DET","31","0.258","0.39","0.10","0.35","7","0","0","1","1","2","11","38.7","0.361","4"
"Mitch Garver","SEA","Framber Valdez","DET","35","0.257","0.31","0.11","0.37","7","1","0","1","2","4","13","22.9","0.366","5"
"Kody Clemens","MIN","Michael Wacha","KC","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.500","2"
"Tyler Stephenson","CIN","Kyle Leahy","STL","4","0.250","0.25","0.25","0.50","0","1","0","0","1","3","2","0.0","0.250","0"
"Zach McKinstry","DET","Bryan Woo","SEA","4","0.250","0.33","0.25","0.50","0","1","0","0","1","2","2","25.0","0.400","1"
"Liam Hicks","MIA","Drew Rasmussen","TB","8","0.250","0.25","0.13","0.38","1","1","0","0","1","0","3","0.0","0.333","1"
"JP Crawford","SEA","Framber Valdez","DET","38","0.237","0.31","0.16","0.39","5","3","0","1","4","4","15","28.9","0.275","2"
"Josh Bell","MIN","Michael Wacha","KC","26","0.231","0.21","0.23","0.46","4","0","0","2","2","3","12","19.2","0.310","3"
"Ozzie Albies","ATL","Mitch Keller","PIT","14","0.214","0.20","0.29","0.50","1","1","0","1","2","2","7","21.4","0.267","1"
"William Contreras","MIL","Ryan Feltner","COL","16","0.188","0.33","0.06","0.25","2","1","0","0","1","1","4","43.8","0.188","0"
"Alex Bregman","CHC","Robbie Ray","SF","11","0.182","0.20","0.18","0.36","0","2","0","0","2","2","4","9.1","0.308","2"
"Trevor Larnach","MIN","Michael Wacha","KC","13","0.154","0.22","0.08","0.23","1","1","0","0","1","0","3","30.8","0.214","1"
"Dansby Swanson","CHC","Robbie Ray","SF","14","0.143","0.10","0.21","0.36","1","0","0","1","1","2","5","21.4","0.250","2"
"Mike Yastrzemski","ATL","Mitch Keller","PIT","8","0.125","0.25","0.25","0.38","0","0","1","0","1","0","3","50.0","0.300","2"
"Paul Goldschmidt","NYY","Sonny Gray","BOS","23","0.043","0.07","0.04","0.09","0","1","0","0","1","2","2","34.8","0.185","4"
