Matchup,ATH @ CHC
Pitcher,Jeffrey Springs
Pitcher Team,ATH
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.1,277,0.234,0.311,0.429,0.194,1.19,12,1.63,7.2%,24.0%,20.6%,18.2%,11.4%,7.73,63.7%,6.7%,9.1%,34.3%,31.8%,15.9%,19.2%
vsLHB,19.1,77,0.247,0.302,0.452,0.205,1.03,3,1.40,2.6%,22.6%,18.2%,23.0%,10.7%,6.52,62.8%,8.4%,8.2%,36.1%,37.7%,13.0%,13.1%
vsRHB,46.1,200,0.229,0.314,0.419,0.190,1.27,9,1.75,9.0%,24.5%,21.5%,17.0%,11.6%,8.35,64.0%,6.2%,9.5%,33.6%,29.2%,17.5%,21.9%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,+490,15,4.80,1,1,0.214,0.267,0.429,0.214,0.307,-,32.0%,33.3%,17.0%,94.9,22.2%,11.1%,22.2%,66.7%,22.2%,76.0,58.3%,20.8%,16.7%,96.0%,44.4%,25.0%,-,44.4%,44.4%,22.2%,33.3%,36.4%
Carson Kelly RHB,+475,16,4.00,0,0,0.200,0.250,0.267,0.067,0.231,6.2%,14.7%,18.8%,9.1%,91.3,8.3%,-,-,50.0%,33.3%,70.4,-,31.2%,12.5%,94.1%,58.3%,0.0%,16.7%,16.7%,8.3%,50.0%,41.7%,38.5%
Dansby Swanson RHB,+590,14,3.60,0,0,-,-,-,-,-,-,53.8%,50.0%,28.0%,80.6,-,-,-,28.6%,28.6%,71.4,4.3%,17.4%,4.3%,95.8%,28.6%,0.0%,14.3%,42.9%,42.9%,42.9%,14.3%,45.5%
Ian Happ SHB,+480,14,4.40,0,0,0.077,0.143,0.077,-,0.110,7.1%,19.4%,35.7%,9.8%,88.3,-,-,12.5%,62.5%,-,71.1,16.7%,20.0%,3.3%,96.8%,62.5%,0.0%,-,25.0%,25.0%,25.0%,50.0%,27.8%
Nico Hoerner RHB,+920,13,4.80,0,0,0.083,0.154,0.083,-,0.118,7.7%,14.3%,7.7%,7.5%,82.2,-,-,27.3%,18.2%,27.3%,69.0,-,38.9%,5.6%,90.0%,27.3%,0.0%,27.3%,45.5%,54.5%,27.3%,18.2%,41.7%
Seiya Suzuki RHB,+440,13,4.40,0,0,0.083,0.154,0.083,-,0.118,7.7%,21.7%,30.8%,9.4%,84.6,12.5%,12.5%,25.0%,37.5%,37.5%,73.3,25.0%,10.0%,10.0%,87.0%,-,-,37.5%,25.0%,50.0%,37.5%,12.5%,36.4%
Miguel Amaya RHB,+940,12,2.80,0,0,0.273,0.333,0.273,-,0.277,8.3%,43.5%,25.0%,23.8%,75.4,-,-,-,12.5%,25.0%,70.7,5.6%,22.2%,-,90.0%,37.5%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,41.7%
Alex Bregman RHB,+573,11,4.60,0,0,0.364,0.364,0.364,-,0.324,-,17.6%,9.1%,7.3%,92.7,-,-,20.0%,40.0%,50.0%,69.7,5.9%,52.9%,5.9%,100.0%,30.0%,0.0%,40.0%,30.0%,30.0%,60.0%,10.0%,22.2%
Michael Busch LHB,+630,6,4.40,0,0,-,-,-,-,-,-,27.3%,33.3%,10.0%,84.1,25.0%,-,-,50.0%,25.0%,66.5,-,27.3%,-,100.0%,50.0%,0.0%,-,25.0%,25.0%,50.0%,25.0%,33.3%
Kevin Alcantara RHB,+890,5,1.40,0,0,0.200,0.200,0.200,-,0.178,-,22.2%,20.0%,10.5%,85.8,-,-,-,-,50.0%,74.3,50.0%,25.0%,-,88.9%,50.0%,0.0%,25.0%,25.0%,25.0%,75.0%,-,33.3%
Moisés Ballesteros LHB,N/A,2,2.80,0,0,-,0.500,-,-,0.324,50.0%,25.0%,-,11.1%,88.9,-,-,100.0%,-,-,71.1,42.9%,-,-,87.5%,-,-,-,-,100.0%,-,-,60.0%
Michael Conforto LHB,N/A,1,2.00,0,0,-,-,-,-,-,-,33.3%,-,16.7%,94.7,-,-,-,-,-,74.4,50.0%,50.0%,-,66.7%,-,-,-,100.0%,100.0%,-,-,100.0%
