Matchup,CHC @ SF
Pitcher,Logan Webb
Pitcher Team,SF
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.1,277,0.240,0.286,0.343,0.102,1.19,4,0.53,6.9%,21.0%,20.9%,19.2%,9.9%,7.75,62.9%,5.4%,6.1%,46.4%,14.8%,13.8%,9.2%
vsLHB,40.0,171,0.272,0.310,0.380,0.108,1.35,3,0.68,6.4%,20.0%,19.9%,17.3%,9.3%,7.65,63.7%,4.7%,7.3%,43.5%,16.9%,14.3%,12.9%
vsRHB,26.2,106,0.188,0.246,0.281,0.094,0.98,1,0.34,7.5%,22.5%,22.6%,22.6%,10.8%,8.10,61.7%,6.6%,4.2%,51.4%,11.1%,12.5%,2.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ian Happ SHB,—,N/A,34,25,4.20,2,3,0.381,0.440,0.905,0.524,0.534,12.0%,14.0%,24.0%,6.2%,93.6,310.8,6,2,12.5%,12.5%,37.5%,56.2%,43.8%,72.3,37.5%,35.0%,15.0%,93.0%,43.8%,28.6%,31.2%,25.0%,50.0%,31.2%,18.8%,22.2%
Pete Crow-Armstrong LHB,,N/A,19,26,4.60,1,2,0.308,0.308,0.577,0.269,0.378,-,38.0%,26.9%,19.8%,88.4,292.3,9,4,5.3%,5.3%,21.1%,42.1%,36.8%,75.1,53.7%,29.3%,17.1%,85.4%,52.6%,10.0%,10.5%,31.6%,31.6%,63.2%,5.3%,41.7%
Michael Busch LHB,—,N/A,22,23,4.40,1,2,0.250,0.348,0.450,0.200,0.347,13.0%,31.0%,26.1%,13.3%,90.6,249.2,2,2,7.1%,7.1%,14.3%,42.9%,42.9%,70.0,11.1%,30.6%,13.9%,85.7%,21.4%,33.3%,35.7%,35.7%,42.9%,28.6%,28.6%,39.1%
Alex Bregman RHB,—,N/A,32,14,4.40,1,1,0.154,0.214,0.385,0.231,0.260,7.1%,8.7%,7.1%,4.7%,89.5,264.9,3,1,8.3%,8.3%,25.0%,41.7%,33.3%,70.0,-,40.9%,9.1%,100.0%,25.0%,33.3%,25.0%,33.3%,41.7%,50.0%,8.3%,22.2%
Seiya Suzuki RHB,—,N/A,26,13,4.00,1,2,0.462,0.462,0.769,0.308,0.533,-,17.9%,23.1%,8.1%,90.8,251.2,2,2,20.0%,10.0%,10.0%,60.0%,40.0%,74.4,38.5%,30.8%,19.2%,92.9%,10.0%,100.0%,40.0%,50.0%,50.0%,50.0%,-,5.9%
Moisés Ballesteros LHB,—,N/A,12,21,3.00,0,0,0.190,0.190,0.190,-,0.170,-,25.0%,23.8%,13.4%,82.7,256.2,2,0,-,-,20.0%,33.3%,13.3%,75.1,38.7%,19.4%,12.9%,88.6%,6.7%,0.0%,13.3%,73.3%,66.7%,20.0%,13.3%,17.6%
Pedro Ramirez SHB,—,N/A,15,19,2.80,0,0,0.235,0.316,0.294,0.059,0.276,10.5%,8.3%,5.3%,3.4%,93.9,298.2,3,0,-,-,6.2%,50.0%,18.8%,73.0,30.4%,52.2%,26.1%,95.8%,12.5%,0.0%,18.8%,68.8%,43.8%,50.0%,6.2%,22.2%
Carson Kelly RHB,—,N/A,13,17,3.00,0,0,0.188,0.235,0.188,-,0.195,5.9%,18.8%,23.5%,12.2%,76.1,177.3,0,0,-,-,25.0%,16.7%,33.3%,70.3,3.6%,14.3%,3.6%,87.5%,-,-,33.3%,58.3%,41.7%,25.0%,33.3%,57.1%
Michael Conforto LHB,—,N/A,29,17,2.20,0,1,0.118,0.118,0.176,0.059,0.127,-,41.7%,47.1%,21.1%,90.6,303.2,3,1,11.1%,-,11.1%,55.6%,22.2%,72.9,36.7%,10.0%,6.7%,93.8%,33.3%,0.0%,11.1%,55.6%,44.4%,22.2%,33.3%,43.8%
Nico Hoerner RHB,—,N/A,10,15,4.00,0,0,0.154,0.267,0.154,-,0.205,13.3%,4.5%,-,1.8%,81.6,232.5,3,1,-,-,23.1%,15.4%,38.5%,68.9,-,38.1%,9.5%,95.5%,7.7%,0.0%,38.5%,38.5%,46.2%,46.2%,7.7%,17.6%
Dansby Swanson RHB,,N/A,26,11,3.60,0,0,0.100,0.182,0.100,-,0.140,9.1%,42.1%,54.5%,16.3%,90.8,262.4,0,0,-,-,-,25.0%,50.0%,71.2,22.2%,16.7%,5.6%,94.7%,50.0%,0.0%,25.0%,-,-,50.0%,50.0%,25.0%
Miguel Amaya RHB,,N/A,28,8,2.40,0,0,-,0.250,-,-,0.171,12.5%,28.6%,37.5%,9.8%,81.8,164.9,0,0,-,-,33.3%,33.3%,33.3%,70.6,16.7%,16.7%,8.3%,85.7%,-,-,33.3%,66.7%,100.0%,-,-,7.7%
Matt Shaw RHB,—,N/A,11,6,1.80,0,0,0.200,0.333,0.200,-,0.256,16.7%,21.1%,-,9.1%,63.1,124.2,0,0,-,-,-,-,40.0%,67.6,7.7%,-,-,68.4%,-,-,20.0%,20.0%,40.0%,20.0%,40.0%,22.2%
